description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Azúcar Rubia Máxima 1kg,,1.0,kg,2.5,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,2.5,EDULCORANTE
Azúcar Rubia Metro 1kg,,1.0,kg,4.6,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,4.6,EDULCORANTE
Azúcar Rubia Cuisine & Co 1kg,,1.0,kg,4.8,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,4.8,EDULCORANTE
Azúcar Rubia Cuisine & Co 1kg,,1.0,kg,4.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,4.9,EDULCORANTE
Azúcar Blanca Metro Bolsa 1 kg,,1.0,kg,4.99,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,4.99,EDULCORANTE
Azúcar Rubia Dulfina Bolsa 1 kg,,1.0,kg,5.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,5.1,EDULCORANTE
Azúcar Blanca Wong Bolsa 1 kg,,1.0,kg,5.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,5.1,EDULCORANTE
Azúcar Rubia Paramonga 1kg,,1.0,kg,5.2,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,5.2,EDULCORANTE
Azúcar Blanca Cuisine & Co 1kg,,1.0,kg,5.2,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,5.2,EDULCORANTE
Azúcar Blanca Paramonga Bolsa 1 kg,,1.0,kg,5.7,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,5.7,EDULCORANTE
Azúcar Blanca Dulfina Bolsa1 kg,,1.0,kg,5.8,metro,2024-12-04 21:57:05.869358,EDULCORANTE,1.0,kg,5.8,EDULCORANTE
Azúcar Blanca Paramonga Bolsa 1 kg,,1.0,kg,5.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,5.8,EDULCORANTE
Azúcar blanca light Onza Con Stevia Doy Pack 500 g,,500.0,g,7.3,wong,2024-12-04 20:10:04.137458,EDULCORANTE,500.0,g,7.3,EDULCORANTE
Azúcar Rubia Onza 60un,,60.0,un,8.2,metro,2024-12-04 21:57:05.869358,EDULCORANTE,60.0,un,8.2,EDULCORANTE
Azúcar Rubia Wong Bolsa 2 kg,,2.0,kg,8.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,2.0,kg,8.9,EDULCORANTE
Panela Orgánica de Piura Cuisine & Co Doypack 350 g,,350.0,g,8.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,350.0,g,8.9,EDULCORANTE
Azúcar Rubia Dulfina Bolsa 2 kg,,2.0,kg,9.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,2.0,kg,9.5,EDULCORANTE
Azúcar Blanca Metro Bolsa 2 Kg,,2.0,kg,9.8,metro,2024-12-04 21:57:05.869358,EDULCORANTE,2.0,kg,9.8,EDULCORANTE
Azúcar Blanca Wong Bolsa 2 kg,,2.0,kg,9.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,2.0,kg,9.9,EDULCORANTE
Azúcar Morena Light Incauca Bolsa 454 g,,454.0,g,10.6,wong,2024-12-04 20:10:04.137458,EDULCORANTE,454.0,g,10.6,EDULCORANTE
Azúcar Blanca Light Incauca Bolsa 454 g,,454.0,g,10.6,wong,2024-12-04 20:10:04.137458,EDULCORANTE,454.0,g,10.6,EDULCORANTE
Panela Orgánica Panela de Piura Caja 400 g,,400.0,g,10.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,400.0,g,10.8,EDULCORANTE
Panela Orgánica Onza 50un,,50.0,un,10.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,10.9,EDULCORANTE
Azúcar Blanca Refinada Dulfina Bolsa 2 kg,,2.0,kg,10.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,2.0,kg,10.9,EDULCORANTE
Endulzante en Polvo Stevia Cuisine & Co 50un,,50.0,un,11.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,11.9,EDULCORANTE
Edulcorante BELL'S Baja en Calorías Caja 50un,,50.0,un,13.2,plaza_vea,2024-12-04 14:18:48.464938,EDULCORANTE,50.0,un,13.2,EDULCORANTE
Panela Orgánica Cuisine & Co 1kg,,1.0,kg,14.6,wong,2024-12-04 20:10:04.137458,EDULCORANTE,1.0,kg,14.6,EDULCORANTE
Stevia en Polvo Cuisine & Co Caja 50 unid,,50.0,un,15.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,15.1,EDULCORANTE
Stevia en Polvo Cuisine & Co Caja 50 unid,,50.0,un,15.1,metro,2024-12-04 21:57:05.869358,EDULCORANTE,50.0,un,15.1,EDULCORANTE
Fruto del Monje Vía 50un,,50.0,un,16.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,50.0,un,16.5,EDULCORANTE
Azúcar de Coco Mi Tierra 250g,,250.0,g,17.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,250.0,g,17.1,EDULCORANTE
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 50 Unid,,50.0,un,17.9,metro,2024-12-04 21:57:05.869358,EDULCORANTE,50.0,un,17.9,EDULCORANTE
Azúcar Morena Light Incauca 850g,,850.0,g,18.6,wong,2024-12-04 20:10:04.137458,EDULCORANTE,850.0,g,18.6,EDULCORANTE
Edulcorante en Polvo Stevita Caja 50 Unid,,50.0,un,18.9,metro,2024-12-04 21:57:05.869358,EDULCORANTE,50.0,un,18.9,EDULCORANTE
Endulzante Natural Stevita Líquido 80ml,,80.0,ml,19.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,80.0,ml,19.1,EDULCORANTE
Edulcorante en Polvo Stevita Caja 50 Unid,,50.0,un,19.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,19.1,EDULCORANTE
Endulzante Stevia & Panela Onza 50un,,50.0,un,19.2,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,19.2,EDULCORANTE
Endulzante con Sucralosa Cuisine & Co 100g,,100.0,g,19.6,metro,2024-12-04 21:57:05.869358,EDULCORANTE,100.0,g,19.6,EDULCORANTE
Edulcorante BELL'S Baja en Calorías Caja 100un,,100.0,un,19.6,plaza_vea,2024-12-04 14:18:48.464938,EDULCORANTE,100.0,un,19.6,EDULCORANTE
Sucralosa Cuisine & Co 400un,,400.0,un,19.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,400.0,un,19.8,EDULCORANTE
Endulzante en Polvo Stevia Cuisine & Co 50g,,50.0,g,20.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,g,20.1,EDULCORANTE
Endulzante de Stevia & Yacón Onza 50un,,50.0,un,20.2,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,20.2,EDULCORANTE
Azúcar Rubia Máxima Bolsa 5 kg,,5.0,kg,20.3,metro,2024-12-04 21:57:05.869358,EDULCORANTE,5.0,kg,20.3,EDULCORANTE
Azúcar Rubia Metro 5kg,,5.0,kg,20.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,5.0,kg,20.5,EDULCORANTE
Stevia Nutrastevia Tableta 150 Unidades,,150.0,un,20.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,150.0,un,20.8,EDULCORANTE
Azúcar Rubia Cuisine & Co 5kg,,5.0,kg,21.5,wong,2024-12-04 20:10:04.137458,EDULCORANTE,5.0,kg,21.5,EDULCORANTE
Azúcar Rubia Cuisine & Co 5kg,,5.0,kg,21.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,5.0,kg,21.5,EDULCORANTE
Endulzante con Sucralosa Cuisine & Co 100g,,100.0,g,21.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,100.0,g,21.9,EDULCORANTE
Edulcorante en Tabletas Sugafor 110un,,110.0,un,22.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,110.0,un,22.1,EDULCORANTE
Endulzante Líquido Stevia Cuisine & Co Botella 100 ml,,100.0,ml,22.1,wong,2024-12-04 20:10:04.137458,EDULCORANTE,100.0,ml,22.1,EDULCORANTE
Endulzante Líquido Stevia Cuisine & Co Botella 100 ml,,100.0,ml,22.1,metro,2024-12-04 21:57:05.869358,EDULCORANTE,100.0,ml,22.1,EDULCORANTE
Edulcorante en Tabletas Sugafor 110un,,110.0,un,22.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,110.0,un,22.5,EDULCORANTE
Azúcar Rubia Dulfina Bolsa 5 kg,,5.0,kg,22.8,metro,2024-12-04 21:57:05.869358,EDULCORANTE,5.0,kg,22.8,EDULCORANTE
Endulzante en Tabletas Splenda Libre de Calorías Dispenser 100 Unid,,100.0,un,23.4,wong,2024-12-04 20:10:04.137458,EDULCORANTE,100.0,un,23.4,EDULCORANTE
Azúcar Rubia Paramonga Bolsa 5 kg,,5.0,kg,23.5,wong,2024-12-04 20:10:04.137458,EDULCORANTE,5.0,kg,23.5,EDULCORANTE
Azúcar Rubia Dulfina Bolsa 5 kg,,5.0,kg,23.6,wong,2024-12-04 20:10:04.137458,EDULCORANTE,5.0,kg,23.6,EDULCORANTE
Endulzante Orgánico Stevita Naturals 50un,,50.0,un,23.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,23.8,EDULCORANTE
Endulzante de Mesa Splenda Stevia 40un,,40.0,un,24.2,wong,2024-12-04 20:10:04.137458,EDULCORANTE,40.0,un,24.2,EDULCORANTE
Endulzante Orgánico Stevita Naturals Extra Dulce 50un,,50.0,un,24.7,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,24.7,EDULCORANTE
Endulzante Líquido La Boliviana Stevia 100ml,,100.0,ml,24.8,metro,2024-12-04 21:57:05.869358,EDULCORANTE,100.0,ml,24.8,EDULCORANTE
Endulzante en Polvo La Boliviana Stevia 150g,,150.0,g,24.9,metro,2024-12-04 21:57:05.869358,EDULCORANTE,150.0,g,24.9,EDULCORANTE
Endulzante en Polvo de Stevia Vida Stevia Pote 50 g,,50.0,g,24.9,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,g,24.9,EDULCORANTE
Azúcar Blanca Cuisine & Co 5kg,,5.0,kg,25.5,metro,2024-12-04 21:57:05.869358,EDULCORANTE,5.0,kg,25.5,EDULCORANTE
Edulcorante en Polvo Sugafor 50un,,50.0,un,25.8,wong,2024-12-04 20:10:04.137458,EDULCORANTE,50.0,un,25.8,EDULCORANTE
