description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Caigua x un,S/ 0.59,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,1.0,un,Caigua,0.59,metro,,,MANTEQUILLA ENVASADA
Zapallo Macre x kg,S/ 1.99 x kg,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,1.0,kg,Zapallo Macre,1.99,metro,,,MANTEQUILLA ENVASADA
Margarina Manty Pote 90 g,S/ 2.38,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,90.0,g,Margarina Manty Pote,2.38,metro,,,MANTEQUILLA ENVASADA
Zapallito Italiano x un,S/ 2.79,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,1.0,un,Zapallito Italiano,2.79,metro,,,MANTEQUILLA ENVASADA
Pepinillo x un,S/ 2.80,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,1.0,un,Pepinillo,2.8,metro,,,MANTEQUILLA ENVASADA
Margarina MANTY Pote 90g,S/ 2.80,vega,MANTEQUILLA ENVASADA,2024-12-04 13:49:41.667280,90.0,g,Margarina MANTY Pote,2.8,vega,,Manty,MANTEQUILLA ENVASADA
Croissant de Mantequilla x un,S/ 2.90,vivanda,MANTEQUILLA ENVASADA,2024-12-04 17:41:25.517015,1.0,un,Croissant de Mantequilla,2.9,vivanda,,VIVANDA,MANTEQUILLA ENVASADA
Margarina Sello de Oro Barra 90g,S/ 2.90,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,90.0,g,Margarina Sello de Oro Barra,2.9,metro,,,MANTEQUILLA ENVASADA
Tornillo Especial MOLITALIA Pasta para Ensalad...,S/ 3.10 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,235.0,g,Tornillo Especial MOLITALIA Pasta para Ensalad,3.1,plaza_vea,Bolsa 235g,,MANTEQUILLA ENVASADA
Pasta para Ensalada Molitalia Tornillo Especial 235g,S/ 3.10,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,235.0,g,Pasta para Ensalada Molitalia Tornillo Especial,3.1,metro,,,MANTEQUILLA ENVASADA
Cachito de Mantequilla 5un,S/ 3.25,wong,MANTEQUILLA ENVASADA,2024-12-04 19:18:47.447896,5.0,un,Cachito de Mantequilla,3.25,wong,,,MANTEQUILLA ENVASADA
Margarina Laive Swis 90g,S/ 3.50,metro,MANTEQUILLA ENVASADA,2024-12-04 21:24:27.280736,90.0,g,Margarina Laive Swis,3.5,metro,,,MANTEQUILLA ENVASADA
