description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 24gr,S/ 1.50,vega,MENUDENCIA DE POLLO,2024-12-04 13:25:58.594600,24.0,g,1.5,vega,,PAPI RICAS,MENUDENCIA DE POLLO
Sopa Instantánea AJINOMEN Sabor a Pollo Bolsa 80g,S/ 1.60,vega,MENUDENCIA DE POLLO,2024-12-04 13:25:58.594600,80.0,g,1.6,vega,,Ajinomen,MENUDENCIA DE POLLO
Jamonada de Pollo 85 g,S/ 1.80,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,85.0,g,1.8,tottus,,REDONDOS,MENUDENCIA DE POLLO
Sopa Instantánea Ajinomen Sabor Pollo 80 g,S/ 1.90,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,80.0,g,1.9,tottus,,AJINOMOTO,MENUDENCIA DE POLLO
Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,80.0,g,1.9,tottus,,AJINOMOTO,MENUDENCIA DE POLLO
Pasta Precocida Ramen Sab Pollo 85g,S/ 2.30,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,85.0,g,2.3,tottus,,NISSIN,MENUDENCIA DE POLLO
SOPA POLLO CON SEMOLA TOTTUSX 62 GR,S/ 2.40,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,62.0,g,2.4,tottus,,TOTTUS,MENUDENCIA DE POLLO
SOPA DE FIDEOS POLLO TOTTUSX 70 GR,S/ 2.40,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,70.0,g,2.4,tottus,,TOTTUS,MENUDENCIA DE POLLO
Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 70gr,S/ 2.80,vega,MENUDENCIA DE POLLO,2024-12-04 13:25:58.594600,70.0,g,2.8,vega,,PAPI RICAS,MENUDENCIA DE POLLO
JAMONADA DE POLLO PQTE X 100GR,S/ 2.80,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,100.0,g,2.8,tottus,,SUIZA,MENUDENCIA DE POLLO
Crema de Pollo 72 g,S/ 2.90,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,72.0,g,2.9,tottus,,TOTTUS,MENUDENCIA DE POLLO
Comida para Gatos RICOCAT Adulto Sabor a Pollo 85g,S/ 3.00,vega,MENUDENCIA DE POLLO,2024-12-04 13:25:58.594600,85.0,g,3.0,vega,,Ricocat,MENUDENCIA DE POLLO
Aderezo para Pollo 350 g,S/ 3.10,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,350.0,g,3.1,tottus,,PIKI,MENUDENCIA DE POLLO
Sopa Ramen Maruchan Sabor Pollo 85 g,S/ 3.30,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,85.0,g,3.3,tottus,,,MENUDENCIA DE POLLO
Sopa instantánea Ajinomen sabor pollo de 51 g,S/ 3.40,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,51.0,g,3.4,tottus,,AJINOMOTO,MENUDENCIA DE POLLO
Sopa Instantánea AJINOMEN Sabor a Pollo Vaso 51g,S/ 3.40,vega,MENUDENCIA DE POLLO,2024-12-04 13:25:58.594600,51.0,g,3.4,vega,,Ajinomen,MENUDENCIA DE POLLO
Mezcla de aderezo en polvo para pollo a la brasa de 45 g,S/ 3.50,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,45.0,g,3.5,tottus,,MAGGI,MENUDENCIA DE POLLO
AJINOMEN VASO SABOR POLLO CON QUINUA 57 GR,S/ 3.90,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,57.0,g,3.9,tottus,,AJINOMOTO,MENUDENCIA DE POLLO
JAMONADA DE POLLO X 200G,S/ 4,tottus,MENUDENCIA DE POLLO,2024-12-04 13:11:13.929339,200.0,g,4.0,tottus,,TOTTUS,MENUDENCIA DE POLLO
