description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta con Caramelo BISCOLATA Break Bolsa 20g,S/ 1 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,20.0,g,1.0,plaza_vea,Bolsa 20g,,CARAMELOS
MARSHMALLOWS 7U X 31.5G,S/ 1.50,tottus,CARAMELOS,2024-12-04 13:48:33.370332,31.5,g,1.5,tottus,,OLE OLE,CARAMELOS
Caramelos BUBBALOO Sparkies Bolsa 25g,S/ 1.50,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,25.0,g,1.5,vivanda,,BUBBALOO,CARAMELOS
Caramelo BUBBALO Sparkies Bolsa 25gr,S/ 1.50,vega,CARAMELOS,2024-12-04 14:28:46.623875,25.0,g,1.5,vega,,Sparkies,CARAMELOS
Caramelos Masticables Bubbaloo Sparkies Bolsa 25 g,S/ 1.50,metro,CARAMELOS,2024-12-04 21:59:22.268159,25.0,g,1.5,metro,,,CARAMELOS
Caramelos Masticables Bubbaloo Sparkies Bolsa 25 g,S/ 1.60,wong,CARAMELOS,2024-12-04 20:16:31.855668,25.0,g,1.6,wong,,,CARAMELOS
Gomitas Gummi Pizza 15.5g,S/ 1.70,tottus,CARAMELOS,2024-12-04 13:48:33.370332,15.5,g,1.7,tottus,,TROLLI,CARAMELOS
Caramelo BARBIE Anillo Diamante Bolsa 13Gr,S/ 1.80,vega,CARAMELOS,2024-12-04 14:28:46.623875,13.0,g,1.8,vega,,Barbie,CARAMELOS
Caramelo Masticable Bubbaloo frutas 25 g,S/ 1.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,25.0,g,1.9,tottus,,SPARKIES,CARAMELOS
Caramelos HALLS Hierbabuena Paquete 9un,S/ 1.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,1.9,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos Masticables Menta Mentos Barra 29.7g,S/ 2.00,metro,CARAMELOS,2024-12-04 21:59:22.268159,29.7,g,2.0,metro,,,CARAMELOS
Caramelos Masticables MENTOS Envoltura 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Envoltura 29.04g,,CARAMELOS
Caramelos MENTOS Fruta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Bolsa 29.04g,,CARAMELOS
Caramelos Masticables MENTOS Tutti Frutti Paqu...,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Paquete 29.04g,,CARAMELOS
Caramelos MENTOS Fruta Bolsa 29.04g,S/ 2.00,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,29.04,g,2.0,vivanda,,MENTOS,CARAMELOS
Caramelos MENTOS Menta Bolsa 29.04g,S/ 2.00,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,29.04,g,2.0,vivanda,,MENTOS,CARAMELOS
Caramelos Masticables MENTOS Limón Paquete 29.04g,S/ 2.00,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,29.04,g,2.0,vivanda,,MENTOS,CARAMELOS
Caramelos MENTOS Menta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Bolsa 29.04g,,CARAMELOS
Caramelos Masticables Frutas 29.04 Gr - PAQUETE 29.04 GR,S/ 2,tottus,CARAMELOS,2024-12-04 13:48:33.370332,29.04,g,2.0,tottus,,MENTOS,CARAMELOS
Caramelos Masticables MENTOS Envoltura 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Envoltura 29.04g,,CARAMELOS
Caramelos MENTOS Menta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0,plaza_vea,Bolsa 29.04g,,CARAMELOS
Caramelos HALLS Menta Fuerte Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos HALLS Menta Eucalipto Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos HALLS Cereza Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos HALLS Mora Azul Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos Duros Halls Extra Fuerte 9un,S/ 2.10,metro,CARAMELOS,2024-12-04 21:59:22.268159,9.0,un,2.1,metro,,,CARAMELOS
Caramelos Duros Halls Menta 9un,S/ 2.10,metro,CARAMELOS,2024-12-04 21:59:22.268159,9.0,un,2.1,metro,,,CARAMELOS
Caramelos Duros Halls Cereza 9un,S/ 2.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,2.1,wong,,,CARAMELOS
Caramelos Duros Halls Sabores Surtidos 9un,S/ 2.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,2.1,wong,,,CARAMELOS
Caramelos Duros Halls Cereza 9un,S/ 2.10,metro,CARAMELOS,2024-12-04 21:59:22.268159,9.0,un,2.1,metro,,,CARAMELOS
Caramelos HALLS Menta Eucalipto Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1,plaza_vea,Paquete 9un,,CARAMELOS
Caramelos Duros Halls Extra Fuerte 9un,S/ 2.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,2.1,wong,,,CARAMELOS
Caramelos Duros Halls Mora Azul 9un,S/ 2.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,2.1,wong,,,CARAMELOS
MORA X 27GR,S/ 2.20,tottus,CARAMELOS,2024-12-04 13:48:33.370332,27.0,g,2.2,tottus,,HALLS,CARAMELOS
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,S/ 2.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,14.0,g,2.5,plaza_vea,Paquete 14g,,CARAMELOS
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,S/ 2.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,14.0,g,2.5,plaza_vea,Paquete 14g,,CARAMELOS
Caramelos TIC TAC Menta Intensa Envase 16g,S/ 2.60,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,16.0,g,2.6,vivanda,,TIC TAC,CARAMELOS
Gomitas Ambrosito Ácido Bolsa x 90 g,S/ 2.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,90.0,g,2.9,tottus,,AMBROSOLI,CARAMELOS
Gomitas Ambrosito Bolsa x 90 g,S/ 2.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,90.0,g,2.9,tottus,,AMBROSOLI,CARAMELOS
Gomitas Ambrosia Bolsa x 90 g,S/ 2.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,90.0,g,2.9,tottus,,AMBROSOLI,CARAMELOS
Gomitas 4D Dinosaurios 38 g,S/ 2.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,38.0,g,2.9,tottus,,AMOS,CARAMELOS
GOMITAS 4D BLOQUES 40G,S/ 2.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,40.0,g,2.9,tottus,,AMOS,CARAMELOS
Gomitas Splash 80g,S/ 3,tottus,CARAMELOS,2024-12-04 13:48:33.370332,80.0,g,3.0,tottus,,GRISSLY,CARAMELOS
Gomitas de Fruta Welch's Mixed Fruit 22.7g,S/ 3.00,wong,CARAMELOS,2024-12-04 20:16:31.855668,22.7,g,3.0,wong,,,CARAMELOS
Caramelos TIC TAC Menta Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,16.0,g,3.1,plaza_vea,Envase 16g,,CARAMELOS
Caramelos TIC TAC Naranja Envase 16g,S/ 3.10,vivanda,CARAMELOS,2024-12-04 18:06:31.892825,16.0,g,3.1,vivanda,,TIC TAC,CARAMELOS
Caramelos TIC TAC Naranja Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,16.0,g,3.1,plaza_vea,Envase 16g,,CARAMELOS
Caramelos Duros Tic Tac Fruit Naranja 16g,S/ 3.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,16.0,g,3.1,wong,,,CARAMELOS
Caramelos Tic Tac Sandía Mix 16g,S/ 3.20,wong,CARAMELOS,2024-12-04 20:16:31.855668,16.0,g,3.2,wong,,,CARAMELOS
Caramelo Spring Pop Minions 14g Surtido,S/ 3.30,wong,CARAMELOS,2024-12-04 20:16:31.855668,14.0,g,3.3,wong,,,CARAMELOS
Chicle Sin Azúcar Trident X Splash Fresa y Limón 9un,S/ 3.50,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,3.5,wong,,,CARAMELOS
Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón 9un,S/ 3.60,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,3.6,wong,,,CARAMELOS
Chicles Sin Azúcar Trident Splash Sabor Hierbabuena y Sandía 9un,S/ 3.60,wong,CARAMELOS,2024-12-04 20:16:31.855668,9.0,un,3.6,wong,,,CARAMELOS
Gomitas Ositos 100 g,S/ 3.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,100.0,g,3.9,tottus,,TOTTUS,CARAMELOS
Gomitas Rueditas 100 g,S/ 3.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,100.0,g,3.9,tottus,,TOTTUS,CARAMELOS
Gomitas de gusanos ácidos de 100 g,S/ 3.90,tottus,CARAMELOS,2024-12-04 13:48:33.370332,100.0,g,3.9,tottus,,TOTTUS,CARAMELOS
Chicles Sin Azúcar Trident Evup Yerbabuena 18un,S/ 4.00,wong,CARAMELOS,2024-12-04 20:16:31.855668,18.0,un,4.0,wong,,,CARAMELOS
Chicles Sin Azúcar Trident Mora Azul 30.6g,S/ 4.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,30.6,g,4.1,wong,,,CARAMELOS
Chicles Sin Azúcar Trident Evup Fresh Herbal 18un,S/ 4.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,18.0,un,4.1,wong,,,CARAMELOS
Chicles Sin Azúcar Trident Evup Cool Bubble 18un,S/ 4.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,18.0,un,4.1,wong,,,CARAMELOS
Chicle Trident Evup Freshmint 18un,S/ 4.10,wong,CARAMELOS,2024-12-04 20:16:31.855668,18.0,un,4.1,wong,,,CARAMELOS
Caramelos AMBROSOLI Banderita Bolsa 80 un,S/ 4.20,vega,CARAMELOS,2024-12-04 14:28:46.623875,80.0,un,4.2,vega,,Ambrosoli,CARAMELOS
Millows Navideños 145 g,S/ 4.40,tottus,CARAMELOS,2024-12-04 13:48:33.370332,145.0,g,4.4,tottus,,COLOMBINA,CARAMELOS
Caramelos de Chicha Morada BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,250.0,g,4.5,plaza_vea,Bolsa 250g,,CARAMELOS
