description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Gomas dulces TROLLI Sour gecko Envoltura 22Gr,S/ 1.20 un,plaza_vea,PASTELES DULCES,2024-12-04 13:05:54.177956,22.0,g,1.2,plaza_vea,Envoltura 22g,,PASTELES DULCES
Grageas de Colores para Tortas y Dulces BELL'S...,S/ 1.30 un,plaza_vea,PASTELES DULCES,2024-12-04 13:05:54.177956,25.0,g,1.3,plaza_vea,Bolsa 25g,,PASTELES DULCES
Galleta SAN JORGE Vainilla Familiar Paquete 120gr,S/ 1.70,vega,PASTELES DULCES,2024-12-04 13:14:06.711905,120.0,g,1.7,vega,,San Jorge,PASTELES DULCES
Gomas dulces TROLLI GUMMI PIZZA Sabores surtid...,S/ 1.80 un,plaza_vea,PASTELES DULCES,2024-12-04 13:05:54.177956,17.0,g,1.8,plaza_vea,Caja 17g,,PASTELES DULCES
Gomas dulces ARCOR MOGUL Sabores frutados Bols...,S/ 1.80 un,plaza_vea,PASTELES DULCES,2024-12-04 13:05:54.177956,35.0,g,1.8,plaza_vea,Bolsa 35g,,PASTELES DULCES
Gomas dulces ARCOR MOGUL Sabores frutados Bolsa 35Gr,S/ 1.80,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,35.0,g,1.8,vivanda,,ARCOR,PASTELES DULCES
Gomas dulces TROLLI GUMMI PIZZA Sabores surtidos Caja 17Gr,S/ 1.80,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,17.0,g,1.8,vivanda,,TROLLI,PASTELES DULCES
Galleta De Arroz Costeño Dulce 45 g,S/ 2,tottus,PASTELES DULCES,2024-12-04 13:03:35.319062,45.0,g,2.0,tottus,,COSTENO,PASTELES DULCES
Paleta de Chocolate Bitter Giardino x Unid,S/ 2.50,wong,PASTELES DULCES,2024-12-04 18:23:46.952003,1.0,un,2.5,wong,,,PASTELES DULCES
Galleta Vainilla FIELD Familiar Paquete 147gr,S/ 2.50,vega,PASTELES DULCES,2024-12-04 13:14:06.711905,147.0,g,2.5,vega,,Field,PASTELES DULCES
Paleta de Chocolate Bitter Giardino x Unid,S/ 2.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051,1.0,un,2.5,metro,,,PASTELES DULCES
Keke Sabor Vainilla Relleno Gansito Marinela Paquete 50 g,S/ 2.70,metro,PASTELES DULCES,2024-12-04 20:49:25.785051,50.0,g,2.7,metro,,,PASTELES DULCES
Keke Sabor Vainilla Relleno Gansito Marinela Paquete 50 g,S/ 2.70,wong,PASTELES DULCES,2024-12-04 18:23:46.952003,50.0,g,2.7,wong,,,PASTELES DULCES
Pastel Pingüinos Sabor Cookies & Cream 80g,S/ 3.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051,80.0,g,3.5,metro,,,PASTELES DULCES
