description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Café Instantáneo ALTOMAYO Gourmet Sobre 15g,S/ 2.50,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,15.0,g,2.5,vega,,Altomayo,CAFÉ INSTANTÁNEO
Chocolate Instantáneo Sabor Canela y Clavo Bolsa 90 g,S/ 4.70,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,90.0,g,4.7,metro,,,CAFÉ INSTANTÁNEO
Chocolate Instantáneo Sabor Tradicional Bolsa 90 g,S/ 4.70,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,90.0,g,4.7,metro,,,CAFÉ INSTANTÁNEO
Avena Con Chocolate Instantáneo Santa Catalina Bolsa 150 g,S/ 5.80,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,150.0,g,5.8,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico ALTOMAYO Doypack 45g,S/ 5.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,45.0,g,5.9,plaza_vea,Doypack 45g,,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Clásico 50g,S/ 5.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,50.0,g,5.9,wong,,,CAFÉ INSTANTÁNEO
Cebada Instantánea Kimbo Doypack 100 g,S/ 6.10,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,100.0,g,6.1,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado BELL'S Frasco 50g,S/ 6.20 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,6.2,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Puro 50g,S/ 6.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,50.0,g,6.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado MARISCAL Frasco 50g,S/ 6.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,6.9,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café instantáneo con caramelo Nescafé 45 gr,S/ 7,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,45.0,g,7.0,tottus,,KIRMA,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 80g,S/ 7.70,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,80.0,g,7.7,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo en Polvo MARISCAL Frasco 50g,S/ 7.70 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,7.7,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café Instantáneo Liofilizado BELL'S Frasco 50g,S/ 7.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,7.9,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café Instantáneo Kirma Clásico 45g,S/ 8.30,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,45.0,g,8.3,metro,,,CAFÉ INSTANTÁNEO
Cebada Instantánea Kimbo Frasco 164 g,S/ 8.70,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,164.0,g,8.7,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Descafeinado Doypack...,S/ 9.80 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,45.0,g,9.8,plaza_vea,Doypack 45g,,CAFÉ INSTANTÁNEO
Café Instantáneo BELL'S Doypack 100g,S/ 9.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,100.0,g,9.9,plaza_vea,Doypack 100g,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado Descafeinado Cuisine & Co 50g,S/ 9.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,50.0,g,9.9,wong,,,CAFÉ INSTANTÁNEO
CAFE INSTANTANEO GOURMET FRASCO 45 G,S/ 9.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,45.0,g,9.9,tottus,,ALTOMAYO,CAFÉ INSTANTÁNEO
Café Instantáneo COLCAFÉ Clásico Frasco 50g,S/ 9.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,9.9,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico 80g,S/ 11,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,80.0,g,11.0,tottus,,ALTOMAYO,CAFÉ INSTANTÁNEO
Café Instántaneo Clásico ALTOMAYO Doypack 80g,S/ 11 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,80.0,g,11.0,plaza_vea,Doypack 80g,,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,S/ 11.10 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,45.0,g,11.1,plaza_vea,Frasco 45g,,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Gourmet 45g,S/ 11.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,45.0,g,11.5,metro,,,CAFÉ INSTANTÁNEO
Café Granulado Colcafé Frasco 50 g,S/ 11.60,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,50.0,g,11.6,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Colcafé Clásico Frasco 50 g,S/ 11.70,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,50.0,g,11.7,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Cafetal 45g,S/ 11.80,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,45.0,g,11.8,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado 100 g,S/ 11.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,100.0,g,11.9,tottus,,TOTTUS,CAFÉ INSTANTÁNEO
Cremador Almendra Vainilla Nature's Heart Sin Azúcar 500ml,S/ 11.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,500.0,ml,11.9,metro,,,CAFÉ INSTANTÁNEO
Cremador Almendra Nature's Heart Sin Azúcar 500ml,S/ 11.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,500.0,ml,11.9,metro,,,CAFÉ INSTANTÁNEO
Cremador Almendra Vainilla Nature's Heart Sin Azúcar 500ml,S/ 11.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,500.0,ml,11.9,wong,,,CAFÉ INSTANTÁNEO
Cremador Almendra Nature's Heart Sin Azúcar 500ml,S/ 11.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,500.0,ml,11.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,S/ 12.10,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,45.0,g,12.1,vivanda,,ALTOMAYO,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Descafeinado Frasco ...,S/ 12.40 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,45.0,g,12.4,plaza_vea,Frasco 45g,,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 80g,S/ 12.50,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,80.0,g,12.5,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 80g,S/ 12.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,80.0,g,12.5,metro,,,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 170g,S/ 12.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,170.0,g,12.5,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico Polvo Doypack x 150 g,S/ 12.60,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,150.0,g,12.6,tottus,,CAFETAL,CAFÉ INSTANTÁNEO
Café Instantáneo Tradición 50 g - Frasco 50 gf,S/ 12.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,50.0,g,12.9,tottus,,NESCAFE,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado Cuisine & Co 100g,S/ 13.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,100.0,g,13.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Descafeinado Altomayo 45g,S/ 13.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,45.0,g,13.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo BELL'S Liofilizado Frasco 100...,S/ 13.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,100.0,g,13.9,plaza_vea,Frasco 100g,,CAFÉ INSTANTÁNEO
Café Instantáneo Descafeinado Altomayo 45g,S/ 13.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,45.0,g,13.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Tradición Frasco 50g,S/ 14.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,50.0,g,14.9,plaza_vea,Frasco 50g,,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Tradición Frasco 50g,S/ 14.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,50.0,g,14.9,vivanda,,NESCAFE,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico 85g,S/ 14.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,85.0,g,14.9,tottus,,COLCAFE,CAFÉ INSTANTÁNEO
Café Instantáneo KIRMA Bolsa 8gr Tira 16u,S/ 14.90,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,8.0,g,14.9,vega,,Nescafe,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Descafeinado Frasco 4...,S/ 14.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,40.0,g,14.9,plaza_vea,Frasco 40g,,CAFÉ INSTANTÁNEO
CAFE INSTANTANEO PREMIUM FRASCO 45 G,S/ 14.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,45.0,g,14.9,tottus,,ALTOMAYO,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Doypack 90g,S/ 15.00,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,90.0,g,15.0,vega,,Altomayo,CAFÉ INSTANTÁNEO
Cappuccino Colcafé Vainilla 6un,S/ 15.20,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,6.0,un,15.2,metro,,,CAFÉ INSTANTÁNEO
Cappuccino Colcafé Mocca 6un,S/ 15.20,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,6.0,un,15.2,metro,,,CAFÉ INSTANTÁNEO
Cappuccino Colcafé Caramelo 6un,S/ 15.20,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,6.0,un,15.2,metro,,,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 170g,S/ 15.20,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,170.0,g,15.2,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado BELL'S Descafeinado...,S/ 15.40 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,100.0,g,15.4,plaza_vea,Frasco 100g,,CAFÉ INSTANTÁNEO
Cappuccino Colcafé Clásico 6un,S/ 15.50,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,6.0,un,15.5,wong,,,CAFÉ INSTANTÁNEO
Cappuccino Colcafé Vainilla 6un,S/ 15.50,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,6.0,un,15.5,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Tradición Zipper Doypack 50g x 2u,S/ 15.80,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,50.0,g,15.8,vega,,Nescafe,CAFÉ INSTANTÁNEO
Café Instantáneo Cafetal Clásico 150g,S/ 15.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,150.0,g,15.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Wong 185g,S/ 15.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,185.0,g,15.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Liofilizado Premium 100 g,S/ 16.50,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,100.0,g,16.5,tottus,,TOTTUS,CAFÉ INSTANTÁNEO
Café Instantáneo Nescafé Descafeinado 40g,S/ 16.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,40.0,g,16.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Colcafé Granulado 85g,S/ 17.40,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,85.0,g,17.4,metro,,,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 250g,S/ 17.60,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,250.0,g,17.6,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Intenso CAFETAL Doypack 90g,S/ 17.80 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,90.0,g,17.8,plaza_vea,Doypack 90g,,CAFÉ INSTANTÁNEO
Café Instántaneo Clásico ALTOMAYO Doypack 150g,S/ 17.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,150.0,g,17.9,plaza_vea,Doypack 150g,,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado Doypack x 150 g,S/ 17.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,150.0,g,17.9,tottus,,TOTTUS,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Vienés Caja 144g,S/ 17.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,144.0,g,17.9,plaza_vea,Caja 144g,,CAFÉ INSTANTÁNEO
Café Cafétal Instantáneo Doypack 150 g,S/ 18.30,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,150.0,g,18.3,tottus,,CAFETAL,CAFÉ INSTANTÁNEO
Café KIRMA Doypack 150gr,S/ 18.50 5%,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,150.0,g,18.5,vega,,Kirma,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 250g,S/ 18.60,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,250.0,g,18.6,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico Polvo Frasco x 180 g,S/ 18.70,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,180.0,g,18.7,tottus,,CAFETAL,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 150g,S/ 18.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,150.0,g,18.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 150g,S/ 18.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,150.0,g,18.9,wong,,,CAFÉ INSTANTÁNEO
Café Instántaneo Gourmet ALTOMAYO Doypack 90g,S/ 19.20 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,90.0,g,19.2,plaza_vea,Doypack 90g,,CAFÉ INSTANTÁNEO
CAFE INSTANTANEO GOURMET DOY PACK 90 G,S/ 19.20,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,90.0,g,19.2,tottus,,ALTOMAYO,CAFÉ INSTANTÁNEO
Bebida Instantánea Nescafé Gold Moka 8un,S/ 19.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,8.0,un,19.5,metro,,,CAFÉ INSTANTÁNEO
Bebida Instantánea Nescafé Gold Capuccino 10un,S/ 19.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,10.0,un,19.5,metro,,,CAFÉ INSTANTÁNEO
Bebida Instantánea Nescafé Vainilla Latte 8un,S/ 19.50,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,8.0,un,19.5,wong,,,CAFÉ INSTANTÁNEO
Bebida Instantánea Nescafé Gold Moka 8un,S/ 19.50,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,8.0,un,19.5,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co 100g,S/ 19.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,100.0,g,19.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Clásico 180g,S/ 19.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,180.0,g,19.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co 100g,S/ 19.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,100.0,g,19.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo 180g,S/ 20.30,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,180.0,g,20.3,tottus,,CAFETAL,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Vainilla Caja 148g,S/ 20.30,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,148.0,g,20.3,vivanda,,NESCAFE,CAFÉ INSTANTÁNEO
Café Liofilizado Clásico 50 g,S/ 20.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,50.0,g,20.9,tottus,,JUAN VALDEZ,CAFÉ INSTANTÁNEO
Cappuccino Nescafé Gold 10 unidades,S/ 20.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,10.0,un,20.9,tottus,,NESCAFE,CAFÉ INSTANTÁNEO
Café instantáneo Nescafé Tradición 100 g,S/ 20.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,100.0,g,20.9,tottus,,NESCAFE,CAFÉ INSTANTÁNEO
Chocolate Instantáneo 40% Cacao Dark Lata 220 g,S/ 21.50,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,220.0,g,21.5,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo NESCAFÉ Fina Selección Doypack 100g,S/ 21.60,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,100.0,g,21.6,vivanda,,NESCAFÉ,CAFÉ INSTANTÁNEO
Chocolate Instantáneo Sabor Tradicional Sol del Cusco Lata 324 g,S/ 21.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,324.0,g,21.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo ColCafé Todo en Uno 380 g,S/ 21.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,380.0,g,21.9,tottus,,COLCAFE,CAFÉ INSTANTÁNEO
Café Instantáneo BELL'S Granulado Frasco 200g,S/ 21.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711,200.0,g,21.9,vivanda,,BELL'S,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado 200 g,S/ 21.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,200.0,g,21.9,tottus,,TOTTUS,CAFÉ INSTANTÁNEO
Café Instantáneo COLCAFÉ Todo en 1 Frasco 380g,S/ 21.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,380.0,g,21.9,plaza_vea,Frasco 380g,,CAFÉ INSTANTÁNEO
Bebida Instantánea Marley Coffee Soul Rebel Cappuccino Vainilla 8un,S/ 22.20,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,8.0,un,22.2,wong,,,CAFÉ INSTANTÁNEO
Bebida Instantánea Marley Coffee Soul Rebel Cappuccino Classic 8un,S/ 22.20,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,8.0,un,22.2,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo KIRMA Clásico Lata 190gr,S/ 22.50 9%,vega,CAFÉ INSTANTÁNEO,2024-12-04 14:44:12.344555,190.0,g,22.5,vega,,Kirma,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 170g,S/ 22.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,170.0,g,22.9,wong,,,CAFÉ INSTANTÁNEO
Café Liofilizado Wong Frasco 200 g,S/ 22.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,200.0,g,22.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Clásico Frasco 180g,S/ 22.90 un,plaza_vea,CAFÉ INSTANTÁNEO,2024-12-04 14:39:51.589893,180.0,g,22.9,plaza_vea,Frasco 180g,,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 170g,S/ 22.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,170.0,g,22.9,metro,,,CAFÉ INSTANTÁNEO
Café Clásico 150 gr,S/ 22.90,tottus,CAFÉ INSTANTÁNEO,2024-12-04 13:58:00.258397,150.0,g,22.9,tottus,,KIRMA,CAFÉ INSTANTÁNEO
Café Instantáneo Kirma Clásico 190g,S/ 22.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,190.0,g,22.9,metro,,,CAFÉ INSTANTÁNEO
Café Instantáneo Puro Cuisine & Co 180g,S/ 22.90,wong,CAFÉ INSTANTÁNEO,2024-12-04 20:50:22.202174,180.0,g,22.9,wong,,,CAFÉ INSTANTÁNEO
Café Instantáneo Puro Cuisine & Co 180g,S/ 22.90,metro,CAFÉ INSTANTÁNEO,2024-12-04 22:21:49.309491,180.0,g,22.9,metro,,,CAFÉ INSTANTÁNEO
