description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Servilletas NOVA Cortadas Paquete 200un,S/ 1.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,1.9,vega,,Nova,TOSTADAS (MOLDE)
Servilletas ELITE Cortadas Paquete 200un,S/ 2.20,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,2.2,vega,,Elite,TOSTADAS (MOLDE)
Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.5,vega,,Universal,TOSTADAS (MOLDE)
Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.5,vega,,Universal,TOSTADAS (MOLDE)
Café Tostado y Molido CAFETAL Selecto Bolsa 50gr,S/ 2.80,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,50.0,g,2.8,vega,,Cafetal,TOSTADAS (MOLDE)
Mostaza LIBBY'S Doypack 100gr,S/ 2.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,2.9,vega,,Libbys,TOSTADAS (MOLDE)
Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.3,vega,,Universal,TOSTADAS (MOLDE)
Mostaza Cuisine & Co 200g,S/ 3.50,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,200.0,g,3.5,metro,,,TOSTADAS (MOLDE)
Mostaza Libbys Doypack 100 g,S/ 3.50,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,100.0,g,3.5,metro,,,TOSTADAS (MOLDE)
Mostaza AlaCena 100g,S/ 3.60,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,100.0,g,3.6,metro,,,TOSTADAS (MOLDE)
Mostaza BELL'S Mostaza Frasco 240Gr,S/ 3.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,240.0,g,3.6,plaza_vea,Frasco 240g,,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 100g,S/ 3.60,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,3.6,vega,,Alacena,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 100g,S/ 3.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,100.0,g,3.6,plaza_vea,Doypack 100g,,TOSTADAS (MOLDE)
Mini Tostada DIATOSTA Integral Paquete 90g,S/ 3.70 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,90.0,g,3.7,plaza_vea,Paquete 90g,,TOSTADAS (MOLDE)
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.9,vega,,Vega,TOSTADAS (MOLDE)
Mostaza B&D 200g,S/ 3.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,200.0,g,3.9,metro,,,TOSTADAS (MOLDE)
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,3.9,vega,,Vega,TOSTADAS (MOLDE)
Mostaza B&D Doypack 200g,S/ 3.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,3.9,plaza_vea,Doypack 200g,,TOSTADAS (MOLDE)
Café Tostado y Molido CAFETAL Selecto Bolsa 80gr,S/ 4.00,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,80.0,g,4.0,vega,,Cafetal,TOSTADAS (MOLDE)
Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,30.0,g,4.1,tottus,,WASI ORGANICS,TOSTADAS (MOLDE)
Palitos De Quinua Y Garbanzo Q Sticks Sabor Finas Hierbas Bolsa 30 g,S/ 4.10,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,30.0,g,4.1,tottus,,WASI ORGANICS,TOSTADAS (MOLDE)
Nuez Moscada BADIA Nutmeg Sobre 14.2g,S/ 4.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,14.2,g,4.2,plaza_vea,Sobre 14.2g,,TOSTADAS (MOLDE)
Harina de Haba Tostada COSECHA DEL SUR Bolsa 1...,S/ 4.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,150.0,g,4.2,plaza_vea,Bolsa 150g,,TOSTADAS (MOLDE)
Mostaza WALIBI Doypack 200g,S/ 4.30 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,4.3,plaza_vea,Doypack 200g,,TOSTADAS (MOLDE)
Mostaza COMPASS con Chisguete Frasco 200g,S/ 4.59 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,4.59,plaza_vea,Frasco 200g,,TOSTADAS (MOLDE)
Maní Tostado y Pelado TOÑA Bolsa 98g,S/ 4.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,98.0,g,4.8,plaza_vea,Bolsa 98g,,TOSTADAS (MOLDE)
Queso Edam BONLÉ Molde x kg,S/ 4.90,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,0.1,kg,4.9,plaza_vea,Presentación 0.1 kg aprox.,,TOSTADAS (MOLDE)
"Cerveza Sin Alcohol Mahou 0,0 Tostada Lata 330ml",S/ 5.00,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,330.0,ml,5.0,metro,,,TOSTADAS (MOLDE)
"Cerveza Sin Alcohol Mahou 0,0 Tostada Botella 330ml",S/ 5.00,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,330.0,ml,5.0,metro,,,TOSTADAS (MOLDE)
Galletas de Maíz Horneadas Salmitas Caja 80 g,S/ 5.20,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,80.0,g,5.2,metro,,,TOSTADAS (MOLDE)
Mostaza LIBBY'S Doypack 200g,S/ 5.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,200.0,g,5.2,vivanda,,LIBBY S,TOSTADAS (MOLDE)
Mostaza LIBBY'S Doypack 200g,S/ 5.30 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,5.3,plaza_vea,Doypack 200g,,TOSTADAS (MOLDE)
Mostaza Libbys Doypack 200 g,S/ 5.30,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,200.0,g,5.3,metro,,,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 220g,S/ 5.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,220.0,g,5.4,plaza_vea,Doypack 220g,,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 220g,S/ 5.40,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,220.0,g,5.4,vivanda,,ALACENA,TOSTADAS (MOLDE)
Maní Tostado Frito BELL'S Táper 200g,S/ 5.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,5.4,plaza_vea,Táper 200g,,TOSTADAS (MOLDE)
Mostaza AlaCena 220g,S/ 5.40,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,220.0,g,5.4,metro,,,TOSTADAS (MOLDE)
Maíz Tostado BELL'S Táper 150g,S/ 5.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,150.0,g,5.5,plaza_vea,Envase de Plastico 150g,,TOSTADAS (MOLDE)
Molde Krea Cupcake Silicona 6un,S/ 5.60,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,6.0,un,5.6,metro,,,TOSTADAS (MOLDE)
Tostada TOSTAGRILL Paquete 225g,S/ 5.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,225.0,g,5.7,vivanda,,TOSTAGRILL,TOSTADAS (MOLDE)
"Bruschetas Chips Maretti Tomate, Aceituna y Orégano 70g",S/ 5.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,70.0,g,5.9,metro,,,TOSTADAS (MOLDE)
Bruschetas Chips Maretti Mediterráneas 70g,S/ 5.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,70.0,g,5.9,metro,,,TOSTADAS (MOLDE)
Tostadas BIMBO Clásicas Paquete 10un,S/ 6 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,10.0,un,6.0,plaza_vea,Paquete 10un,,TOSTADAS (MOLDE)
Tostadas BELL'S Clásicas Paquete 10un,S/ 6.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,10.0,un,6.2,vivanda,,BELL'S,TOSTADAS (MOLDE)
Tostadas BELL'S Clásicas Paquete 10un,S/ 6.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,10.0,un,6.2,plaza_vea,Paquete 10un,,TOSTADAS (MOLDE)
Mini Tostadas Clásicas Metro 110g,S/ 6.25,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,110.0,g,6.25,metro,,,TOSTADAS (MOLDE)
Croutones de Pan Caja 60 g,S/ 6.40,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,60.0,g,6.4,metro,,,TOSTADAS (MOLDE)
Mostaza B&D Frasco 425g,S/ 6.49 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,425.0,g,6.49,plaza_vea,Frasco 425g,,TOSTADAS (MOLDE)
Mostaza COMPASS con Chisguete Frasco 400g,S/ 6.59 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,400.0,g,6.59,plaza_vea,Frasco 400g,,TOSTADAS (MOLDE)
Tostadas PYC Clásicas Paquete 118g,S/ 6.70 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,118.0,g,6.7,plaza_vea,Paquete 118g,,TOSTADAS (MOLDE)
Tostadas Clásicas de 118 g,S/ 6.70,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,118.0,g,6.7,tottus,,PYC,TOSTADAS (MOLDE)
Tostadas integrales 8 unidades,S/ 6.80,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,8.0,un,6.8,tottus,,PYC,TOSTADAS (MOLDE)
Infusiones RENACER Cebada Tostada Bolsa 150g,S/ 6.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,150.0,g,6.8,plaza_vea,Bolsa 150g,,TOSTADAS (MOLDE)
Mani tostado cáscara Bandeja 250g,S/ 6.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,250.0,g,6.9,plaza_vea,Bandeja 250g,,TOSTADAS (MOLDE)
Pan de Molde LA FLORENCIA Bolsa 350g,S/ 6.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,350.0,g,6.9,plaza_vea,Bolsa 350g,,TOSTADAS (MOLDE)
Tostadas Integrales Metro Paquete 125 g,S/ 6.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,125.0,g,6.9,metro,,,TOSTADAS (MOLDE)
Tostadas Clásicas 10 Unidades,S/ 6.90,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,10.0,un,6.9,tottus,,TOTTUS,TOSTADAS (MOLDE)
Tortillas con Salvado de Trigo Cuisine & Co 12un,S/ 6.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,12.0,un,6.9,metro,,,TOSTADAS (MOLDE)
Tostadas Clásicas Metro Paquete 115 g,S/ 6.90,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,115.0,g,6.9,metro,,,TOSTADAS (MOLDE)
TOSTADAS INTEGRAL 10UNID,S/ 6.90,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,10.0,un,6.9,tottus,,TOTTUS,TOSTADAS (MOLDE)
Pan de Molde LA FLORENCIA Integal Bolsa 350g,S/ 6.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,350.0,g,6.9,plaza_vea,Bolsa 350g,,TOSTADAS (MOLDE)
Cebada Tostada Bolsa 150 g,S/ 7.00,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,150.0,g,7.0,metro,,,TOSTADAS (MOLDE)
Tostadas PYC Integrales Paquete 120g,S/ 7.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,120.0,g,7.2,plaza_vea,Paquete 120g,,TOSTADAS (MOLDE)
Tostadas Clásicas PYC Paquete 8 unid,S/ 7.20,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,8.0,un,7.2,metro,,,TOSTADAS (MOLDE)
Pan de Molde Integral BELL'S Mediano Bolsa 500...,S/ 7.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,500.0,g,7.4,plaza_vea,Bolsa 500g,,TOSTADAS (MOLDE)
Pan de Molde Blanco BELL'S Mediano Bolsa 500g,S/ 7.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,500.0,g,7.4,plaza_vea,Bolsa 500g,,TOSTADAS (MOLDE)
Tostadas Integrales UNIÓN Paquete 10un,S/ 7.49 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,10.0,un,7.49,plaza_vea,Paquete 10un,,TOSTADAS (MOLDE)
Mostaza Cuisine & Co 370g,S/ 7.50,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,370.0,g,7.5,metro,,,TOSTADAS (MOLDE)
Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,S/ 7.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,36.0,un,7.5,plaza_vea,Bolsa 36un,,TOSTADAS (MOLDE)
Mini Tostadas Integrales LA FLORENCIA Bolsa 36...,S/ 7.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,36.0,un,7.5,plaza_vea,Bolsa 36un,,TOSTADAS (MOLDE)
Tostadas Clásicas 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,20.0,un,7.59,metro,,,TOSTADAS (MOLDE)
Tostadas Integrales 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,20.0,un,7.59,metro,,,TOSTADAS (MOLDE)
Tostadas Integrales LA FLORENCIA Bolsa 230g,S/ 7.59 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,230.0,g,7.59,plaza_vea,Bolsa 230g,,TOSTADAS (MOLDE)
Pan Molde Integral x 480 g,S/ 7.60,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,480.0,g,7.6,tottus,,TOTTUS,TOSTADAS (MOLDE)
Tostadas Integrales Unión Bolsa 10 unid,S/ 7.60,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,10.0,un,7.6,metro,,,TOSTADAS (MOLDE)
Tostadas Clásicas Unión Bolsa 10 unid,S/ 7.60,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,10.0,un,7.6,metro,,,TOSTADAS (MOLDE)
Mini Tostadas Integrales LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,36.0,un,7.7,vivanda,,LA FLORENCIA,TOSTADAS (MOLDE)
Tostadas Integrales Unión 10 Unidades 150 g,S/ 7.70,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,10.0,un,7.7,tottus,,UNION,TOSTADAS (MOLDE)
Tostadas Integrales LA FLORENCIA Bolsa 230g,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,230.0,g,7.7,vivanda,,LA FLORENCIA,TOSTADAS (MOLDE)
Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387,36.0,un,7.7,vivanda,,LA FLORENCIA,TOSTADAS (MOLDE)
Tostadas Blancas UNIÓN Clásicas Paquete 10un,S/ 7.79 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,10.0,un,7.79,plaza_vea,Paquete 10un,,TOSTADAS (MOLDE)
Tostada Clásica 142g,S/ 7.90,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,142.0,g,7.9,tottus,,BAUDUCCO,TOSTADAS (MOLDE)
