description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,CANELA ENTERA,2024-12-04 14:33:13.629300,3.0,g,Canela Entera KARIÑO Sobre,0.9,vega,,Kariño,CANELA ENTERA
Tableta Para Taza Sabor Chocolate Clavo Y Canela x 60 g,S/ 1.80,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,60.0,g,Tableta Para Taza Sabor Chocolate Clavo Y Canela x,1.8,tottus,,GENERICO,CANELA ENTERA
Canela Entera 5 g,S/ 2.10,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,5.0,g,Canela Entera,2.1,tottus,,TOTTUS,CANELA ENTERA
Laurel Entero 7 g,S/ 2.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,7.0,g,Laurel Entero,2.5,tottus,,TOTTUS,CANELA ENTERA
Canela Molida 20 g,S/ 2.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,20.0,g,Canela Molida,2.5,tottus,,TOTTUS,CANELA ENTERA
Canela Molida 10 g,S/ 2.60,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Canela Molida,2.6,tottus,,SIBARITA,CANELA ENTERA
Clavo Entero 10 g,S/ 2.90,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Clavo Entero,2.9,tottus,,TOTTUS,CANELA ENTERA
Tableta Para Taza Con Canela x 90 g,S/ 2.90,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,90.0,g,Tableta Para Taza Con Canela x,2.9,tottus,,SOL DEL CUSCO,CANELA ENTERA
LECHE SIN LACTOSA AVENA CANELA X 250 ML,S/ 3.10,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,250.0,ml,LECHE SIN LACTOSA AVENA CANELA X,3.1,tottus,,LAIVE,CANELA ENTERA
Canela Entera Sibarita Sobre 10 g,S/ 3.30,metro,CANELA ENTERA,2024-12-04 22:05:28.124890,10.0,g,Canela Entera Sibarita Sobre,3.3,metro,,,CANELA ENTERA
Canela Entera Sibarita Sobre 10 g,S/ 3.30,wong,CANELA ENTERA,2024-12-04 20:22:31.020604,10.0,g,Canela Entera Sibarita Sobre,3.3,wong,,,CANELA ENTERA
Romero Entero Kariño 8 g,S/ 3.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,8.0,g,Romero Entero Kariño,3.3,tottus,,,CANELA ENTERA
Orégano Entero Kariño 18 g,S/ 3.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,18.0,g,Orégano Entero Kariño,3.3,tottus,,,CANELA ENTERA
Canela Entera Cuisine & Co 12g,S/ 3.50,wong,CANELA ENTERA,2024-12-04 20:22:31.020604,12.0,g,Canela Entera Cuisine & Co,3.5,wong,,,CANELA ENTERA
Canela Entera Cuisine & Co 12g,S/ 3.50,metro,CANELA ENTERA,2024-12-04 22:05:28.124890,12.0,g,Canela Entera Cuisine & Co,3.5,metro,,,CANELA ENTERA
Canela Entera SIBARITA Sobre 10g,S/ 3.59 un,plaza_vea,CANELA ENTERA,2024-12-04 14:26:38.573048,10.0,g,Canela Entera SIBARITA Sobre,3.59,plaza_vea,Sobre 10g,,CANELA ENTERA
Orégano Entero Cuatro Estaciones 10 g,S/ 3.60,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Orégano Entero Cuatro Estaciones,3.6,tottus,,,CANELA ENTERA
Canela Entera 10 g,S/ 3.70,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Canela Entera,3.7,tottus,,SIBARITA,CANELA ENTERA
Tomillo Entero Kariño 5 g,S/ 3.70,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,5.0,g,Tomillo Entero Kariño,3.7,tottus,,,CANELA ENTERA
Té Canela Clavo 25 Filtrantes,S/ 3.80,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,25.0,Filtrantes,Té Canela Clavo,3.8,tottus,,WAWASANA,CANELA ENTERA
Canela Entera X 8 Grs Toña,S/ 3.80,metro,CANELA ENTERA,2024-12-04 22:05:28.124890,8.0,g,Canela Entera X rs Toña,3.8,metro,,,CANELA ENTERA
Canela Entera BELL'S Sobre 12g,S/ 4.09 un,plaza_vea,CANELA ENTERA,2024-12-04 14:26:38.573048,12.0,g,Canela Entera BELL'S Sobre,4.09,plaza_vea,Sobre 12g,,CANELA ENTERA
Canela Molida Kariño 15 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,15.0,g,Canela Molida Kariño,4.2,tottus,,,CANELA ENTERA
Canela Entera KARIÑO Sobre 9g,S/ 4.20,vivanda,CANELA ENTERA,2024-12-04 18:09:06.503524,9.0,g,Canela Entera KARIÑO Sobre,4.2,vivanda,,KARINO,CANELA ENTERA
Canela Entera Cuatro Estaciones 5 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,5.0,g,Canela Entera Cuatro Estaciones,4.2,tottus,,,CANELA ENTERA
Clavo de Olor Entero Kariño 8 g,S/ 4.20,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,8.0,g,Clavo de Olor Entero Kariño,4.2,tottus,,,CANELA ENTERA
Canela Entera KARIÑO Sobre 9g,S/ 4.20 un,plaza_vea,CANELA ENTERA,2024-12-04 14:26:38.573048,9.0,g,Canela Entera KARIÑO Sobre,4.2,plaza_vea,Sobre 9g,,CANELA ENTERA
Clavo De Olor Entero Cuatro Estaciones 10 g,S/ 4.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Clavo De Olor Entero Cuatro Estaciones,4.3,tottus,,,CANELA ENTERA
Té Canela y Clavo Mc Colin's 25 Filtrantes,S/ 4.30,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,25.0,Filtrantes,Té Canela y Clavo Mc Colin's,4.3,tottus,,MC COLINS,CANELA ENTERA
Canela Molida Cuatro Estaciones 10 g,S/ 4.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,10.0,g,Canela Molida Cuatro Estaciones,4.5,tottus,,,CANELA ENTERA
Orégano Entero 14.2 g,S/ 4.50,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,14.2,g,Orégano Entero,4.5,tottus,,BADIA,CANELA ENTERA
Chocolate Instantáneo Clavo Canela x 90 g,S/ 4.60,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,90.0,g,Chocolate Instantáneo Clavo Canela x,4.6,tottus,,SOL DEL CUSCO,CANELA ENTERA
Canela Entera Max & Mix Sobre 5 g,S/ 4.70,wong,CANELA ENTERA,2024-12-04 20:22:31.020604,5.0,g,Canela Entera Max & Mix Sobre,4.7,wong,,,CANELA ENTERA
Ambientador En gel Bolsa Manzana Canela 30 g,S/ 5,tottus,CANELA ENTERA,2024-12-04 13:51:24.509626,30.0,g,Ambientador En gel Bolsa Manzana Canela,5.0,tottus,,GLADE,CANELA ENTERA
Canela Entera Badia 14.2g,S/ 5.10,metro,CANELA ENTERA,2024-12-04 22:05:28.124890,14.2,g,Canela Entera Badia,5.1,metro,,,CANELA ENTERA
Canela Entera BADIA Sobre 14.2g,S/ 5.10 un,plaza_vea,CANELA ENTERA,2024-12-04 14:26:38.573048,14.2,g,Canela Entera BADIA Sobre,5.1,plaza_vea,Sobre 14.2g,,CANELA ENTERA
