description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Caramelos MISKY Chicha Morada 275g Bolsa 110un,S/ 4.90,vega,CHULETA DE CERDO,2024-12-04 13:17:50.170361,275.0,g,4.9,vega,,Arcor,CHULETA DE CERDO
Chupete GLOBO POP Neon Bolsa 24un 18g,S/ 7.50,vega,CHULETA DE CERDO,2024-12-04 13:17:50.170361,24.0,un,7.5,vega,,Globo Pop,CHULETA DE CERDO
Chupete GLOBO POP con Chicle Sabor a Fresa Bolsa 24un,S/ 7.80,vega,CHULETA DE CERDO,2024-12-04 13:17:50.170361,24.0,un,7.8,vega,,Globo Pop,CHULETA DE CERDO
Caramelos ARCOR Menta y chocolate Bolsa 73 un,S/ 8.90,vega,CHULETA DE CERDO,2024-12-04 13:17:50.170361,73.0,un,8.9,vega,,Arcor,CHULETA DE CERDO
Paté de Cerdo Finas Hierbas 150 g,S/ 8.90,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,150.0,g,8.9,tottus,,CASA EUROPA,CHULETA DE CERDO
Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,360.0,g,8.9,tottus,,REDONDOS,CHULETA DE CERDO
ADEREZO PARA CERDO 350 GRS.,S/ 10,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,350.0,g,10.0,tottus,,PIKI,CHULETA DE CERDO
TREATS OREJAS DE CERDO X 2UN,S/ 12,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,2.0,un,12.0,tottus,,RAMBALA,CHULETA DE CERDO
Chuleta Punta de Lomo x kg,S/ 14.90 x kg,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,1.0,kg,14.9,metro,,,CHULETA DE CERDO
Chuleta Ahumada La Segoviana Paquete 300 g,S/ 15.90,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,300.0,g,15.9,metro,,,CHULETA DE CERDO
Chuleta Ahumada La Segoviana Paquete 300 g,S/ 15.90,wong,CHULETA DE CERDO,2024-12-04 18:30:49.906276,300.0,g,15.9,wong,,,CHULETA DE CERDO
CHICHARRON DE CERDO DUROC 300G,S/ 17.90,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,300.0,g,17.9,tottus,,REDONDOS,CHULETA DE CERDO
Chuleta de Lomo de Cerdo,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-04 13:09:57.705049,1.04,kg,18.89,plaza_vea,Presentación 1.04 kg aprox.,,CHULETA DE CERDO
Chuleta de Pierna de Cerdo con Piel,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-04 13:09:57.705049,1.04,kg,18.89,plaza_vea,Presentación 1.04 kg aprox.,,CHULETA DE CERDO
Chuleta Parrillera de Cerdo,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-04 13:09:57.705049,1.04,kg,18.89,plaza_vea,Presentación 1.04 kg aprox.,,CHULETA DE CERDO
Chuleta de Pierna de Cerdo con Piel Porcionada x kg,S/ 18.90 x kg,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,1.0,kg,18.9,metro,,,CHULETA DE CERDO
TREATS OREJAS DE CERDO X 4UN,S/ 20.90,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,4.0,un,20.9,tottus,,RAMBALA,CHULETA DE CERDO
Milanesa de Cerdo Duroc 580 g,S/ 21.50,tottus,CHULETA DE CERDO,2024-12-04 13:06:11.050431,580.0,g,21.5,tottus,,REDONDOS,CHULETA DE CERDO
Chuleta de Brazuelo de Cerdo Con Piel Metro x kg,S/ 21.90 x kg,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,1.0,kg,21.9,metro,,,CHULETA DE CERDO
Chuleta de Pierna con Piel de Cerdo x kg,S/ 21.90 x kg,wong,CHULETA DE CERDO,2024-12-04 18:30:49.906276,1.0,kg,21.9,wong,,,CHULETA DE CERDO
Chuleta de Brazuelo con Piel de Cerdo x kg,S/ 21.90 x kg,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,1.0,kg,21.9,metro,,,CHULETA DE CERDO
Chuleta de Pierna con Piel de Cerdo x kg,S/ 21.90 x kg,metro,CHULETA DE CERDO,2024-12-04 20:54:11.594627,1.0,kg,21.9,metro,,,CHULETA DE CERDO
