description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 1.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,180.0,g,Yogurt GLORIA Parcialmente Descremado Sabor a,1.9,plaza_vea,Botella 180g,,PLÁTANO BISCOCHO
Plátano de Seda,S/ 2.79 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano de Seda,2.79,plaza_vea,Presentación 1 kg aprox.,,PLÁTANO BISCOCHO
Snack para Bebé QFOODS Quinua y Plátano Bolsa ...,S/ 3.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,25.0,g,Snack para Bebé QFOODS Quinua y Plátano Bolsa,3.5,plaza_vea,Bolsa 25g,,PLÁTANO BISCOCHO
Bizcocho CANCÚN COSTA Sabor coco y cobertura d...,S/ 3.70 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho CANCÚN COSTA Sabor coco y cobertura d,3.7,plaza_vea,Paquete 6un,,PLÁTANO BISCOCHO
Bizcocho COSTA Caritas Paquete 6un,S/ 3.79 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho COSTA Caritas Paquete,3.79,plaza_vea,Paquete 6un,,PLÁTANO BISCOCHO
Colado AGÚ Sabor a Plátano Doypack 113g,S/ 3.99 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,113.0,g,Colado AGÚ Sabor a Plátano Doypack,3.99,plaza_vea,Doypack 113g,,PLÁTANO BISCOCHO
Bizcocho COSTA Chocman 33.5gr Paquete 6u,S/ 4.50,vega,PLÁTANO BISCOCHO,2024-12-04 13:56:41.079009,33.5,g,Bizcocho COSTA Chocman r Paquete 6u,4.5,vega,,Costa,PLÁTANO BISCOCHO
Hojuelas de Plátano Frito BELL'S Dulces Bolsa ...,S/ 4.60 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,125.0,g,Hojuelas de Plátano Frito BELL'S Dulces Bolsa,4.6,plaza_vea,Bolsa 125g,,PLÁTANO BISCOCHO
Piqueo BELL'S Papas Camotes y Plátanos Fritos ...,S/ 4.79 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,125.0,g,Piqueo BELL'S Papas Camotes y Plátanos Fritos,4.79,plaza_vea,Bolsa 125g,,PLÁTANO BISCOCHO
Plátano Bellaco,S/ 5.30 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,0.3,kg,Plátano Bellaco,5.3,plaza_vea,Presentación 0.3 kg aprox.,,PLÁTANO BISCOCHO
Cancha con Chifle VEGA Pote 150g,S/ 5.80,vega,PLÁTANO BISCOCHO,2024-12-04 13:56:41.079009,150.0,g,Cancha con Chifle VEGA Pote,5.8,vega,,Vega,PLÁTANO BISCOCHO
Plátano de Isla BELL'S,S/ 5.80 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano de Isla BELL'S,5.8,plaza_vea,Presentación 1 kg aprox.,,PLÁTANO BISCOCHO
YOG PARC DESC 1KG FRESA C PLATANO,S/ 5.90,tottus,PLÁTANO BISCOCHO,2024-12-04 13:29:09.461894,1.0,kg,YOG PARC DESC  FRESA C PLATANO,5.9,tottus,,GLORIA,PLÁTANO BISCOCHO
Puré de Manzana y Plátano Orgánico AMA TIME Do...,S/ 6.10 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,90.0,g,Puré de Manzana y Plátano Orgánico AMA TIME Do,6.1,plaza_vea,Doypack 90g,,PLÁTANO BISCOCHO
Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 6.20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Yogurt GLORIA Parcialmente Descremado Sabor a,6.2,plaza_vea,Botella 1Kg,,PLÁTANO BISCOCHO
Bizcocho Relleno con Doble Manjar COSTA Chocma...,S/ 6.30 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho Relleno con Doble Manjar COSTA Chocma,6.3,plaza_vea,Bolsa 6un,,PLÁTANO BISCOCHO
Plátano Bizcochito BELL'S,S/ 6.40 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano Bizcochito BELL'S,6.4,plaza_vea,Presentación 1 kg aprox.,,PLÁTANO BISCOCHO
Bizcocho CHOCMAN Doble Black Paquete 6un,S/ 6.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho CHOCMAN Doble Black Paquete,6.5,plaza_vea,Paquete 6un,,PLÁTANO BISCOCHO
Plátano Palillo,S/ 6.70 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,0.25,kg,Plátano Palillo,6.7,plaza_vea,Presentación 0.25 kg aprox.,,PLÁTANO BISCOCHO
Crema Huancaína al Plato NICOLINI Doypack 190g,S/ 6.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,190.0,g,Crema Huancaína al Plato NICOLINI Doypack,6.9,plaza_vea,Doypack 190g,,PLÁTANO BISCOCHO
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,wong,PLÁTANO BISCOCHO,2024-12-04 19:30:20.484904,1.0,kg,Plátano Bizcocho Tipo Exportación,6.99,wong,,,PLÁTANO BISCOCHO
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,metro,PLÁTANO BISCOCHO,2024-12-04 21:31:20.880708,1.0,kg,Plátano Bizcocho Tipo Exportación,6.99,metro,,,PLÁTANO BISCOCHO
Plátano Bizcocho Orgánico x kg,S/ 6.99 x kg,wong,PLÁTANO BISCOCHO,2024-12-04 19:30:20.484904,1.0,kg,Plátano Bizcocho Orgánico,6.99,wong,,,PLÁTANO BISCOCHO
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,PLÁTANO BISCOCHO,2024-12-04 13:56:41.079009,125.0,g,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa r,7.8,vega,,INKA CHIPS,PLÁTANO BISCOCHO
Bizcocho Pokeke COSTA Paquete 12un,S/ 7.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,12.0,un,Bizcocho Pokeke COSTA Paquete,7.9,plaza_vea,Paquete 12un,,PLÁTANO BISCOCHO
YOG PARC DES 1.7KG FRESA C PLATANO,S/ 8.90,tottus,PLÁTANO BISCOCHO,2024-12-04 13:29:09.461894,1.7,kg,YOG PARC DES  FRESA C PLATANO,8.9,tottus,,GLORIA,PLÁTANO BISCOCHO
Piqueo BANANA CHIPS Hojuelas de plátano Bolsa ...,S/ 8.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,250.0,g,Piqueo BANANA CHIPS Hojuelas de plátano Bolsa,8.9,plaza_vea,Bolsa 250g,,PLÁTANO BISCOCHO
Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 9.20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.7,kg,Yogurt GLORIA Parcialmente Descremado Sabor a,9.2,plaza_vea,Botella 1.7Kg,,PLÁTANO BISCOCHO
