description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Refresco Instantáneo Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,20.0,g,1.6,wong,,REFRESCO ENVASADO (FLUIDO)
Gelatina Bebible Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6,metro,,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6,metro,,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Umsha Frutísimos Sabor Chicha Morada 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6,metro,,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 500ml,S/ 1.70,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,500.0,ml,1.7,vivanda,TAMPICO,REFRESCO ENVASADO (FLUIDO)
Bebida Casera Gloria Chicha Morada Botella 320ml,S/ 1.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,320.0,ml,1.9,metro,,REFRESCO ENVASADO (FLUIDO)
Bebida Casera Gloria Chicha Morada Botella 320ml,S/ 1.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,320.0,ml,1.9,wong,,REFRESCO ENVASADO (FLUIDO)
Perejil BELL'S FRESCOS Bolsa 60g,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,60.0,g,1.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Lechuga Americana BELL'S FRESCOS Bolsa 300g,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,300.0,g,1.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Culantro BELL'S FRESCOS Bolsa 60g,S/ 1.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,60.0,g,1.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
"Laptop V15 G4 IRU 15.6"" FHD TN, Core i5-13420H, Ram 8GB, Ssd 256GB, Free Dos","S/ 2,089",tottus,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:01:46.277146,15.0,g,2.0,tottus,LENOVO,REFRESCO ENVASADO (FLUIDO)
Bebida Frugos del Valle Sabor Chicha Morada Botella 300ml,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,300.0,ml,2.3,metro,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,2.3,wong,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,S/ 2.30,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,2.3,wong,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,S/ 2.30,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,2.3,wong,,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Toronja Clight Sobre Doble 14 g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3,metro,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,S/ 2.30,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,2.3,wong,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3,metro,,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3,metro,,REFRESCO ENVASADO (FLUIDO)
Albahaca BELL'S FRESCOS Bolsa 80g,S/ 2.49,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,80.0,g,2.49,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 600ml,S/ 3.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,600.0,ml,3.0,vivanda,TAMPICO,REFRESCO ENVASADO (FLUIDO)
Refresco CIFRUT Fruit Punch Citrus Botella 1.5L,S/ 3.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,1.5,l,3.3,vivanda,CIFRUT,REFRESCO ENVASADO (FLUIDO)
Refresco CIFRUT Citrus Punch Botella 1.5L,S/ 3.30,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,1.5,l,3.3,vivanda,CIFRUT,REFRESCO ENVASADO (FLUIDO)
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,S/ 3.39,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,200.0,g,3.39,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,130.0,g,3.5,vega,Universal,REFRESCO ENVASADO (FLUIDO)
Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.50 8%,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,130.0,g,3.5,vega,Universal,REFRESCO ENVASADO (FLUIDO)
Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,130.0,g,3.5,vega,Universal,REFRESCO ENVASADO (FLUIDO)
Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,130.0,g,3.5,vega,Universal,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Cuisine & Co 500ml,S/ 3.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,500.0,ml,3.6,metro,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Cuisine & Co 500ml,S/ 3.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,500.0,ml,3.9,wong,,REFRESCO ENVASADO (FLUIDO)
Baby Pepinillo BELL'S FRESCOS x un,S/ 3.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,1.0,un,3.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Bebida Frugos del Valle Chicha Morada Botella 1L,S/ 4.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,l,4.0,wong,,REFRESCO ENVASADO (FLUIDO)
Aguaymanto Pelado BELL'S FRESCOS Bandeja 200g,S/ 4.29,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,200.0,g,4.29,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Espinaca Baby BELL'S FRESCOS Bolsa 150g,S/ 4.39,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,150.0,g,4.39,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Concentrado de Emoliente Naturale 250ml,S/ 4.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,ml,4.6,metro,,REFRESCO ENVASADO (FLUIDO)
Concentrado de Chicha Morada Naturale 250ml,S/ 4.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,ml,4.6,metro,,REFRESCO ENVASADO (FLUIDO)
Concentrado de Emoliente Naturale 250ml,S/ 4.80,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,ml,4.8,wong,,REFRESCO ENVASADO (FLUIDO)
Concentrado de Chicha Morada Naturale 250ml,S/ 4.80,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,ml,4.8,wong,,REFRESCO ENVASADO (FLUIDO)
Bebida Chicha Morada Don Fidel 500ml,S/ 4.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,500.0,ml,4.9,metro,,REFRESCO ENVASADO (FLUIDO)
Arúgula Hidropónica BELL'S FRESCOS Bandeja 70g,S/ 4.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,70.0,g,4.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Tripack Bebida Instantánea Clight Sin Calorías Sabor Naranja 14g,S/ 5.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,5.0,wong,,REFRESCO ENVASADO (FLUIDO)
Tripack Bebida Instantánea Clight Sin Calorías Sabor Limón 14g,S/ 5.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,5.0,metro,,REFRESCO ENVASADO (FLUIDO)
Tripack Bebida Instantánea Clight Sin Calorías Sabor Toronja 14g,S/ 5.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,5.0,metro,,REFRESCO ENVASADO (FLUIDO)
Tripack Bebida Instantánea Clight Sin Calorías Sabor Piña 14g,S/ 5.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,5.0,metro,,REFRESCO ENVASADO (FLUIDO)
Tripack Bebida Instantánea Clight Sin Calorías Sabor Toronja 14g,S/ 5.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,14.0,g,5.0,wong,,REFRESCO ENVASADO (FLUIDO)
Champiñón Entero BELL'S FRESCOS Bandeja 200g,S/ 5.19,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,200.0,g,5.19,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Champiñón Picado BELL'S FRESCOS Bandeja 200g,S/ 5.19,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,200.0,g,5.19,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Bonito Entero Congelado x kg,S/ 5.90 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,5.9,metro,,REFRESCO ENVASADO (FLUIDO)
Jugo de Manzana Florida's Nature Lata 340ml,S/ 5.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,340.0,ml,5.9,metro,,REFRESCO ENVASADO (FLUIDO)
Jugo de Frutas Florida's Premium Fruit Splash Lata 340ml,S/ 5.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,340.0,ml,5.9,wong,,REFRESCO ENVASADO (FLUIDO)
Jugo de Manzana Florida's Nature Lata 340ml,S/ 5.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,340.0,ml,5.9,wong,,REFRESCO ENVASADO (FLUIDO)
Jugo de Frutas Florida's Premium Fruit Splash Lata 340ml,S/ 5.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,340.0,ml,5.9,metro,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Cuisine & Co 1L,S/ 5.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,l,5.9,wong,,REFRESCO ENVASADO (FLUIDO)
Salsa Roja DON VITTORIO Doypack 400g,S/ 6.80,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,400.0,g,6.8,vega,Don Vittorio,REFRESCO ENVASADO (FLUIDO)
Tomate Italiano BELL'S FRESCOS Bolsa 1Kg,S/ 6.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,1.0,kg,6.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 3L,S/ 7.00,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,3.0,l,7.0,vivanda,TAMPICO,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Oquendo 250g,S/ 7.12,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,7.12,metro,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Selva Botella 900ml,S/ 7.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,900.0,ml,7.2,wong,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Naturale Botella 1 L,S/ 7.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,l,7.9,wong,,REFRESCO ENVASADO (FLUIDO)
Refresco GLORIA Chicha Morada Casera Botella 3L,S/ 7.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,3.0,l,7.9,vivanda,GLORIA,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Gloria Botella 3 L,S/ 7.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,3.0,l,7.9,metro,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Naturale Botella 1 L,S/ 7.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,l,7.9,metro,,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Gloria Botella 3 L,S/ 8.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,3.0,l,8.2,wong,,REFRESCO ENVASADO (FLUIDO)
Detergente en Polvo Sapolio Aros de Poder Fresco Limón 750g,S/ 8.50,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,750.0,g,8.5,metro,,REFRESCO ENVASADO (FLUIDO)
Jabón Líquido Antibacterial VCLEAN Fresco y Sensual con Glicerina Frasco 400ml,S/ 8.50,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,400.0,ml,8.5,vega,Timonel,REFRESCO ENVASADO (FLUIDO)
Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,300.0,g,8.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Queso Ricotta Duman 250g,S/ 9.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,9.3,metro,,REFRESCO ENVASADO (FLUIDO)
Pollo Entero Fresco Metro x kg,S/ 9.40 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,9.4,metro,,REFRESCO ENVASADO (FLUIDO)
Sopa de Verduras BELL'S FRESCOS Bandeja 500g,S/ 9.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,500.0,g,9.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Queso Bocconcini Mini Fior di Latte Duman Doypack 125 g,S/ 10.16,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,125.0,g,10.16,wong,,REFRESCO ENVASADO (FLUIDO)
Pollo Fresco con Menudencia San Fernando x Kg,S/ 10.45 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,10.45,wong,,REFRESCO ENVASADO (FLUIDO)
Pollo Fresco con Menudencia San Fernando x Kg,S/ 10.45 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,10.45,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Pasteurizado Light BELL'S Paquete 300g,S/ 10.50,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,300.0,g,10.5,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Jabón Líquido Antibacterial Aval Fresco Eucalipto 400ml,S/ 10.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,400.0,ml,10.6,metro,,REFRESCO ENVASADO (FLUIDO)
Tipo Mozzarella Delichizz 250g,S/ 10.80,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,10.8,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Cottage Plusa pote 225 g,S/ 11.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,225.0,g,11.3,metro,,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 3.78L,S/ 11.50,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,3.78,l,11.5,vivanda,TAMPICO,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Gloria en Tajadas 180g,S/ 11.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,180.0,g,11.6,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Light Duman Bola 200g,S/ 11.68,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,200.0,g,11.68,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Cottage Plusa pote 225 g,S/ 11.80,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,225.0,g,11.8,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella en Tajadas Braedt 180g,S/ 11.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,180.0,g,11.9,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella en Tajadas Laive 180g,S/ 11.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,180.0,g,11.9,metro,,REFRESCO ENVASADO (FLUIDO)
Durazno en Mitades ACONCAGUA Lata 822g,S/ 12.30,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,822.0,g,12.3,vega,Aconcagua,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Paquete 250g,S/ 12.50,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,250.0,g,12.5,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Laive Light 250g,S/ 12.50,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,12.5,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Laive 250g,S/ 12.50,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,12.5,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Tipo Mozzarella Oquendo Molde 250 g,S/ 12.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,12.6,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Bocconcini Mini Fior di Latte Duman Doypack 125 g,S/ 12.70,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,125.0,g,12.7,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Cuisine & Co Tajadas 150g,S/ 12.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,150.0,g,12.9,wong,,REFRESCO ENVASADO (FLUIDO)
Cuchara de Refresco FACUSA Paquete 3un,S/ 12.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,3.0,un,12.9,vivanda,FACUSA,REFRESCO ENVASADO (FLUIDO)
Tofu de seda firme Morinaga caja 349 g,S/ 12.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,349.0,g,12.9,wong,,REFRESCO ENVASADO (FLUIDO)
Dátiles Frescos El Dátil Bandeja 150 gr,S/ 12.99,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,150.0,g,12.99,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Bonlé bola 250 g,S/ 13.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,13.0,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Bonlé bola 250 g,S/ 13.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,13.0,metro,,REFRESCO ENVASADO (FLUIDO)
Jabón Líquido Antibacterial Aval Fresco Eucalipto 800ml,S/ 13.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,800.0,ml,13.2,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Ligth Cuisine & Co Bola 200g,S/ 13.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,200.0,g,13.6,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Laive Light 250g,S/ 13.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,13.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Laive 250g,S/ 13.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,13.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Mozzarella Duman Molde 240 gr,S/ 14.32,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,240.0,g,14.32,wong,,REFRESCO ENVASADO (FLUIDO)
