description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Ají Especial Sobre 50 g,S/ 0.89,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,50.0,g,Ají Especial Sobre,0.89,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Vega Molido Sobre 11g,S/ 0.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,11.0,g,Orégano Vega Molido Sobre,0.9,vega,,Vega,AJÍ PANCA MOLIDO (ESPECIAL)
Palillo VEGA Molido Sobre 30g,S/ 0.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,30.0,g,Palillo VEGA Molido Sobre,0.9,vega,,Vega,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca Metro x kg,S/ 1.19 x kg,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,1.0,kg,Cebolla Blanca Metro,1.19,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Amarillo Sobre 50 g,S/ 1.30,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,50.0,g,Ají Amarillo Sobre,1.3,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca BELL'S Molido Sobre 15g,S/ 1.59,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,15.0,g,Ají Panca BELL'S Molido Sobre,1.59,vivanda,,BELL'S,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Cuisine & Co 10g,S/ 1.99,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,10.0,g,Ají Panca Cuisine & Co,1.99,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Cuisine & Co 10g,S/ 1.99,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,10.0,g,Ají Panca Cuisine & Co,1.99,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 13:53:24.711656,20.0,g,Ají Panca Molido,2.1,tottus,,TOTTUS,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca x kg,S/ 2.19 x kg,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,Cebolla Blanca,2.19,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca Agro Selecto 1kg,S/ 2.19,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,Cebolla Blanca Agro Selecto,2.19,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Molido Sibarita Pack 6 Unid x 3.5 g,S/ 2.30,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,6.0,un,Orégano Molido Sibarita Pack  x,2.3,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Roja Agro Selecto 1Kg,S/ 2.38,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,1.0,kg,Cebolla Roja Agro Selecto,2.38,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca Agro Selecto 1kg,S/ 2.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,1.0,kg,Cebolla Blanca Agro Selecto,2.5,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Molido Cuisine & Co 8g,S/ 2.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,8.0,g,Orégano Molido Cuisine & Co,2.5,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Sazonador Ají Panca sin Picante Sobre 57 g 6 unid,S/ 2.60,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,57.0,g,Sazonador Ají Panca sin Picante Sobre,2.6,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pollero Adelmi 100g,S/ 2.80,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,Ají Pollero Adelmi,2.8,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ajo Molido PIKI Doypack 120g,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ajo Molido PIKI Doypack,2.9,vivanda,,PIKI,AJÍ PANCA MOLIDO (ESPECIAL)
Ají panca PIKI Molido Doypack 120Gr,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ají panca PIKI Molido Doypack r,2.9,vivanda,,PIKI,AJÍ PANCA MOLIDO (ESPECIAL)
Ají amarillo PIKI Molido Doypack 120g,S/ 2.90,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,120.0,g,Ají amarillo PIKI Molido Doypack,2.9,vivanda,,PIKI,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pizza Cuisine & Co 15g,S/ 2.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,15.0,g,Ají Pizza Cuisine & Co,2.9,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido PIKI Doypack 120gr,S/ 2.90,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,120.0,g,Ají Panca Molido PIKI Doypack r,2.9,vega,,Piki,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Mirasol Cuisine & Co 10g,S/ 3.10,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,10.0,g,Ají Mirasol Cuisine & Co,3.1,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Mirasol Cuisine & Co 10g,S/ 3.10,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,10.0,g,Ají Mirasol Cuisine & Co,3.1,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Cuisine & Co 18g,S/ 3.20,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,18.0,g,Comino Molido Cuisine & Co,3.2,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Cuisine & Co 18g,S/ 3.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,18.0,g,Comino Molido Cuisine & Co,3.2,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Molido PIKI Doypack 120g,S/ 3.20,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,120.0,g,Ají Molido PIKI Doypack,3.2,vega,,Piki,AJÍ PANCA MOLIDO (ESPECIAL)
Pimentón Molido Paprika Toña 18g,S/ 3.20,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,18.0,g,Pimentón Molido Paprika Toña,3.2,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panquita Sibarita Natural Sobre 100 g,S/ 3.40,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,100.0,g,Ají Panquita Sibarita Natural Sobre,3.4,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panquita Sibarita Natural Sobre 100 g,S/ 3.40,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,Ají Panquita Sibarita Natural Sobre,3.4,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca Molido Toña 18g,S/ 3.40,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,18.0,g,Ají Panca Molido Toña,3.4,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Criollo LIBBY'S Doypack 85gr,S/ 3.50,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,85.0,g,Ají Criollo LIBBY'S Doypack r,3.5,vega,,Libbys,AJÍ PANCA MOLIDO (ESPECIAL)
Sillau Aji-No-Sillao Frasco 280 ml,S/ 3.70,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,280.0,ml,Sillau Aji-No-Sillao Frasco,3.7,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca en Polvo Max & Mix Sobre 20 g,S/ 3.70,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,20.0,g,Ají Panca en Polvo Max & Mix Sobre,3.7,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Sillau Aji-No-Sillao Frasco 280 ml,S/ 3.80,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,280.0,ml,Sillau Aji-No-Sillao Frasco,3.8,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Especial Panquita Sin Picante Sibarita Pack 3 Unid x 31.2 g,S/ 3.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,3.0,un,Ají Especial Panquita Sin Picante Sibarita Pack  x,3.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají De La Casa Wong 100g,S/ 3.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,100.0,g,Ají De La Casa Wong,3.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají De La Abuela Wong 100g,S/ 3.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,100.0,g,Ají De La Abuela Wong,3.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Especial Panquita Sin Picante Sibarita Pack 3 Unid x 31.2 g,S/ 3.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,3.0,un,Ají Especial Panquita Sin Picante Sibarita Pack  x,3.9,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají De La Casa Wong 100g,S/ 3.90,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,100.0,g,Ají De La Casa Wong,3.9,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají De La Casa Metro 100g,S/ 3.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,100.0,g,Ají De La Casa Metro,3.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Café Tostado y Molido CAFETAL Selecto Bolsa 80gr,S/ 4.00,vega,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:36:30.745664,80.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa r,4.0,vega,,Cafetal,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Sibarita Sobre 6 Unid,S/ 4.20,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,6.0,un,Comino Molido Sibarita Sobre,4.2,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Comino Molido Sibarita Sobre 6 Unid,S/ 4.20,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,6.0,un,Comino Molido Sibarita Sobre,4.2,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ajo Molido Piki 120g,S/ 4.30,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,120.0,g,Ajo Molido Piki,4.3,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Crema de Ají Tarí AlaCena Doypack 85 g,S/ 4.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,85.0,g,Crema de Ají Tarí AlaCena Doypack,4.5,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Crema de Ají Tarí AlaCena Doypack 85 g,S/ 4.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,85.0,g,Crema de Ají Tarí AlaCena Doypack,4.5,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Crema de Ají y Queso AlaCena Huancaína 85g,S/ 4.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,85.0,g,Crema de Ají y Queso AlaCena Huancaína,4.5,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Pollero 75g,S/ 4.70,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,75.0,g,Ají Pollero,4.7,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Roja Agro Selecto 2Kg,S/ 4.75,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,2.0,kg,Cebolla Roja Agro Selecto,4.75,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Roja Agro Selecto 2Kg,S/ 4.75,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,2.0,kg,Cebolla Roja Agro Selecto,4.75,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Sillao Aji-No-Sillao Botella 500 ml,S/ 4.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,500.0,ml,Sillao Aji-No-Sillao Botella,4.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Orégano Molido Sibarita 50g,S/ 4.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,50.0,g,Orégano Molido Sibarita,4.9,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Crema BELL'S Rocoto Molido Frasco 240g,S/ 5.29,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,240.0,g,Crema BELL'S Rocoto Molido Frasco,5.29,vivanda,,BELL'S,AJÍ PANCA MOLIDO (ESPECIAL)
Ají de Pollo con Arroz Blanco 180g,S/ 5.40,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,180.0,g,Ají de Pollo con Arroz Blanco,5.4,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Amarillo en Pasta TRESA Frasco 205g,S/ 5.49,vivanda,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 18:11:31.497218,205.0,g,Ají Amarillo en Pasta TRESA Frasco,5.49,vivanda,,TRESA,AJÍ PANCA MOLIDO (ESPECIAL)
Cebolla Blanca Agro Selecto 2kg,S/ 5.50,wong,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 20:30:33.689662,2.0,kg,Cebolla Blanca Agro Selecto,5.5,wong,,,AJÍ PANCA MOLIDO (ESPECIAL)
Salsa Ají Amarillín Sin Picante Sibarita 93.6g,S/ 5.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,93.6,g,Salsa Ají Amarillín Sin Picante Sibarita,5.5,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Ají Panca en Pasta Cuisine & Co 200g,S/ 5.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 22:11:06.902791,200.0,g,Ají Panca en Pasta Cuisine & Co,5.5,metro,,,AJÍ PANCA MOLIDO (ESPECIAL)
Aderezo BELL'S Con ají panca molido y especias...,S/ 5.90 un,plaza_vea,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-04 14:30:04.360753,250.0,g,Aderezo BELL'S Con ají panca molido y especias,5.9,plaza_vea,Frasco 250g,,AJÍ PANCA MOLIDO (ESPECIAL)
