description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Infusiones DEL VALLE Te Canela Clavo Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-04 13:29:12.075828,25.0,un,1.7,vega,,Del Valle,JAMÓN DEL PAÍS
Infusiones DEL VALLE Manzanilla Caja 25 un,S/ 1.70,vega,JAMÓN DEL PAÍS,2024-12-04 13:29:12.075828,25.0,un,1.7,vega,,Del Valle,JAMÓN DEL PAÍS
Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90g,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-04 13:29:12.075828,90.0,g,2.6,vega,,Sol Del Cuzco,JAMÓN DEL PAÍS
Chocolate para Taza SOL DEL CUZCO Tradicional Tableta 90gr,S/ 2.60,vega,JAMÓN DEL PAÍS,2024-12-04 13:29:12.075828,90.0,g,2.6,vega,,Sol Del Cuzco,JAMÓN DEL PAÍS
Semi Baguette Multi Semillas 3 Unidades,S/ 5.90,tottus,JAMÓN DEL PAÍS,2024-12-04 13:13:27.882459,3.0,un,5.9,tottus,,TOTTUS,JAMÓN DEL PAÍS
Infusiones DEL VALLE Anís Caja 100 un,S/ 6.40,vega,JAMÓN DEL PAÍS,2024-12-04 13:29:12.075828,100.0,un,6.4,vega,,Del Valle,JAMÓN DEL PAÍS
Jamón del País SALCHICHERÍA ALEMANA Paquete 15...,S/ 8.90 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,150.0,g,8.9,plaza_vea,Paquete 150g,,JAMÓN DEL PAÍS
Jamón de País CASA EUROPA Empaque 150g,S/ 9.29 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,105.0,g,9.29,plaza_vea,Empaque 105g,,JAMÓN DEL PAÍS
Jamón del País Casa Europa 150g,S/ 9.68,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,150.0,g,9.68,metro,,,JAMÓN DEL PAÍS
Jamón del País La Segoviana 200g,S/ 9.80,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,200.0,g,9.8,metro,,,JAMÓN DEL PAÍS
Jamón del País BELL'S Paquete 200g,S/ 10.89 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,200.0,g,10.89,plaza_vea,Paquete 200g,,JAMÓN DEL PAÍS
Jamon Del Pais Gourmet 150gr,S/ 10.90,tottus,JAMÓN DEL PAÍS,2024-12-04 13:13:27.882459,150.0,g,10.9,tottus,,SALCHICHERIA ALEMANA,JAMÓN DEL PAÍS
Jamón del País 250 gr,S/ 10.90,tottus,JAMÓN DEL PAÍS,2024-12-04 13:13:27.882459,250.0,g,10.9,tottus,,TOTTUS,JAMÓN DEL PAÍS
Jamón del País OTTO KUNZ Paquete 150g,S/ 11.50 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,150.0,g,11.5,plaza_vea,Paquete 150g,,JAMÓN DEL PAÍS
Jamón del País Oregon Foods 150g,S/ 11.50,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,150.0,g,11.5,metro,,,JAMÓN DEL PAÍS
Jamón de País CASA EUROPA Empaque 150g,S/ 11.90,vivanda,JAMÓN DEL PAÍS,2024-12-04 17:30:15.893994,150.0,g,11.9,vivanda,,CASA EUROPA,JAMÓN DEL PAÍS
Jamón del País Wong 150g,S/ 12.10,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,150.0,g,12.1,wong,,,JAMÓN DEL PAÍS
Jamón del País Casa Europa 150g,S/ 12.50,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,150.0,g,12.5,wong,,,JAMÓN DEL PAÍS
Jamón del País SALCHICHERÍA SUIZA Paquete 180g,S/ 12.90 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,180.0,g,12.9,plaza_vea,Paquete 180g,,JAMÓN DEL PAÍS
Jamón del País Milano Paquete 300 g,S/ 13.10,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,300.0,g,13.1,metro,,,JAMÓN DEL PAÍS
Jamón del País OTTO KUNZ Paquete 150g,S/ 14.20,vivanda,JAMÓN DEL PAÍS,2024-12-04 17:30:15.893994,150.0,g,14.2,vivanda,,OTTO KUNZ,JAMÓN DEL PAÍS
Jamón del País Otto Kunz 150g,S/ 14.40,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,150.0,g,14.4,metro,,,JAMÓN DEL PAÍS
Jamón del País BRAEDT Paquete 200g,S/ 14.50 un,plaza_vea,JAMÓN DEL PAÍS,2024-12-04 13:23:44.463871,200.0,g,14.5,plaza_vea,Paquete 200g,,JAMÓN DEL PAÍS
Jamón del País Otto Kunz 150g,S/ 14.60,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,150.0,g,14.6,wong,,,JAMÓN DEL PAÍS
JAMON DEL PAIS X 200G,S/ 14.90,tottus,JAMÓN DEL PAÍS,2024-12-04 13:13:27.882459,200.0,g,14.9,tottus,,BRAEDT,JAMÓN DEL PAÍS
Jamón del País Suiza 180g,S/ 15.80,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,180.0,g,15.8,wong,,,JAMÓN DEL PAÍS
Jamón del País Suiza 180g,S/ 15.80,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,180.0,g,15.8,metro,,,JAMÓN DEL PAÍS
Jamón del País Zimmermann Paquete 200 g,S/ 15.92,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,200.0,g,15.92,wong,,,JAMÓN DEL PAÍS
Jamón del País Braedt 200g,S/ 18.50,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,200.0,g,18.5,metro,,,JAMÓN DEL PAÍS
Jamón del País Zimmermann Paquete 200 g,S/ 19.90,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,200.0,g,19.9,metro,,,JAMÓN DEL PAÍS
Jamón del País San Fernando x kg,S/ 56.50 x kg,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,1.0,kg,56.5,wong,,,JAMÓN DEL PAÍS
Jamón del País Zimmermann x kg,S/ 61.12 x kg,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,1.0,kg,61.12,wong,,,JAMÓN DEL PAÍS
Jamón del País Artesanal Braedt x kg,S/ 69.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,1.0,kg,69.0,metro,,,JAMÓN DEL PAÍS
Jamón del País Suiza x kg,S/ 71.50 x kg,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,1.0,kg,71.5,metro,,,JAMÓN DEL PAÍS
Jamón del País Oregon Foods x kg,S/ 71.90 x kg,wong,JAMÓN DEL PAÍS,2024-12-04 18:50:18.175494,1.0,kg,71.9,wong,,,JAMÓN DEL PAÍS
Jamón del País Otto Kunz x kg,S/ 76.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,1.0,kg,76.0,metro,,,JAMÓN DEL PAÍS
Jamón del País Artesanal Braedt x kg,S/ 87.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,1.0,kg,87.0,metro,,,JAMÓN DEL PAÍS
Jamón del País Gourmet Otto Kunz x kg,S/ 89.00 x kg,metro,JAMÓN DEL PAÍS,2024-12-04 21:05:29.638177,1.0,kg,89.0,metro,,,JAMÓN DEL PAÍS
