description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Piqueos CHEETOS Queso Picante Bolsa 180g,S/ 4.20,vega,QUESO EDAM,2024-12-04 13:46:52.214229,180.0,g,Piqueos CHEETOS Queso Picante Bolsa,4.2,vega,,Cheetos,QUESO EDAM
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,QUESO EDAM,2024-12-04 13:46:52.214229,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2,vega,,Doritos,QUESO EDAM
Queso Edam BONLÉ Molde x kg,S/ 4.90,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,0.1,kg,Queso Edam BONLÉ Molde,4.9,plaza_vea,Presentación 0.1 kg aprox.,,QUESO EDAM
Queso Edam BONLÉ Molde x kg,S/ 4.90,vivanda,QUESO EDAM,2024-12-04 17:39:29.127988,1.0,kg,Queso Edam BONLÉ Molde,4.9,vivanda,,BONLÉ,QUESO EDAM
Galleta RITZ Sabor a Queso 30g Paquete 6u,S/ 5.20,vega,QUESO EDAM,2024-12-04 13:46:52.214229,30.0,g,Galleta RITZ Sabor a Queso  Paquete 6u,5.2,vega,,Ritz,QUESO EDAM
Queso Edam Laive 90g,S/ 6.70,metro,QUESO EDAM,2024-12-04 21:20:56.208218,90.0,g,Queso Edam Laive,6.7,metro,,,QUESO EDAM
Pack Máxima: Jamonada de Pollo 85g + Queso Tipo Edam 80g,S/ 6.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,85.0,g,Pack Máxima: Jamonada de Pollo  + Queso Tipo Edam,6.9,metro,,,QUESO EDAM
Queso Edam Gloria Paquete 90 gr,S/ 7.60,wong,QUESO EDAM,2024-12-04 19:10:44.558495,90.0,g,Queso Edam Gloria Paquete r,7.6,wong,,,QUESO EDAM
Pack Jamonada de Pollo + Queso Edam Braedt Paquete 180 g,S/ 9.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,Pack Jamonada de Pollo + Queso Edam Braedt Paquete,9.1,metro,,,QUESO EDAM
Queso Edam President en Tajadas 150g,S/ 10.00,metro,QUESO EDAM,2024-12-04 21:20:56.208218,150.0,g,Queso Edam President en Tajadas,10.0,metro,,,QUESO EDAM
Queso Edam Laminado 200 g,S/ 10.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,Queso Edam Laminado,10.5,metro,,,QUESO EDAM
Queso Edam en Tajadas Braedt 180g,S/ 10.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,Queso Edam en Tajadas Braedt,10.9,metro,,,QUESO EDAM
Queso Edam BRAEDT Paquete 180g,S/ 11.50,vivanda,QUESO EDAM,2024-12-04 17:39:29.127988,180.0,g,Queso Edam BRAEDT Paquete,11.5,vivanda,,BRAEDT,QUESO EDAM
Queso Edam BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,180.0,g,Queso Edam BRAEDT Paquete,11.9,plaza_vea,Paquete 180g,,QUESO EDAM
Queso Edam BONLÉ Bolsa 185g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,185.0,g,Queso Edam BONLÉ Bolsa,11.9,plaza_vea,Bolsa 185g,,QUESO EDAM
Queso Edam Laive + Jamón Americano Suiza 300g,S/ 11.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,300.0,g,Queso Edam Laive + Jamón Americano Suiza,11.9,wong,,,QUESO EDAM
Queso Edam Cuisine & Co Tajadas 150g,S/ 11.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,150.0,g,Queso Edam Cuisine & Co Tajadas,11.9,wong,,,QUESO EDAM
Queso Edam FRICO Paquete 150g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,150.0,g,Queso Edam FRICO Paquete,11.9,plaza_vea,Paquete 150g,,QUESO EDAM
Queso Edam 185 g,S/ 11.90,tottus,QUESO EDAM,2024-12-04 13:23:02.700456,185.0,g,Queso Edam,11.9,tottus,,BONLE,QUESO EDAM
Queso Edam Cuisine & Co Tajadas 150g,S/ 11.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,150.0,g,Queso Edam Cuisine & Co Tajadas,11.9,metro,,,QUESO EDAM
Queso Edam LAIVE Sin Lactosa Paquete 180g,S/ 11.90,vivanda,QUESO EDAM,2024-12-04 17:39:29.127988,180.0,g,Queso Edam LAIVE Sin Lactosa Paquete,11.9,vivanda,,LAIVE,QUESO EDAM
Queso Edam Laive 180g,S/ 11.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,Queso Edam Laive,11.9,metro,,,QUESO EDAM
Pack Mixto Queso Edam + Jamón Americano LAIVE Paquete 300g,S/ 11.90,vivanda,QUESO EDAM,2024-12-04 17:39:29.127988,300.0,g,Pack Mixto Queso Edam + Jamón Americano LAIVE Paquete,11.9,vivanda,,LAIVE,QUESO EDAM
Queso Edam Bonlé en tajadas paquete 185 g,S/ 12.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,185.0,g,Queso Edam Bonlé en tajadas paquete,12.2,metro,,,QUESO EDAM
Queso Edam Romaggio 200g,S/ 12.30,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,Queso Edam Romaggio,12.3,metro,,,QUESO EDAM
Queso Edam BELLS Paquete 250g,S/ 12.50 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,250.0,g,Queso Edam BELLS Paquete,12.5,plaza_vea,Paquete 250g,,QUESO EDAM
Queso Edam Romaggio 200g,S/ 12.50,wong,QUESO EDAM,2024-12-04 19:10:44.558495,200.0,g,Queso Edam Romaggio,12.5,wong,,,QUESO EDAM
Queso Edam LAIVE Paquete 180g,S/ 12.70,vivanda,QUESO EDAM,2024-12-04 17:39:29.127988,180.0,g,Queso Edam LAIVE Paquete,12.7,vivanda,,LAIVE,QUESO EDAM
Pack Jamón Pizzero + Queso Edam Braedt 370g,S/ 12.90,wong,QUESO EDAM,2024-12-04 19:10:44.558495,370.0,g,Pack Jamón Pizzero + Queso Edam Braedt,12.9,wong,,,QUESO EDAM
Pack Jamón Pizzero + Queso Edam Braedt 370g,S/ 12.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,370.0,g,Pack Jamón Pizzero + Queso Edam Braedt,12.9,metro,,,QUESO EDAM
Queso Edam Laive Sin Lactosa 180g,S/ 13.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,Queso Edam Laive Sin Lactosa,13.1,metro,,,QUESO EDAM
Queso Edam Laive Sin Lactosa 180g,S/ 13.10,wong,QUESO EDAM,2024-12-04 19:10:44.558495,180.0,g,Queso Edam Laive Sin Lactosa,13.1,wong,,,QUESO EDAM
Queso Edam Gloria Paquete 185 gr,S/ 13.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,185.0,g,Queso Edam Gloria Paquete r,13.2,metro,,,QUESO EDAM
