description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Gomitas MOGUL Pastillas Frutales Extreme bolsa 35 g,S/ 1.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,1.5,vega,,Arcor,COSTILLA DE CERDO
Bebida TAMPICO Cero Citrus Punch Botella 400ml,S/ 1.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,400.0,ml,1.5,vega,,Tampico,COSTILLA DE CERDO
Caldo Sabor Costilla de Res Doña Gusta 6 Unidades,S/ 2.20,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,6.0,un,2.2,tottus,,AJINOMOTO,COSTILLA DE CERDO
Pasta Precocida Trigo Ramen Costilla 85g,S/ 2.30,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,85.0,g,2.3,tottus,,NISSIN,COSTILLA DE CERDO
Sopa de costilla con fideos de 60 g,S/ 2.40,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,60.0,g,2.4,tottus,,TOTTUS,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,150.0,g,3.9,vega,,Vega,COSTILLA DE CERDO
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,150.0,g,3.9,vega,,Vega,COSTILLA DE CERDO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,90.0,g,4.2,vega,,Doritos,COSTILLA DE CERDO
