description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Trigo Mote Cuisine & Co 500g,S/ 3.50,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Trigo Mote Cuisine & Co,3.5,metro,,,GARBANZO
Garbanzo VEGA Bolsa 400g,S/ 3.80,vega,GARBANZO,2024-12-04 14:18:09.270605,400.0,g,Garbanzo VEGA Bolsa,3.8,vega,,Vega,GARBANZO
Trigo Mote Cuisine & Co 500g,S/ 3.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Trigo Mote Cuisine & Co,3.9,wong,,,GARBANZO
Garbanzo TIMONEL Bolsa 400g,S/ 4.00,vega,GARBANZO,2024-12-04 14:18:09.270605,400.0,g,Garbanzo TIMONEL Bolsa,4.0,vega,,Timonel,GARBANZO
Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,GARBANZO,2024-12-04 13:42:39.875053,30.0,g,Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa,4.1,tottus,,WASI ORGANICS,GARBANZO
Palitos de Quinua y Garbanzo con Finas Hierbas Q Sticks Wasi Bolsa 30 g,S/ 4.10,wong,GARBANZO,2024-12-04 20:00:48.958505,30.0,g,Palitos de Quinua y Garbanzo con Finas Hierbas Q Sticks Wasi Bolsa,4.1,wong,,,GARBANZO
Lentejón Bolsa 350 g,S/ 4.75,metro,GARBANZO,2024-12-04 21:51:17.827114,350.0,g,Lentejón Bolsa,4.75,metro,,,GARBANZO
Lenteja Bebé Cuisine & Co 500g,S/ 4.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lenteja Bebé Cuisine & Co,4.9,wong,,,GARBANZO
Lenteja Máxima 500g,S/ 4.90,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Máxima,4.9,metro,,,GARBANZO
Lentejón Máxima 500g,S/ 4.90,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lentejón Máxima,4.9,metro,,,GARBANZO
Garbanzos BELL'S Bolsa 500g,S/ 4.90,vivanda,GARBANZO,2024-12-04 17:59:49.429415,500.0,g,Garbanzos BELL'S Bolsa,4.9,vivanda,,BELL'S,GARBANZO
Garbanzos BELL'S Bolsa 500g,S/ 4.90 un,plaza_vea,GARBANZO,2024-12-04 14:12:23.395047,500.0,g,Garbanzos BELL'S Bolsa,4.9,plaza_vea,Bolsa 500g,,GARBANZO
Lenteja Cuisine & Co 500g,S/ 4.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lenteja Cuisine & Co,4.9,wong,,,GARBANZO
Garbanzo Maixma Bolsa 500 g,S/ 4.99,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Garbanzo Maixma Bolsa,4.99,metro,,,GARBANZO
Lentejón Cuisine & Co 500g,S/ 5.10,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lentejón Cuisine & Co,5.1,metro,,,GARBANZO
Lenteja Bebé Cuisine & Co 500g,S/ 5.10,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Bebé Cuisine & Co,5.1,metro,,,GARBANZO
Morón Costeño 500g,S/ 5.30,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Morón Costeño,5.3,wong,,,GARBANZO
Garbanzo COSECHA ANDINA Bolsa 500g,S/ 5.30,vega,GARBANZO,2024-12-04 14:18:09.270605,500.0,g,Garbanzo COSECHA ANDINA Bolsa,5.3,vega,,COSECHA ANDINA,GARBANZO
Garbanzos Cuisine & Co 500g,S/ 5.40,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Garbanzos Cuisine & Co,5.4,metro,,,GARBANZO
Garbanzos Cuisine & Co 500g,S/ 5.40,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Garbanzos Cuisine & Co,5.4,wong,,,GARBANZO
Lenteja Costeño 500g,S/ 5.40,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lenteja Costeño,5.4,wong,,,GARBANZO
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,S/ 5.50,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Bebé Tesoro Del Campo Bolsa,5.5,metro,,,GARBANZO
Lenteja Tesoro Del Campo Bolsa 500 g,S/ 5.85,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lenteja Tesoro Del Campo Bolsa,5.85,wong,,,GARBANZO
Lenteja Tesoro Del Campo Bolsa 500 g,S/ 5.85,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Tesoro Del Campo Bolsa,5.85,metro,,,GARBANZO
Pallar Maxima Bolsa 500 g,S/ 5.90,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Pallar Maxima Bolsa,5.9,metro,,,GARBANZO
Lenteja Valle Norte Bolsa 500 g,S/ 6.20,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Valle Norte Bolsa,6.2,metro,,,GARBANZO
Crunch Garbanzo BBQ 100 g,S/ 6.30,tottus,GARBANZO,2024-12-04 13:42:39.875053,100.0,g,Crunch Garbanzo BBQ,6.3,tottus,,DYFFERENT,GARBANZO
Garbanzo Precocido Guva 500g,S/ 6.49,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Garbanzo Precocido Guva,6.49,wong,,,GARBANZO
Garbanzo Precocido Guva 500g,S/ 6.49,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Garbanzo Precocido Guva,6.49,metro,,,GARBANZO
Lentejas Bebé Bolsa 500 g,S/ 6.50,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lentejas Bebé Bolsa,6.5,wong,,,GARBANZO
Lentejas Paisana Bolsa 500 g,S/ 6.50,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lentejas Paisana Bolsa,6.5,metro,,,GARBANZO
Garbanzo Costeño 500g,S/ 6.60,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Garbanzo Costeño,6.6,metro,,,GARBANZO
Lenteja Costeño 500g,S/ 6.60,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Costeño,6.6,metro,,,GARBANZO
Garbanzo COSTEÑO Bolsa 500g,S/ 6.60 un,plaza_vea,GARBANZO,2024-12-04 14:12:23.395047,500.0,g,Garbanzo COSTEÑO Bolsa,6.6,plaza_vea,Bolsa 500g,,GARBANZO
Lenteja Baby Paisana Bolsa 500 g,S/ 6.70,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lenteja Baby Paisana Bolsa,6.7,metro,,,GARBANZO
Lentejón Costeño 500g,S/ 6.80,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Lentejón Costeño,6.8,metro,,,GARBANZO
Garbanzo Costeño 500g,S/ 6.80,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Garbanzo Costeño,6.8,wong,,,GARBANZO
Burger de Garbanzos DELLANATURA Bolsa 100g,S/ 6.90 un,plaza_vea,GARBANZO,2024-12-04 14:12:23.395047,100.0,g,Burger de Garbanzos DELLANATURA Bolsa,6.9,plaza_vea,Bolsa 100g,,GARBANZO
Pallar Cuisine & Co Bolsa 500 gr,S/ 6.90,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Pallar Cuisine & Co Bolsa r,6.9,metro,,,GARBANZO
Lentejón Costeño 500g,S/ 6.90,wong,GARBANZO,2024-12-04 20:00:48.958505,500.0,g,Lentejón Costeño,6.9,wong,,,GARBANZO
Garbanzo Precocido Bolsa 500g,S/ 6.99 un,plaza_vea,GARBANZO,2024-12-04 14:12:23.395047,500.0,g,Garbanzo Precocido Bolsa,6.99,plaza_vea,Bolsa 500g,,GARBANZO
Garbanzos Tesoro Del Campo Bolsa 500 g,S/ 7.00,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Garbanzos Tesoro Del Campo Bolsa,7.0,metro,,,GARBANZO
Pallar Costeño 500g,S/ 7.00,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Pallar Costeño,7.0,metro,,,GARBANZO
Quinua Máxima 500g,S/ 7.00,metro,GARBANZO,2024-12-04 21:51:17.827114,500.0,g,Quinua Máxima,7.0,metro,,,GARBANZO
Garbanzos 500 g,S/ 7.23,tottus,GARBANZO,2024-12-04 13:42:39.875053,500.0,g,Garbanzos,7.23,tottus,,TOTTUS,GARBANZO
Crunch de Garbanzo DYFFERENT Sal y Pimienta Bolsa 100g,S/ 7.40,vivanda,GARBANZO,2024-12-04 17:59:49.429415,100.0,g,Crunch de Garbanzo DYFFERENT Sal y Pimienta Bolsa,7.4,vivanda,,DYFFERENT,GARBANZO
