description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Aceitunas Enteras en Conserva OLIVALLE Botija ...,S/ 4 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,180.0,g,Aceitunas Enteras en Conserva OLIVALLE Botija,4.0,plaza_vea,Doypack 180g,,ACEITUNA DE BOTIJA
Cereal VEGA Bolitas Chocolate Bolsa 20g,S/ 5.70,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,20.0,g,Cereal VEGA Bolitas Chocolate Bolsa,5.7,vega,,Vega,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija Entera Bolsa 250g,S/ 6.10,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,250.0,g,Aceitunas en Conserva BELL'S Botija Entera Bolsa,6.1,vivanda,,BELL'S,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija en Tiras B...,S/ 6.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,250.0,g,Aceitunas en Conserva BELL'S Botija en Tiras B,6.5,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceituna Botija Extra 240 g,S/ 8.50,tottus,ACEITUNA DE BOTIJA,2024-12-04 13:43:20.149737,240.0,g,Aceituna Botija Extra,8.5,tottus,,CALE,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija deshuesada...,S/ 9.40 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,250.0,g,Aceitunas en Conserva BELL'S Botija deshuesada,9.4,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa 250g,S/ 9.40,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,250.0,g,Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa,9.4,vivanda,,BELL'S,ACEITUNA DE BOTIJA
Aceituna Botija con Pepa 240 g,S/ 9.90,tottus,ACEITUNA DE BOTIJA,2024-12-04 13:43:20.149737,240.0,g,Aceituna Botija con Pepa,9.9,tottus,,TOTTUS,ACEITUNA DE BOTIJA
Aceitunas en Conserva BELL'S Botija en rodajas...,S/ 12 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,250.0,g,Aceitunas en Conserva BELL'S Botija en rodajas,12.0,plaza_vea,Bolsa 250g,,ACEITUNA DE BOTIJA
Aceituna Botija sin Pepa HUERTO MEJÍA Paquete ...,S/ 12.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,220.0,g,Aceituna Botija sin Pepa HUERTO MEJÍA Paquete,12.5,plaza_vea,Táper 220g,,ACEITUNA DE BOTIJA
Aceitunas Negras Botija Extra 400g,S/ 12.99,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,400.0,g,Aceitunas Negras Botija Extra,12.99,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija en Rodajas HUERTO MEJÍA Paquete 220g,S/ 13.50,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,220.0,g,Aceituna Botija en Rodajas HUERTO MEJÍA Paquete,13.5,vivanda,,HUERTO MEJÍA,ACEITUNA DE BOTIJA
Aceituna Botija en Rodajas HUERTO MEJÍA Paquet...,S/ 13.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,220.0,g,Aceituna Botija en Rodajas HUERTO MEJÍA Paquet,13.5,plaza_vea,Táper 220g,,ACEITUNA DE BOTIJA
Aceituna Botija Extra Huerto Mejía Pote 400 gr,S/ 14.00,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,400.0,g,Aceituna Botija Extra Huerto Mejía Pote r,14.0,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija Extra Huerto Mejía Pote 400 gr,S/ 14.00,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,400.0,g,Aceituna Botija Extra Huerto Mejía Pote r,14.0,metro,,,ACEITUNA DE BOTIJA
Aceituna Botija Sin Hueso Huerto Mejia 400g,S/ 14.60,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,400.0,g,Aceituna Botija Sin Hueso Huerto Mejia,14.6,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija Sin Hueso Huerto Mejia 400g,S/ 14.60,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,400.0,g,Aceituna Botija Sin Hueso Huerto Mejia,14.6,metro,,,ACEITUNA DE BOTIJA
Aceituna Botija Deshuesada Olivos del Sur 225g,S/ 15.00,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,225.0,g,Aceituna Botija Deshuesada Olivos del Sur,15.0,metro,,,ACEITUNA DE BOTIJA
Aceitunas en Conserva OLIVOS DEL SUR De aceitu...,S/ 19.50 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,500.0,g,Aceitunas en Conserva OLIVOS DEL SUR De aceitu,19.5,plaza_vea,Doypack 500g,,ACEITUNA DE BOTIJA
Aceitunas Negras Botija Extra 400g,S/ 20.70,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,400.0,g,Aceitunas Negras Botija Extra,20.7,metro,,,ACEITUNA DE BOTIJA
Aceitunas en Conserva OLIVOS DEL SUR De aceituna botija entera Doypack 500g,S/ 22.70,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,500.0,g,Aceitunas en Conserva OLIVOS DEL SUR De aceituna botija entera Doypack,22.7,vivanda,,OLIVOS DEL SUR,ACEITUNA DE BOTIJA
Aceituna Botija Entera Olivos Del Sur Contenido 850 g,S/ 23.40,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,850.0,g,Aceituna Botija Entera Olivos Del Sur Contenido,23.4,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija Entera Olivos Del Sur Contenido 850 g,S/ 23.40,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,850.0,g,Aceituna Botija Entera Olivos Del Sur Contenido,23.4,metro,,,ACEITUNA DE BOTIJA
Aceituna Botija Entera 850 g,S/ 23.90,tottus,ACEITUNA DE BOTIJA,2024-12-04 13:43:20.149737,850.0,g,Aceituna Botija Entera,23.9,tottus,,OLIVOS DEL SUR,ACEITUNA DE BOTIJA
Pan Artesanal Congelado PANCITOS DEL SUR Relle...,S/ 24.20 un,plaza_vea,ACEITUNA DE BOTIJA,2024-12-04 14:14:06.643937,6.0,un,Pan Artesanal Congelado PANCITOS DEL SUR Relle,24.2,plaza_vea,Bolsa 6un,,ACEITUNA DE BOTIJA
Pan Artesanal Congelado PANCITOS DEL SUR Relleno con Aceitunas Botija Bolsa 6un,S/ 24.20,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,6.0,un,Pan Artesanal Congelado PANCITOS DEL SUR Relleno con Aceitunas Botija Bolsa,24.2,vivanda,,PANCITOS DEL SUR,ACEITUNA DE BOTIJA
Aceitunas Negras Botija Extra 750g,S/ 27.12,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,750.0,g,Aceitunas Negras Botija Extra,27.12,wong,,,ACEITUNA DE BOTIJA
Pisco VARGAS Puro Botella 750ml,S/ 27.50,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,750.0,ml,Pisco VARGAS Puro Botella,27.5,vega,,Vargas,ACEITUNA DE BOTIJA
Pisco VARGAS Reserva Privada Acholado Botella 750ml,S/ 27.90,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,750.0,ml,Pisco VARGAS Reserva Privada Acholado Botella,27.9,vega,,Vargas,ACEITUNA DE BOTIJA
Pisco VARGAS Reserva Privada Quebranta Botella 750ml,S/ 27.90,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,750.0,ml,Pisco VARGAS Reserva Privada Quebranta Botella,27.9,vega,,Vargas,ACEITUNA DE BOTIJA
Aceitunas en Conserva OLIVOS DEL SUR De botija deshuesada Doypack 500g,S/ 29.10,vivanda,ACEITUNA DE BOTIJA,2024-12-04 18:00:58.647483,500.0,g,Aceitunas en Conserva OLIVOS DEL SUR De botija deshuesada Doypack,29.1,vivanda,,OLIVOS DEL SUR,ACEITUNA DE BOTIJA
Pisco TABERNERO Quebranta La Botija Botella 700ml,S/ 29.90,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,700.0,ml,Pisco TABERNERO Quebranta La Botija Botella,29.9,vega,,Tabernero,ACEITUNA DE BOTIJA
Pisco TABERNERO Italia La Botija Botella 700ml,S/ 29.90,vega,ACEITUNA DE BOTIJA,2024-12-04 14:19:46.747911,700.0,ml,Pisco TABERNERO Italia La Botija Botella,29.9,vega,,Tabernero,ACEITUNA DE BOTIJA
Aceituna Botija Deshuesada Olivos del Sur 850g,S/ 30.00,wong,ACEITUNA DE BOTIJA,2024-12-04 19:59:56.862208,850.0,g,Aceituna Botija Deshuesada Olivos del Sur,30.0,wong,,,ACEITUNA DE BOTIJA
Aceituna Botija Deshuesada Olivos del Sur 850g,S/ 30.00,metro,ACEITUNA DE BOTIJA,2024-12-04 21:52:08.668716,850.0,g,Aceituna Botija Deshuesada Olivos del Sur,30.0,metro,,,ACEITUNA DE BOTIJA
