description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Refresco Instantáneo Sabor Naranja Sobre 15 g,S/ 1.20,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,15.0,g,1.2,metro,,,GELATINA (PARA PREPARAR)
Harina sin Preparar MOLITALIA Bolsa 180g,S/ 1.20 un,plaza_vea,GELATINA (PARA PREPARAR),2024-12-04 14:34:42.153924,180.0,g,1.2,plaza_vea,Bolsa 180g,,GELATINA (PARA PREPARAR)
Refresco Instantáneo Sabores de Mi Tierra Chicha Morada Sobre 15 g,S/ 1.20,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,15.0,g,1.2,metro,,,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Piña 20g,S/ 1.60,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,20.0,g,1.6,wong,,,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,20.0,g,1.6,metro,,,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Fresa 20g,S/ 1.60,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,20.0,g,1.6,metro,,,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Fresa 20g,S/ 1.60,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,20.0,g,1.6,wong,,,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Piña 20g,S/ 1.60,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,20.0,g,1.6,metro,,,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Naranja 120g,S/ 2.20,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,120.0,g,2.2,metro,,,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Piña 120g,S/ 2.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,120.0,g,2.2,wong,,,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Naranja 120g,S/ 2.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,120.0,g,2.2,wong,,,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Fresa 120g,S/ 2.20,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,120.0,g,2.2,wong,,,GELATINA (PARA PREPARAR)
Flan UMSHA Sabor a Flan Bolsa 90gr,S/ 2.30,vega,GELATINA (PARA PREPARAR),2024-12-04 14:39:24.535515,90.0,g,2.3,vega,,UMSHA,GELATINA (PARA PREPARAR)
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,14.0,g,2.3,metro,,,GELATINA (PARA PREPARAR)
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,S/ 2.30,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,14.0,g,2.3,metro,,,GELATINA (PARA PREPARAR)
Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-04 14:39:24.535515,100.0,g,2.5,vega,,Universal,GELATINA (PARA PREPARAR)
Gelatina Light BELL'S Piña Bolsa 19g,S/ 2.50 un,plaza_vea,GELATINA (PARA PREPARAR),2024-12-04 14:34:42.153924,19.0,g,2.5,plaza_vea,Bolsa 19g,,GELATINA (PARA PREPARAR)
Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-04 14:39:24.535515,100.0,g,2.5,vega,,Universal,GELATINA (PARA PREPARAR)
Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,GELATINA (PARA PREPARAR),2024-12-04 14:39:24.535515,150.0,g,2.5,vega,,Universal,GELATINA (PARA PREPARAR)
Gelatina Universal de Fresa 38g,S/ 2.50,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,38.0,g,2.5,metro,,,GELATINA (PARA PREPARAR)
Gelatina Light BELL'S Piña Bolsa 19g,S/ 2.50,vivanda,GELATINA (PARA PREPARAR),2024-12-04 18:13:49.012742,19.0,g,2.5,vivanda,,BELL'S,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña 38g,S/ 2.50,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,38.0,g,2.5,metro,,,GELATINA (PARA PREPARAR)
Gelatina Universal de Fresa 38g,S/ 2.60,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,38.0,g,2.6,wong,,,GELATINA (PARA PREPARAR)
Gelatina Universal de Naranja 38g,S/ 2.60,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,38.0,g,2.6,wong,,,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña 38g,S/ 2.60,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,38.0,g,2.6,wong,,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Fresa 19g,S/ 2.90,wong,GELATINA (PARA PREPARAR),2024-12-04 20:37:26.141143,19.0,g,2.9,wong,,,GELATINA (PARA PREPARAR)
Gelatina Sin Azúcar Cuisine & Co Sabor Piña 19g,S/ 2.90,metro,GELATINA (PARA PREPARAR),2024-12-04 22:14:36.610293,19.0,g,2.9,metro,,,GELATINA (PARA PREPARAR)
