description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Maíz Pop Corn BELL'S Dulce Bolsa 70g,S/ 2.10,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,70.0,g,2.1,vivanda,,BELL'S,BOCADITOS DE MAÍZ Y QUESO
Piqueo BELL'S Tortilla de maíz natural Bolsa 1...,S/ 3.30 un,plaza_vea,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:36:45.087150,150.0,g,3.3,plaza_vea,Bolsa 150g,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn Cuisine & Co 500g,S/ 3.50,metro,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 22:18:12.313306,500.0,g,3.5,metro,,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn Bolsa 350 g,S/ 3.80,metro,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 22:18:12.313306,350.0,g,3.8,metro,,,BOCADITOS DE MAÍZ Y QUESO
Maíz con Miel Vita Pluss Bolsa 140 g,S/ 3.90,metro,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 22:18:12.313306,140.0,g,3.9,metro,,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn Costeño 500g,S/ 4.00,metro,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 22:18:12.313306,500.0,g,4.0,metro,,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn Costeño 500g,S/ 4.00,wong,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 20:44:35.236845,500.0,g,4.0,wong,,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn TESORO VERDE Bolsa 500g,S/ 4.20,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,500.0,g,4.2,vivanda,,TESORO VERDE,BOCADITOS DE MAÍZ Y QUESO
CHEETOS Sabot a Queso Horneados Bolsa 90 gr,S/ 4.20,vega,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:41:23.013816,90.0,g,4.2,vega,,Cheetos,BOCADITOS DE MAÍZ Y QUESO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:41:23.013816,90.0,g,4.2,vega,,Doritos,BOCADITOS DE MAÍZ Y QUESO
Maíz Canchita Pop Corn TESORO VERDE Plaza Vea ...,S/ 4.20 un,plaza_vea,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:36:45.087150,500.0,g,4.2,plaza_vea,Bolsa 500g,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn Máxima 500g,S/ 4.30,metro,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 22:18:12.313306,500.0,g,4.3,metro,,,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn BELL'S Bolsa 500g,S/ 4.30 un,plaza_vea,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:36:45.087150,500.0,g,4.3,plaza_vea,Bolsa 500g,,BOCADITOS DE MAÍZ Y QUESO
Queso Parmesano Rallado LAIVE Paquete 35g,S/ 4.59 un,plaza_vea,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 14:36:45.087150,35.0,g,4.59,plaza_vea,Paquete 35g,,BOCADITOS DE MAÍZ Y QUESO
Queso Parmesano Rallado LAIVE Paquete 35g,S/ 4.59,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,35.0,g,4.59,vivanda,,LAIVE,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.60,vivanda,BOCADITOS DE MAÍZ Y QUESO,2024-12-04 18:15:06.822164,500.0,g,4.6,vivanda,,COSTENO,BOCADITOS DE MAÍZ Y QUESO
