description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Cereal VEGA Aritos Frutados Bolsa 20g,S/ 0.50,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,20.0,g,0.5,vega,,Vega,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Copix Chocolate Bolsa 18g,S/ 0.80,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,18.0,g,0.8,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña para Jugo x kg,S/ 2.42 x kg,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,1.0,kg,2.42,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Amarillo Procesado,S/ 2.79 x kg,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,1.0,kg,2.79,plaza_vea,Presentación 1 kg aprox.,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Aritos Frutados Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,140.0,g,2.9,vega,,Vega,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Hojuelas Azucaradas Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,140.0,g,2.9,vega,,Vega,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VEGA Bolitas Sabor a Chocolate Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,140.0,g,2.9,vega,,Vega,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogur Battimix GLORIA Vainilla con Hojuelas Va...,S/ 3.10 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,144.0,g,3.1,plaza_vea,Vaso 144g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Morado Procesado x kg,S/ 3.19 x kg,wong,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 18:32:07.751419,1.0,kg,3.19,wong,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Camote Amarillo Procesado Wong x kg,S/ 3.19 x kg,wong,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 18:32:07.751419,1.0,kg,3.19,wong,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Flakes Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,130.0,g,3.2,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Frutt Doypack 840g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,840.0,g,3.2,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ANGEL Almohada Fresia Bolsa 110g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,110.0,g,3.2,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ÁNGEL Meli Arito Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,130.0,g,3.2,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal ANGEL Copix Choco Bolsa 120g,S/ 3.20,vega,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:17:08.620683,120.0,g,3.2,vega,,Angel,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Metro Bolicolor 120g,S/ 3.30,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,120.0,g,3.3,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Cuisine & Co Monstrobolitas 120g,S/ 3.50,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,120.0,g,3.5,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Insuflado de Trigo Maca Trigo Bio Maca Bolsa 120g,S/ 3.50,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,120.0,g,3.5,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereales Cuisine & Co Monstrobolitas 120g,S/ 3.50,wong,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 18:32:07.751419,120.0,g,3.5,wong,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Light CEREALES ATOMICO de Soya Bolsa 100...,S/ 3.50 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,100.0,g,3.5,plaza_vea,Bolsa 100g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VITAPLUS Maíz con miel Bolsa 140Gr,S/ 3.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,140.0,g,3.6,plaza_vea,Bolsa 140g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5...,S/ 3.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,50.0,g,3.6,plaza_vea,Bolsa 50g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VITAPLUS Arrocito con miel Bolsa 150Gr,S/ 3.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,150.0,g,3.6,plaza_vea,Bolsa 150g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal VITAPLUS Coditos con miel Bolsa 120Gr,S/ 3.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,120.0,g,3.6,plaza_vea,Bolsa 120g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogurt YOLEIT Mix Vainilla con Cereales de Cho...,S/ 3.90 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,125.0,g,3.9,plaza_vea,Vaso 125g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena y Chía en Hojuelas de 380 g,S/ 4,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,380.0,g,4.0,tottus,,TOTTUS,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena GRANO DE ORO Hojuelas Precocidas Bolsa 3...,S/ 4.19 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,370.0,g,4.19,plaza_vea,Bolsa 370g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Nuclear Light 110 g,S/ 4.20,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,110.0,g,4.2,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Trigo Nuclear 110 g,S/ 4.20,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,110.0,g,4.2,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Galletas Clásica COSTA Gran Cereal Paquete 6un,S/ 4.20 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,6.0,un,4.2,plaza_vea,Paquete 6un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Galletas de Cacao COSTA Gran Cereal Paquete 6u...,S/ 4.20 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,6.0,un,4.2,plaza_vea,Paquete 6un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Maca Avena GRANO DE ORO Hojuelas Precocidas Bo...,S/ 4.50 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,370.0,g,4.5,plaza_vea,Bolsa 370g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Kiwicha Avena GRANO DE ORO Hojuelas Precocidas...,S/ 4.50 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,370.0,g,4.5,plaza_vea,Bolsa 370g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Chía Avena GRANO DE ORO Hojuelas Precocidas Bo...,S/ 4.50 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,370.0,g,4.5,plaza_vea,Bolsa 370g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Arrocito Cereal Nuclear 110 g,S/ 4.50,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,110.0,g,4.5,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Yogurt Griego GLORIA con Cereal y Miel Vaso 12...,S/ 4.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,128.0,g,4.6,plaza_vea,Vaso 128g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal NESTLÉ TRIX Bolsa 90g,S/ 5.00,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 17:21:26.245803,90.0,g,5.0,vivanda,,TRIX,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal de Maíz Trix 90g,S/ 5.00,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,90.0,g,5.0,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
AVENA HOJUELA C/CHOCOL X 180G,S/ 5,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,180.0,g,5.0,tottus,,3 OSITOS,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Hojuela 3 Ositos Precocida Clásica 250g,S/ 5,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,250.0,g,5.0,tottus,,MOLITALIA,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Integral en Hojuelas Grano de Oro 500g,S/ 5.50,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,500.0,g,5.5,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena con Cereales Andinos Premium 3 OSITOS Bo...,S/ 5.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,270.0,g,5.6,plaza_vea,Bolsa 270g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal en Barra BELL'S Durazno y Yogurt Caja 8...,S/ 5.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,8.0,un,5.6,plaza_vea,Caja 8un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal en Barra BELL'S Miel y Yogurt Caja 8un,S/ 5.60 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,8.0,un,5.6,plaza_vea,Caja 8un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Piña Golden Wong x kg,S/ 5.69 x kg,wong,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 18:32:07.751419,1.0,kg,5.69,wong,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Aritos Nuclear 110 g,S/ 5.70,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,110.0,g,5.7,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Choco Caja 12un,S/ 6 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,12.0,un,6.0,plaza_vea,Caja 12un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Golden Caja 12un,S/ 6 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,12.0,un,6.0,plaza_vea,Caja 12un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Manzana y Canela Caja 12un,S/ 6 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,12.0,un,6.0,plaza_vea,Caja 12un,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Cereales Sabor Chocolate Chocapic Bolsa 90 g,S/ 6.00,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,90.0,g,6.0,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar 12un Display Costa Golden,S/ 6.30,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,12.0,un,6.3,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar 12un Display Costa Choco,S/ 6.30,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,12.0,un,6.3,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal Bar COSTA Choco Caja 12un,S/ 6.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 17:21:26.245803,12.0,un,6.5,vivanda,,COSTA,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,S/ 6.90,metro,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 20:54:40.266422,200.0,g,6.9,metro,,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Avena Hojuela Precocida Clásica 500g,S/ 6.90,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,500.0,g,6.9,tottus,,3 OSITOS,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal INCASUR Kiwicha Pop Bolsa 80g,S/ 7.20 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,80.0,g,7.2,plaza_vea,Bolsa 80g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Kiwicha 200 g,S/ 7.65,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,200.0,g,7.65,tottus,,MOLICUSCO,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Hojuelas de Maíz Azucaradas 500g,S/ 7.90,tottus,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:06:23.303851,500.0,g,7.9,tottus,,PRECIO UNO,CEREALES PROCESADOS SIMPLES (HOJUELAS)
Cereal KIWIGÉN DuoMix Bolsa 180g,S/ 8.80 un,plaza_vea,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-04 13:11:00.538759,180.0,g,8.8,plaza_vea,Bolsa 180g,,CEREALES PROCESADOS SIMPLES (HOJUELAS)
