description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Jamonada de Pollo 85 g,S/ 1.80,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,85.0,g,Jamonada de Pollo,1.8,tottus,,REDONDOS,ALAS DE POLLO
Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,80.0,g,Sopa Instantánea Ajinomen Sabor Pollo Verduras,1.9,tottus,,AJINOMOTO,ALAS DE POLLO
SOPA DE FIDEOS POLLO TOTTUSX 70 GR,S/ 2.40,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,70.0,g,SOPA DE FIDEOS POLLO TOTTUSX R,2.4,tottus,,TOTTUS,ALAS DE POLLO
Mezcla de aderezo en polvo para pollo a la brasa de 45 g,S/ 3.50,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,45.0,g,Mezcla de aderezo en polvo para pollo a la brasa de,3.5,tottus,,MAGGI,ALAS DE POLLO
JAMONADA DE POLLO X 200G,S/ 4,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,200.0,g,JAMONADA DE POLLO X,4.0,tottus,,TOTTUS,ALAS DE POLLO
POUCH ADULTO POLLO 85GR,S/ 4.20,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,85.0,g,POUCH ADULTO POLLO R,4.2,tottus,,WHISKAS,ALAS DE POLLO
Toalla Normal Con Alas x 10 Unidades,S/ 4.40,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,Toalla Normal Con Alas x ades,4.4,tottus,,LADYSOFT,ALAS DE POLLO
Sopa Fuchi Fú Sabor a Pollo 55 g,S/ 4.45,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,55.0,g,Sopa Fuchi Fú Sabor a Pollo,4.45,tottus,,PROVENZAL,ALAS DE POLLO
CHIKI NUGGETS X 200 GR,S/ 4.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,200.0,g,CHIKI NUGGETS X R,4.9,tottus,,REDONDOS,ALAS DE POLLO
Nuggets De Pollo (10 unidades),S/ 4.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,Nuggets De Pollo (ades),4.9,tottus,,SAN FERNANDO,ALAS DE POLLO
