description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Servilletas NOVA Cortadas Paquete 200un,S/ 1.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,Servilletas NOVA Cortadas Paquete,1.9,vega,,Nova,TOSTADAS (MOLDE)
Servilletas ELITE Cortadas Paquete 200un,S/ 2.20,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,200.0,un,Servilletas ELITE Cortadas Paquete,2.2,vega,,Elite,TOSTADAS (MOLDE)
Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,Pudin UNIVERSAL sabor a Vainilla Bolsa r,2.5,vega,,Universal,TOSTADAS (MOLDE)
Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,Pudin UNIVERSAL sabor a Chocolate Bolsa r,2.5,vega,,Universal,TOSTADAS (MOLDE)
Café Tostado y Molido CAFETAL Selecto Bolsa 50gr,S/ 2.80,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,50.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa r,2.8,vega,,Cafetal,TOSTADAS (MOLDE)
Mostaza LIBBY'S Doypack 100gr,S/ 2.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,Mostaza LIBBY'S Doypack r,2.9,vega,,Libbys,TOSTADAS (MOLDE)
Flan UNIVERSAL Sabor a Vainilla Bolsa 150gr,S/ 3.30,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,Flan UNIVERSAL Sabor a Vainilla Bolsa r,3.3,vega,,Universal,TOSTADAS (MOLDE)
Mostaza Cuisine & Co 200g,S/ 3.50,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,200.0,g,Mostaza Cuisine & Co,3.5,metro,,,TOSTADAS (MOLDE)
Mostaza Libbys Doypack 100 g,S/ 3.50,metro,TOSTADAS (MOLDE),2024-12-04 20:46:59.505238,100.0,g,Mostaza Libbys Doypack,3.5,metro,,,TOSTADAS (MOLDE)
Mostaza BELL'S Mostaza Frasco 240Gr,S/ 3.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,240.0,g,Mostaza BELL'S Mostaza Frasco r,3.6,plaza_vea,Frasco 240g,,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 100g,S/ 3.60,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,100.0,g,Mostaza ALACENA Doypack,3.6,vega,,Alacena,TOSTADAS (MOLDE)
Mostaza ALACENA Doypack 100g,S/ 3.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,100.0,g,Mostaza ALACENA Doypack,3.6,plaza_vea,Doypack 100g,,TOSTADAS (MOLDE)
Mini Tostada DIATOSTA Integral Paquete 90g,S/ 3.70 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,90.0,g,Mini Tostada DIATOSTA Integral Paquete,3.7,plaza_vea,Paquete 90g,,TOSTADAS (MOLDE)
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9,vega,,Vega,TOSTADAS (MOLDE)
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,TOSTADAS (MOLDE),2024-12-04 13:11:16.180651,150.0,g,Tortillas de maiz VEGA Natural Bolsa,3.9,vega,,Vega,TOSTADAS (MOLDE)
Mostaza B&D Doypack 200g,S/ 3.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,Mostaza B&D Doypack,3.9,plaza_vea,Doypack 200g,,TOSTADAS (MOLDE)
Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,30.0,g,Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa,4.1,tottus,,WASI ORGANICS,TOSTADAS (MOLDE)
Palitos De Quinua Y Garbanzo Q Sticks Sabor Finas Hierbas Bolsa 30 g,S/ 4.10,tottus,TOSTADAS (MOLDE),2024-12-04 13:02:00.711337,30.0,g,Palitos De Quinua Y Garbanzo Q Sticks Sabor Finas Hierbas Bolsa,4.1,tottus,,WASI ORGANICS,TOSTADAS (MOLDE)
Nuez Moscada BADIA Nutmeg Sobre 14.2g,S/ 4.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,14.2,g,Nuez Moscada BADIA Nutmeg Sobre,4.2,plaza_vea,Sobre 14.2g,,TOSTADAS (MOLDE)
Harina de Haba Tostada COSECHA DEL SUR Bolsa 1...,S/ 4.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,150.0,g,Harina de Haba Tostada COSECHA DEL SUR Bolsa 1,4.2,plaza_vea,Bolsa 150g,,TOSTADAS (MOLDE)
Mostaza WALIBI Doypack 200g,S/ 4.30 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,Mostaza WALIBI Doypack,4.3,plaza_vea,Doypack 200g,,TOSTADAS (MOLDE)
Mostaza COMPASS con Chisguete Frasco 200g,S/ 4.59 un,plaza_vea,TOSTADAS (MOLDE),2024-12-04 13:02:16.825079,200.0,g,Mostaza COMPASS con Chisguete Frasco,4.59,plaza_vea,Frasco 200g,,TOSTADAS (MOLDE)
