description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Grageas Confitadas Lentejas Caja 30 g,,30.0,g,2.0,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,66.66666666666667,LENTEJA
Lentejas Confitado Chocolate 30 g,,30.0,g,2.0,tottus,2024-12-04 13:42:54.382916,LENTEJA,1.0,kg,66.66666666666667,LENTEJA
Trigo Mote Tesoro del Campo 350g,,350.0,g,2.9,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,8.285714285714286,LENTEJA
Trigo Mote Maxima Bolsa 500 g,,500.0,g,3.7,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,7.4,LENTEJA
Trigo Mote Tesoro Del Campo Bolsa 500 g,,500.0,g,3.7,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,7.4,LENTEJA
Lenteja VEGA Bolsa 400g,Vega,400.0,g,3.8,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,9.5,LENTEJA
Lenteja Bebé VEGA Bolsa 400g,Vega,400.0,g,3.9,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,9.75,LENTEJA
Lenteja TIMONEL Bolsa 400g,Timonel,400.0,g,4.0,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,10.0,LENTEJA
Lenteja Bebé TIMONEL Bolsa 400g,Timonel,400.0,g,4.1,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,10.25,LENTEJA
Trigo Mote Costeño 500g,,500.0,g,4.4,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,8.8,LENTEJA
Lentejas con Mantequilla de Maní M&M Bolsa 46.2g,M&M,46.2,g,4.6,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,99.56709956709955,LENTEJA
Morón Costeño 500g,,500.0,g,4.8,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,9.6,LENTEJA
Lenteja x 350 g,TESORO DEL CAMPO,350.0,g,4.85,tottus,2024-12-04 13:42:54.382916,LENTEJA,1.0,kg,13.857142857142856,LENTEJA
Lentejas BELL'S Bolsa 500g,,500.0,g,4.9,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,9.8,LENTEJA
Lenteja Máxima 500g,,500.0,g,4.9,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,9.8,LENTEJA
Lentejas BELL'S Bolsa 500g,BELL'S,500.0,g,4.9,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,9.8,LENTEJA
Lentejón Máxima 500g,,500.0,g,4.9,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,9.8,LENTEJA
Garbanzo Maixma Bolsa 500 g,,500.0,g,4.99,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,9.98,LENTEJA
Lenteja Bolsa 350 g,,350.0,g,5.0,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,14.285714285714286,LENTEJA
Lentejón Cuisine & Co 500g,,500.0,g,5.1,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,10.2,LENTEJA
Lenteja Bebé Cuisine & Co 500g,,500.0,g,5.1,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,10.2,LENTEJA
Lenteja Cuisine & Co 500g,,500.0,g,5.1,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,10.2,LENTEJA
Lenteja Bebé BELL'S Bolsa 500g,BELL'S,500.0,g,5.2,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,10.4,LENTEJA
Lenteja Bebé BELL'S Bolsa 500g,,500.0,g,5.2,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,10.4,LENTEJA
Garbanzos Cuisine & Co 500g,,500.0,g,5.4,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,10.8,LENTEJA
Lenteja 500 g,TOTTUS,500.0,g,5.5,tottus,2024-12-04 13:42:54.382916,LENTEJA,1.0,kg,11.0,LENTEJA
Lenteja Bebé TESORO DEL CAMPO Bolsa 500g,,500.0,g,5.5,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,11.0,LENTEJA
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,,500.0,g,5.5,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,11.0,LENTEJA
Lentejas bebé de 500 g,TOTTUS,500.0,g,5.72,tottus,2024-12-04 13:42:54.382916,LENTEJA,1.0,kg,11.44,LENTEJA
Lenteja INCATRAIL Bolsa 500g,INCATRAIL,500.0,g,5.8,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,11.6,LENTEJA
Lenteja INCATRAIL Bolsa 500g,,500.0,g,5.8,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,11.6,LENTEJA
Lenteja Tesoro Del Campo Bolsa 500 g,,500.0,g,5.85,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,11.7,LENTEJA
Lenteja TESORO DEL CAMPO Bolsa 500g,,500.0,g,5.9,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,11.8,LENTEJA
Lenteja VALLENORTE Bolsa 500gr,VALLENORTE,500.0,g,5.9,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,11.8,LENTEJA
Pallar Maxima Bolsa 500 g,,500.0,g,5.9,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,11.8,LENTEJA
Lentejón Tesoro Del Campo Bolsa 500 g,,500.0,g,6.1,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,12.2,LENTEJA
Lenteja Bebé INCATRAIL Bolsa 500g,,500.0,g,6.19,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,12.38,LENTEJA
Lenteja Bebé INCATRAIL Bolsa 500g,INCATRAIL,500.0,g,6.19,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,12.38,LENTEJA
Lenteja 500 g,TESORO DEL CAMPO,500.0,g,6.2,tottus,2024-12-04 13:42:54.382916,LENTEJA,1.0,kg,12.4,LENTEJA
Lenteja Valle Norte Bolsa 500 g,,500.0,g,6.2,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,12.4,LENTEJA
Lentejas Bebé Bolsa 500 g,,500.0,g,6.2,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,12.4,LENTEJA
Lenteja VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,6.3,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,12.6,LENTEJA
Lenteja VALLENORTE Bolsa 500g,,500.0,g,6.3,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,12.6,LENTEJA
Lenteja Bebé VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,6.5,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,13.0,LENTEJA
Lenteja COSTEÑO Bolsa 500g,Costeño,500.0,g,6.5,vega,2024-12-04 14:18:48.677086,LENTEJA,1.0,kg,13.0,LENTEJA
Lenteja Bebé VALLENORTE Bolsa 500g,,500.0,g,6.5,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,13.0,LENTEJA
Lenteja Costeño 500g,,500.0,g,6.6,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,13.2,LENTEJA
Lenteja COSTEÑO Bolsa 500g,,500.0,g,6.6,plaza_vea,2024-12-04 14:14:01.868212,LENTEJA,1.0,kg,13.2,LENTEJA
Lenteja COSTEÑO Bolsa 500g,COSTENO,500.0,g,6.6,vivanda,2024-12-04 18:00:05.987627,LENTEJA,1.0,kg,13.2,LENTEJA
Lenteja Baby Paisana Bolsa 500 g,,500.0,g,6.7,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,13.4,LENTEJA
Lentejón Costeño 500g,,500.0,g,6.8,metro,2024-12-04 21:52:00.794219,LENTEJA,1.0,kg,13.6,LENTEJA
