description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
SALSA 4 QUESOS EN POLVOX 35 GR,S/ 2,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,35.0,g,2.0,tottus,,TOTTUS,QUESO MANTECOSO
CHEETOS Sabot a Queso Horneados Bolsa 90 gr,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,90.0,g,4.2,vega,,Cheetos,QUESO MANTECOSO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,90.0,g,4.2,vega,,Doritos,QUESO MANTECOSO
Piqueos CHEETOS Queso Picante Bolsa 180g,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,180.0,g,4.2,vega,,Cheetos,QUESO MANTECOSO
Salsa de Queso 100 gr,S/ 4.40,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,g,4.4,tottus,,TOTTUS,QUESO MANTECOSO
Queso Atrevido 90g,S/ 5,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,90.0,g,5.0,tottus,,DORITOS,QUESO MANTECOSO
Galleta RITZ Sabor a Queso 30g Paquete 6u,S/ 5.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,30.0,g,5.2,vega,,Ritz,QUESO MANTECOSO
QUESO GOUDA X 90 GR,S/ 5.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,90.0,g,5.9,tottus,,BRAEDT,QUESO MANTECOSO
Chizito Fiesta Queso 190g,S/ 6.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,6.5,tottus,,CHIZITOS,QUESO MANTECOSO
CHIZITOS Fiesta Queso Bolsa 190 gr,S/ 6.50,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,190.0,g,6.5,vega,,Chizito,QUESO MANTECOSO
Queso fundido Cheddar en tajada de 136 g,S/ 7.20,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,136.0,g,7.2,tottus,,BONLE,QUESO MANTECOSO
PACK JAMONADA Y QUESO X 180 GR,S/ 7.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,7.9,tottus,,BRAEDT,QUESO MANTECOSO
Queso Picante 180g,S/ 8,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,8.0,tottus,,CHEETOS,QUESO MANTECOSO
Papas PRINGLES Queso Lata 109g,S/ 8.90,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,109.0,g,8.9,vega,,Pringles,QUESO MANTECOSO
Queso Atrevido 190g,S/ 9,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,9.0,tottus,,DORITOS,QUESO MANTECOSO
"Dip De Alcachofa, Espinaca Y Queso Frasco x 200 g",S/ 9.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,200.0,g,9.5,tottus,,CASA VERDE,QUESO MANTECOSO
RULO CABRA NATURAL EL PASTOR X 110G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,110.0,g,9.9,tottus,,,QUESO MANTECOSO
QUESO FRESCO SLIM TRIPLE ZERO X 400G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,400.0,g,9.9,tottus,,GLORIA,QUESO MANTECOSO
Queso Rulo De Cabra Con Plantas Aromáticas 110 g,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,110.0,g,9.9,tottus,,EL PASTOR,QUESO MANTECOSO
QUESO DANBO 180G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,9.9,tottus,,TOTTUS,QUESO MANTECOSO
RULO CABRA CON MIEL EL PASTOR X 110G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,110.0,g,9.9,tottus,,,QUESO MANTECOSO
QUESO MOZZARELLA 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO GOUDA 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,10.9,tottus,,TOTTUS,QUESO MANTECOSO
Chocolate Belga Minicup 100mL,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,ml,10.9,tottus,,HAAGEN DAZS,QUESO MANTECOSO
QUESO EDAM LIGHT 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO EDAM 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO CREMA X 190G,S/ 11.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,11.5,tottus,,PRESIDENT,QUESO MANTECOSO
Queso Edam 185 g,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,185.0,g,11.9,tottus,,BONLE,QUESO MANTECOSO
QUESO PARIA LAMINADO ORIGENES 150G,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,11.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO ANDINO LAMINADO ORIGENES 150G,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,11.9,tottus,,TOTTUS,QUESO MANTECOSO
Queso Mozzarella 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,11.95,tottus,,BRAEDT,QUESO MANTECOSO
QUESO CREMA ORIGINAL 150 GR,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,11.95,tottus,,PHILADELPHIA,QUESO MANTECOSO
Queso Edam 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,11.95,tottus,,BRAEDT,QUESO MANTECOSO
Queso Gouda 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,11.95,tottus,,BRAEDT,QUESO MANTECOSO
Queso crema natural de 227 g,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,227.0,g,12.5,tottus,,LAIVE,QUESO MANTECOSO
Queso crema Brick 180 g,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,12.5,tottus,,PHILADELPHIA,QUESO MANTECOSO
Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,12.0,un,12.5,tottus,,TOTTUS,QUESO MANTECOSO
Crema de queso Gouda Eru 100 g,S/ 12.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,g,12.9,tottus,,,QUESO MANTECOSO
Crema de queso Maasdam Eru 100 g,S/ 12.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,g,12.9,tottus,,,QUESO MANTECOSO
QUESO OVEJA CURADO AHUM X 150G,S/ 12.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,12.9,tottus,,EL PASTOR,QUESO MANTECOSO
Queso Mantecoso Cuisine & Co 200g,S/ 12.90,metro,QUESO MANTECOSO,2024-12-04 21:20:26.956681,200.0,g,12.9,metro,,,QUESO MANTECOSO
QUESO GOUDA X 180 GR,S/ 12.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,12.95,tottus,,LAIVE,QUESO MANTECOSO
QUESO MOZARELLA X 180 GR,S/ 12.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,12.95,tottus,,LAIVE,QUESO MANTECOSO
Queso Mantecoso Cuisine & Co 200g,S/ 13.10,wong,QUESO MANTECOSO,2024-12-04 19:10:12.342441,200.0,g,13.1,wong,,,QUESO MANTECOSO
Pack Jamón y Queso 370 gr,S/ 13.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,370.0,g,13.9,tottus,,BRAEDT,QUESO MANTECOSO
BONLE QUESO EDAM 250G TAJADA,S/ 14.70,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,250.0,g,14.7,tottus,,GLORIA,QUESO MANTECOSO
Pack Jamon & Queso 340g,S/ 14.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,340.0,g,14.9,tottus,,OTTO KUNZ,QUESO MANTECOSO
QUESO EDAM 250G TAJADA,S/ 15.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,250.0,g,15.5,tottus,,GLORIA,QUESO MANTECOSO
Queso Mantecoso Chugur Molde 300 g,S/ 17.30,wong,QUESO MANTECOSO,2024-12-04 19:10:12.342441,300.0,g,17.3,wong,,,QUESO MANTECOSO
Queso Mantecoso Chugur Molde 300 g,S/ 17.30,metro,QUESO MANTECOSO,2024-12-04 21:20:26.956681,300.0,g,17.3,metro,,,QUESO MANTECOSO
Queso Mantecoso De Origen Cuña 300g,S/ 19.50,metro,QUESO MANTECOSO,2024-12-04 21:20:26.956681,300.0,g,19.5,metro,,,QUESO MANTECOSO
Queso De Pecanas 150 g,S/ 19.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,19.9,tottus,,DELICE,QUESO MANTECOSO
QUESO NOVOANDINO AGUAYMANTO 150GR,S/ 19.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,19.9,tottus,,DELICE,QUESO MANTECOSO
Queso Novoandino Prosciuto-poro 150g,S/ 19.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,19.9,tottus,,DELICE,QUESO MANTECOSO
Queso De Espinaca y Tocino 150g,S/ 21.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,21.5,tottus,,DELICE,QUESO MANTECOSO
Queso Novoandino Sauco 150g,S/ 21.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,21.5,tottus,,DELICE,QUESO MANTECOSO
Queso Cr Gou Cabanos Chimichurri 150g,S/ 21.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,21.5,tottus,,DELICE,QUESO MANTECOSO
Queso CHUGUR Mantecoso Paquete 300g,S/ 21.90,vivanda,QUESO MANTECOSO,2024-12-04 17:39:32.474033,300.0,g,21.9,vivanda,,CHUGUR,QUESO MANTECOSO
Queso CHUGUR Mantecoso Paquete 300g,S/ 21.90 un,plaza_vea,QUESO MANTECOSO,2024-12-04 13:41:02.108602,300.0,g,21.9,plaza_vea,Paquete 300g,,QUESO MANTECOSO
QUESO GOUDA X 440G,S/ 22.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,440.0,g,22.9,tottus,,BRAEDT,QUESO MANTECOSO
QUESO MOZZARELLA X 440G,S/ 22.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,440.0,g,22.9,tottus,,BRAEDT,QUESO MANTECOSO
QUESO CAMEMBERT 125G,S/ 22.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,125.0,g,22.9,tottus,,KASEREI,QUESO MANTECOSO
QUESO BRIE X 125 GR,S/ 23.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,125.0,g,23.9,tottus,,PRESIDENT,QUESO MANTECOSO
QUESO EDAM 500G TAJADA,S/ 24.10,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,500.0,g,24.1,tottus,,BONLE,QUESO MANTECOSO
QUESO EDAM X 440GR,S/ 24.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,440.0,g,24.5,tottus,,BRAEDT,QUESO MANTECOSO
Queso Mantecoso El Artesano de Antaño 400g,S/ 24.50,wong,QUESO MANTECOSO,2024-12-04 19:10:12.342441,400.0,g,24.5,wong,,,QUESO MANTECOSO
QUESO CAMEMBERT X 125 GR,S/ 25.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,125.0,g,25.9,tottus,,PRESIDENT,QUESO MANTECOSO
ENROLLADO DE POLLO CON JAMON QUESO X1KG,S/ 26.18,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,1.0,kg,26.18,tottus,,TOTTUS,QUESO MANTECOSO
ENROLLADO DE CERDO CON JAMON Y QUESO X1KG,S/ 27.68,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,1.0,kg,27.68,tottus,,TOTTUS,QUESO MANTECOSO
Jamon Serrano Gran Reserva Y Queso Curado 100g,S/ 29.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,g,29.9,tottus,,ESPANA E HIJOS,QUESO MANTECOSO
Fresa 473mL,S/ 34.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,473.0,ml,34.9,tottus,,HAAGEN DAZS,QUESO MANTECOSO
Queso Fresco Bonlé Molde 400gr,S/ 35.20,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,400.0,g,35.2,tottus,,BONLE,QUESO MANTECOSO
Mix Quesos Pack Edam Gouda Emmental 300 g,S/ 46.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,300.0,g,46.9,tottus,,TOTTUS,QUESO MANTECOSO
