description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta SAN JORGE Fruta Mixta Bolsa 55gr,S/ 1.00,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,55.0,g,1.0,vega,,San Jorge,HARINA SIETE SEMILLAS O MIXTAS
Sémola de Trigo Duro BELL'S Bolsa 180g,S/ 1.09 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,180.0,g,1.09,plaza_vea,Bolsa 180g,,HARINA SIETE SEMILLAS O MIXTAS
Harina sin Preparar MOLITALIA Bolsa 180g,S/ 1.20,vivanda,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 17:13:54.888669,180.0,g,1.2,vivanda,,MOLITALIA,HARINA SIETE SEMILLAS O MIXTAS
Harina sin Preparar MOLITALIA Bolsa 180g,S/ 1.20 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,180.0,g,1.2,plaza_vea,Bolsa 180g,,HARINA SIETE SEMILLAS O MIXTAS
Harina de Avena BELL'S Vainilla Bolsa 80g,S/ 1.20 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,80.0,g,1.2,plaza_vea,Bolsa 80g,,HARINA SIETE SEMILLAS O MIXTAS
Sémola MOLITALIA Bolsa 200g,S/ 1.70 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,200.0,g,1.7,plaza_vea,Bolsa 200g,,HARINA SIETE SEMILLAS O MIXTAS
Galletas SAN JORGE Fruta Mixta Paquete 55g x 2u,S/ 2.00,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,55.0,g,2.0,vega,,San Jorge,HARINA SIETE SEMILLAS O MIXTAS
Semillas de Ajonjolí Toña 18g,S/ 2.20,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,18.0,g,2.2,metro,,,HARINA SIETE SEMILLAS O MIXTAS
Sal Marina EMSAL Mesa Bolsa 1Kg,S/ 2.40 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,1.0,kg,2.4,plaza_vea,Bolsa 1kg,,HARINA SIETE SEMILLAS O MIXTAS
Sal Marina EMSAL Cocina Bolsa 1Kg,S/ 2.40 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,1.0,kg,2.4,plaza_vea,Bolsa 1kg,,HARINA SIETE SEMILLAS O MIXTAS
Papas Artesanales LAYS Sal Marina Bolsa 34g,S/ 2.49 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 12:57:38.588371,34.0,g,2.49,plaza_vea,Bolsa 34g,,HARINA SIETE SEMILLAS O MIXTAS
Maicena UNIVERSAL Bolsa 100gr,S/ 2.50,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,100.0,g,2.5,vega,,Universal,HARINA SIETE SEMILLAS O MIXTAS
Mazamorra UNIVERSAL Sabor a Piña Bolsa 150gr,S/ 2.50,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,150.0,g,2.5,vega,,Universal,HARINA SIETE SEMILLAS O MIXTAS
Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,100.0,g,2.5,vega,,Universal,HARINA SIETE SEMILLAS O MIXTAS
Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 13:03:52.917101,180.0,g,3.3,vega,,Universal,HARINA SIETE SEMILLAS O MIXTAS
