description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Avena TIMONEL Precocida Instantánea Bolsa 100g,S/ 1.00,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,100.0,g,Avena TIMONEL Precocida Instantánea Bolsa,1.0,vega,,Timonel,ARVEJA SECA PARTIDA
Avena 3 OSITOS Clásica Económica Bolsa 100g,S/ 1.50,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,100.0,g,Avena 3 OSITOS Clásica Económica Bolsa,1.5,vega,,3 Ositos,ARVEJA SECA PARTIDA
Hongos secos BELL'S Sobre 10Gr,S/ 2 un,plaza_vea,ARVEJA SECA PARTIDA,2024-12-04 14:13:33.458648,10.0,g,Hongos secos BELL'S Sobre r,2.0,plaza_vea,Sobre 10g,,ARVEJA SECA PARTIDA
Plátano de Seda,S/ 2.79 x kg,plaza_vea,ARVEJA SECA PARTIDA,2024-12-04 14:13:33.458648,1.0,kg,Plátano de Seda,2.79,plaza_vea,Presentación 1 kg aprox.,,ARVEJA SECA PARTIDA
Avena Precocida BELL'S Bolsa 170g,S/ 2.79,vivanda,ARVEJA SECA PARTIDA,2024-12-04 17:59:54.641169,170.0,g,Avena Precocida BELL'S Bolsa,2.79,vivanda,,BELL'S,ARVEJA SECA PARTIDA
Galletas DEL PARAISO Avena & Manzana 100g,S/ 2.89 un,plaza_vea,ARVEJA SECA PARTIDA,2024-12-04 14:13:33.458648,100.0,g,Galletas DEL PARAISO Avena & Manzana,2.89,plaza_vea,Bolsa 100g,,ARVEJA SECA PARTIDA
Arveja VEGA Bolsa 400g,S/ 2.90,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Arveja VEGA Bolsa,2.9,vega,,Vega,ARVEJA SECA PARTIDA
Avena Instantánea Regular BELL'S Bolsa 270g,S/ 3.20,vivanda,ARVEJA SECA PARTIDA,2024-12-04 17:59:54.641169,270.0,g,Avena Instantánea Regular BELL'S Bolsa,3.2,vivanda,,BELL'S,ARVEJA SECA PARTIDA
Arveja TIMONEL Bolsa 400gr,S/ 3.20,vega,ARVEJA SECA PARTIDA,2024-12-04 14:17:34.224261,400.0,g,Arveja TIMONEL Bolsa r,3.2,vega,,Timonel,ARVEJA SECA PARTIDA
Arverja Partida BELL'S Bolsa 500g,S/ 3.30 un,plaza_vea,ARVEJA SECA PARTIDA,2024-12-04 14:13:33.458648,500.0,g,Arverja Partida BELL'S Bolsa,3.3,plaza_vea,Bolsa 500g,,ARVEJA SECA PARTIDA
