description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,80.0,g,1.6,plaza_vea,Bolsa 80g,,PANCETA (CARNE DE CERDO)
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,42.0,g,2.2,plaza_vea,Caja 42g,,PANCETA (CARNE DE CERDO)
Yogurt Descremado GLORIA Slim Triple Cero Frut...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,180.0,g,2.2,plaza_vea,Botella 180g,,PANCETA (CARNE DE CERDO)
Ají Panca Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,100.0,g,2.2,plaza_vea,Doypack 100g,,PANCETA (CARNE DE CERDO)
Paleta de Chocolate con Temática Bolsa 1un PV,S/ 2.90,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,1.0,un,2.9,vivanda,,VIVANDA,PANCETA (CARNE DE CERDO)
Jabón para ropa ÑA PANCHA Barra Floral 180gr,S/ 2.90,vega,PANCETA (CARNE DE CERDO),2024-12-04 13:18:37.215800,180.0,g,2.9,vega,,ÑA PANCHA,PANCETA (CARNE DE CERDO)
Jabón para ropa ÑA PANCHA Barra Limon180gr,S/ 2.90,vega,PANCETA (CARNE DE CERDO),2024-12-04 13:18:37.215800,180.0,g,2.9,vega,,ÑA PANCHA,PANCETA (CARNE DE CERDO)
Paleta de Chocolate 1un,S/ 3.20,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,1.0,un,3.2,vivanda,,GIARDINO,PANCETA (CARNE DE CERDO)
Sopa Instantánea AJINOMEN Sabor a Carne Vaso 5...,S/ 3.30 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,51.0,g,3.3,plaza_vea,Vaso 51g,,PANCETA (CARNE DE CERDO)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5...,S/ 3.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,50.0,g,3.6,plaza_vea,Bolsa 50g,,PANCETA (CARNE DE CERDO)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 50g,S/ 3.70,vivanda,PANCETA (CARNE DE CERDO),2024-12-04 17:22:40.161252,50.0,g,3.7,vivanda,,EL CEDRO,PANCETA (CARNE DE CERDO)
Alimento Húmedo para Gatos FELIX Classic con C...,S/ 3.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,85.0,g,3.9,plaza_vea,Paquete 85g,,PANCETA (CARNE DE CERDO)
