description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
SALSA 4 QUESOS EN POLVOX 35 GR,S/ 2,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,35.0,g,SALSA 4 QUESOS EN POLVOX R,2.0,tottus,,TOTTUS,QUESO MANTECOSO
Piqueos CHEETOS Queso Picante Bolsa 180g,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,180.0,g,Piqueos CHEETOS Queso Picante Bolsa,4.2,vega,,Cheetos,QUESO MANTECOSO
CHEETOS Sabot a Queso Horneados Bolsa 90 gr,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,90.0,g,CHEETOS Sabot a Queso Horneados Bolsa r,4.2,vega,,Cheetos,QUESO MANTECOSO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2,vega,,Doritos,QUESO MANTECOSO
Queso Atrevido 90g,S/ 5,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,90.0,g,Queso Atrevido,5.0,tottus,,DORITOS,QUESO MANTECOSO
Galleta RITZ Sabor a Queso 30g Paquete 6u,S/ 5.20,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,30.0,g,Galleta RITZ Sabor a Queso  Paquete 6u,5.2,vega,,Ritz,QUESO MANTECOSO
QUESO GOUDA X 90 GR,S/ 5.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,90.0,g,QUESO GOUDA X R,5.9,tottus,,BRAEDT,QUESO MANTECOSO
CHIZITOS Fiesta Queso Bolsa 190 gr,S/ 6.50,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,190.0,g,CHIZITOS Fiesta Queso Bolsa r,6.5,vega,,Chizito,QUESO MANTECOSO
Chizito Fiesta Queso 190g,S/ 6.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,Chizito Fiesta Queso,6.5,tottus,,CHIZITOS,QUESO MANTECOSO
Queso fundido Cheddar en tajada de 136 g,S/ 7.20,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,136.0,g,Queso fundido Cheddar en tajada de,7.2,tottus,,BONLE,QUESO MANTECOSO
Fresa Minicup 100mL,S/ 7.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,ml,Fresa Minicup,7.9,tottus,,HAAGEN DAZS,QUESO MANTECOSO
PACK JAMONADA Y QUESO X 180 GR,S/ 7.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,PACK JAMONADA Y QUESO X R,7.9,tottus,,BRAEDT,QUESO MANTECOSO
Queso Picante 180g,S/ 8,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,Queso Picante,8.0,tottus,,CHEETOS,QUESO MANTECOSO
Papas PRINGLES Queso Lata 109g,S/ 8.90,vega,QUESO MANTECOSO,2024-12-04 13:47:07.383694,109.0,g,Papas PRINGLES Queso Lata,8.9,vega,,Pringles,QUESO MANTECOSO
Queso Atrevido 190g,S/ 9,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,Queso Atrevido,9.0,tottus,,DORITOS,QUESO MANTECOSO
"Dip De Alcachofa, Espinaca Y Queso Frasco x 200 g",S/ 9.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,200.0,g,"Dip De Alcachofa, Espinaca Y Queso Frasco x",9.5,tottus,,CASA VERDE,QUESO MANTECOSO
RULO CABRA CON MIEL EL PASTOR X 110G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,110.0,g,RULO CABRA CON MIEL EL PASTOR X,9.9,tottus,,,QUESO MANTECOSO
RULO CABRA NATURAL EL PASTOR X 110G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,110.0,g,RULO CABRA NATURAL EL PASTOR X,9.9,tottus,,,QUESO MANTECOSO
QUESO FRESCO SLIM TRIPLE ZERO X 400G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,400.0,g,QUESO FRESCO SLIM TRIPLE ZERO X,9.9,tottus,,GLORIA,QUESO MANTECOSO
QUESO DANBO 180G,S/ 9.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,QUESO DANBO,9.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO EDAM 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,QUESO EDAM,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO GOUDA 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,QUESO GOUDA,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO MOZZARELLA 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,QUESO MOZZARELLA,10.9,tottus,,TOTTUS,QUESO MANTECOSO
Chocolate Belga Minicup 100mL,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,ml,Chocolate Belga Minicup,10.9,tottus,,HAAGEN DAZS,QUESO MANTECOSO
QUESO EDAM LIGHT 180G,S/ 10.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,QUESO EDAM LIGHT,10.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO CREMA X 190G,S/ 11.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,190.0,g,QUESO CREMA X,11.5,tottus,,PRESIDENT,QUESO MANTECOSO
QUESO PARIA LAMINADO ORIGENES 150G,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,QUESO PARIA LAMINADO ORIGENES,11.9,tottus,,TOTTUS,QUESO MANTECOSO
Pack Queso Edam + Jamón Americano 300 g,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,300.0,g,Pack Queso Edam + Jamón Americano,11.9,tottus,,SUIZA,QUESO MANTECOSO
Queso Edam 185 g,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,185.0,g,Queso Edam,11.9,tottus,,BONLE,QUESO MANTECOSO
QUESO ANDINO LAMINADO ORIGENES 150G,S/ 11.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,QUESO ANDINO LAMINADO ORIGENES,11.9,tottus,,TOTTUS,QUESO MANTECOSO
QUESO CREMA ORIGINAL 150 GR,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,150.0,g,QUESO CREMA ORIGINAL R,11.95,tottus,,PHILADELPHIA,QUESO MANTECOSO
Queso Gouda 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,Queso Gouda,11.95,tottus,,BRAEDT,QUESO MANTECOSO
Queso Edam 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,Queso Edam,11.95,tottus,,BRAEDT,QUESO MANTECOSO
Queso Mozzarella 180 g,S/ 11.95,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,Queso Mozzarella,11.95,tottus,,BRAEDT,QUESO MANTECOSO
Queso crema natural de 227 g,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,227.0,g,Queso crema natural de,12.5,tottus,,LAIVE,QUESO MANTECOSO
Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,12.0,un,Nugget De Pollo Con Brocoli Y Queso,12.5,tottus,,TOTTUS,QUESO MANTECOSO
Queso crema Brick 180 g,S/ 12.50,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,180.0,g,Queso crema Brick,12.5,tottus,,PHILADELPHIA,QUESO MANTECOSO
Crema de queso Maasdam Eru 100 g,S/ 12.90,tottus,QUESO MANTECOSO,2024-12-04 13:23:26.607669,100.0,g,Crema de queso Maasdam Eru,12.9,tottus,,,QUESO MANTECOSO
Queso Mantecoso Cuisine & Co 200g,S/ 12.90,metro,QUESO MANTECOSO,2024-12-04 21:20:26.956681,200.0,g,Queso Mantecoso Cuisine & Co,12.9,metro,,,QUESO MANTECOSO
