description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Zanahoria Especial x kg,S/ 1.49 x kg,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,1.0,kg,1.49,metro,,,VAINITA VERDE (AMERICANA)
Yogurt Probiótico LAIVE Vainilla Vaso 120g,S/ 1.59 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,120.0,g,1.59,plaza_vea,Vaso 120g,,VAINITA VERDE (AMERICANA)
Yogurt GLORIA Batti Shake Vainilla Vaso 120g,S/ 1.60 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,120.0,g,1.6,plaza_vea,Vaso 120g,,VAINITA VERDE (AMERICANA)
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,S/ 1.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,400.0,ml,1.7,metro,,,VAINITA VERDE (AMERICANA)
Galletas de Vainilla SAN JORGE Paquete 120g,S/ 1.70 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,120.0,g,1.7,plaza_vea,Paquete 120g,,VAINITA VERDE (AMERICANA)
Yogurt Bebible GLORIA Sabor a Vainilla Botella...,S/ 1.90 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,180.0,g,1.9,plaza_vea,Botella 180g,,VAINITA VERDE (AMERICANA)
Wafer COSTA Sabor a Vainilla Bolsa 105g,S/ 1.90 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,105.0,g,1.9,plaza_vea,Bolsa 105g,,VAINITA VERDE (AMERICANA)
Esencia de Vainila UMSHA Botella 90ml,S/ 2.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,90.0,ml,2.2,plaza_vea,Botella 90ml,,VAINITA VERDE (AMERICANA)
Ají Amarillo Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,100.0,g,2.2,plaza_vea,Doypack 100g,,VAINITA VERDE (AMERICANA)
Esencia de Vainilla UNIVERSAL Frasco 100ml,S/ 2.30 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,100.0,ml,2.3,plaza_vea,Frasco 100ml,,VAINITA VERDE (AMERICANA)
Yogurt de Vainilla BELL'S con Grageas Vaso 125...,S/ 2.50 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,125.0,g,2.5,plaza_vea,Vaso 125g,,VAINITA VERDE (AMERICANA)
Flan UNIVERSAL Sabor a Vainilla Bolsa 100g,S/ 2.60 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,100.0,g,2.6,plaza_vea,Bolsa 100g,,VAINITA VERDE (AMERICANA)
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,500.0,ml,2.7,metro,,,VAINITA VERDE (AMERICANA)
Gaseosa Fanta Beetlejuice Manzana Verde Botella 500ml,S/ 2.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,500.0,ml,2.7,metro,,,VAINITA VERDE (AMERICANA)
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,S/ 2.80,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,1.0,un,2.8,metro,,,VAINITA VERDE (AMERICANA)
Alimento Lácteo LAIVE Yopi Mix Sabor a Vainill...,S/ 2.90 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,110.0,g,2.9,plaza_vea,Vaso 110g,,VAINITA VERDE (AMERICANA)
Battimix GLORIA Vainilla Minicookies Vaso 138g,S/ 3.10 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,138.0,g,3.1,plaza_vea,Vaso 138g,,VAINITA VERDE (AMERICANA)
Yogurt GLORIA Battimix Vainilla con Arroz Cruj...,S/ 3.10 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,146.0,g,3.1,plaza_vea,Vaso 146g,,VAINITA VERDE (AMERICANA)
Yogurt LAIVE Mix Vainilla Francesa con Bolitas...,S/ 3.10 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,125.0,g,3.1,plaza_vea,Vaso 125g,,VAINITA VERDE (AMERICANA)
Snacks de Alcachofa Casa Verde 45g,S/ 3.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,45.0,g,3.5,metro,,,VAINITA VERDE (AMERICANA)
Lechuga Crespa Entera VERDE PURO Bolsa 200g,S/ 3.69 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,300.0,g,3.69,plaza_vea,Bolsa 300g,,VAINITA VERDE (AMERICANA)
Galletas de Vainilla COSTA VAINIYA! Paquete 6u...,S/ 3.80 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,6.0,un,3.8,plaza_vea,Paquete 6un,,VAINITA VERDE (AMERICANA)
Arveja Verde Tesoro Del Campo Bolsa 500 g,S/ 3.80,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,500.0,g,3.8,metro,,,VAINITA VERDE (AMERICANA)
Arroz Extra VEGA Bolsa 750g,S/ 3.90,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032,750.0,g,3.9,vega,,Vega,VAINITA VERDE (AMERICANA)
Haba Verde,S/ 4.09 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,0.5,kg,4.09,plaza_vea,Presentación 0.5 kg aprox.,,VAINITA VERDE (AMERICANA)
Salsa Roja Casa Verde 160g,S/ 4.10,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,160.0,g,4.1,metro,,,VAINITA VERDE (AMERICANA)
Rabanito Corte Juliana Línea Verde 200 g,S/ 4.10,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,200.0,g,4.1,wong,,,VAINITA VERDE (AMERICANA)
Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack 160g,S/ 4.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-04 17:56:14.473979,160.0,g,4.2,vivanda,,OLIVALLE,VAINITA VERDE (AMERICANA)
Maíz Pop Corn TESORO VERDE Bolsa 500g,S/ 4.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-04 17:56:14.473979,500.0,g,4.2,vivanda,,TESORO VERDE,VAINITA VERDE (AMERICANA)
Maíz Canchita Pop Corn TESORO VERDE Plaza Vea ...,S/ 4.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,500.0,g,4.2,plaza_vea,Bolsa 500g,,VAINITA VERDE (AMERICANA)
Salsa Roja Casa Verde 160g,S/ 4.20,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,160.0,g,4.2,wong,,,VAINITA VERDE (AMERICANA)
Salsa Roja CASA VERDE Doypack 160g,S/ 4.20,vivanda,VAINITA VERDE (AMERICANA),2024-12-04 17:56:14.473979,160.0,g,4.2,vivanda,,CASA VERDE,VAINITA VERDE (AMERICANA)
Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-04 14:08:27.098915,6.0,un,4.2,plaza_vea,Paquete 6un,,VAINITA VERDE (AMERICANA)
Aceituna Verde Deshuesada Olivalle 160g,S/ 4.30,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,160.0,g,4.3,metro,,,VAINITA VERDE (AMERICANA)
Lechuga Romana Entera Verde Puro 200g,S/ 4.30,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,200.0,g,4.3,wong,,,VAINITA VERDE (AMERICANA)
Lechuga Crespa Entera Verde Puro 300g,S/ 4.30,wong,VAINITA VERDE (AMERICANA),2024-12-04 19:55:49.381440,300.0,g,4.3,wong,,,VAINITA VERDE (AMERICANA)
Lechuga Crespa Entera Verde Puro 300g,S/ 4.30,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620,300.0,g,4.3,metro,,,VAINITA VERDE (AMERICANA)
