description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Alverja Verde Tesoro del Campo Bolsa 350 g,,350.0,g,2.9,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,8.285714285714286,ARVEJA VERDE
Arveja Verde Tesoro Del Campo Bolsa 500 g,,500.0,g,3.8,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,7.6,ARVEJA VERDE
Arveja partida VALLENORTE Bolsa 500gr,VALLENORTE,500.0,g,3.9,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,7.8,ARVEJA VERDE
Arveja Verde Partida INCATRAIL Bolsa 500g,,500.0,g,4.29,plaza_vea,2024-12-04 14:06:01.276036,ARVEJA VERDE,1.0,kg,8.58,ARVEJA VERDE
Arveja Verde Tesoro Del Campo Bolsa 500 g,,500.0,g,4.3,wong,2024-12-04 19:49:28.512456,ARVEJA VERDE,1.0,kg,8.6,ARVEJA VERDE
Arveja Verde COSTEÑO Bolsa 500g,,500.0,g,4.4,plaza_vea,2024-12-04 14:06:01.276036,ARVEJA VERDE,1.0,kg,8.8,ARVEJA VERDE
Arveja Verde COSTEÑO Bolsa 500g,COSTENO,500.0,g,4.4,vivanda,2024-12-04 17:55:50.741827,ARVEJA VERDE,1.0,kg,8.8,ARVEJA VERDE
Arroz Extra COSTEÑO Bolsa 750g,Costeño,750.0,g,4.7,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,6.266666666666667,ARVEJA VERDE
Arveja Verde Valle Norte Bolsa 500 g,,500.0,g,4.7,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,9.4,ARVEJA VERDE
Arroz Superior TIMONEL Bolsa 1Kg,Timonel,1.0,kg,4.8,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,4.8,ARVEJA VERDE
Arveja Verde VALLENORTE Bolsa 500g,,500.0,g,4.9,plaza_vea,2024-12-04 14:06:01.276036,ARVEJA VERDE,1.0,kg,9.8,ARVEJA VERDE
Arveja Verde Valle Norte Bolsa 500 g,,500.0,g,4.9,wong,2024-12-04 19:49:28.512456,ARVEJA VERDE,1.0,kg,9.8,ARVEJA VERDE
Arveja Verde VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,4.9,vivanda,2024-12-04 17:55:50.741827,ARVEJA VERDE,1.0,kg,9.8,ARVEJA VERDE
Arveja Desvainada 150g,,150.0,g,8.3,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,55.33333333333334,ARVEJA VERDE
Arvejas Verdes Fruto de Oro 425g,,425.0,g,8.4,wong,2024-12-04 19:49:28.512456,ARVEJA VERDE,1.0,kg,19.764705882352942,ARVEJA VERDE
Arveja Desvainada 150g,,150.0,g,8.5,wong,2024-12-04 19:49:28.512456,ARVEJA VERDE,1.0,kg,56.66666666666667,ARVEJA VERDE
Arveja x kg,,1.0,kg,10.79,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,10.79,ARVEJA VERDE
Arveja x kg,,1.0,kg,10.99,wong,2024-12-04 19:49:28.512456,ARVEJA VERDE,1.0,kg,10.99,ARVEJA VERDE
Arveja x kg,,1.0,kg,10.99,metro,2024-12-04 21:45:06.313246,ARVEJA VERDE,1.0,kg,10.99,ARVEJA VERDE
Arroz Superior VEGA Bolsa 5Kg,Vega,5.0,kg,22.5,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,4.5,ARVEJA VERDE
Arroz Superior COSTEÑO Bolsa 5Kg,Costeño,5.0,kg,24.5,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,4.9,ARVEJA VERDE
Arroz Extra GRAN CHALAN Bolsa 5 kg,Gran Chalan,5.0,kg,24.9,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,4.98,ARVEJA VERDE
Arroz Extra FARAON Bolsa 5Kg,Faraon,5.0,kg,26.2,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,5.24,ARVEJA VERDE
Arroz Extra VEGA Pacasmayo Saco 10Kg,Veguita,10.0,kg,45.0,vega,2024-12-04 14:11:31.193137,ARVEJA VERDE,1.0,kg,4.5,ARVEJA VERDE
