description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Refresco Instantáneo Sabor Naranja Sobre 15 g,S/ 1.20,wong,NARANJA DE JUGO,2024-12-04 19:21:27.217450,15.0,g,1.2,wong,,,NARANJA DE JUGO
Jugo en polvo sabor a naranja de 15 g,S/ 1.20,tottus,NARANJA DE JUGO,2024-12-04 13:26:28.788545,15.0,g,1.2,tottus,,ZUKO,NARANJA DE JUGO
Refresco Instantáneo Sabor Naranja Sobre 15 g,S/ 1.20,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,15.0,g,1.2,metro,,,NARANJA DE JUGO
Refresco Instantáneo Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,20.0,g,1.6,metro,,,NARANJA DE JUGO
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,wong,NARANJA DE JUGO,2024-12-04 19:21:27.217450,500.0,ml,1.7,wong,,,NARANJA DE JUGO
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,500.0,ml,1.7,metro,,,NARANJA DE JUGO
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",S/ 2.10,wong,NARANJA DE JUGO,2024-12-04 19:21:27.217450,500.0,ml,2.1,wong,,,NARANJA DE JUGO
Bebida Sabor Naranja 350 mL,S/ 2.10,tottus,NARANJA DE JUGO,2024-12-04 13:26:28.788545,350.0,ml,2.1,tottus,,WATTS,NARANJA DE JUGO
Naranja para Jugo Chanchamayo x kg,S/ 2.29 x kg,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,1.0,kg,2.29,metro,,,NARANJA DE JUGO
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,14.0,g,2.3,metro,,,NARANJA DE JUGO
Naranja para Jugo,S/ 2.39 x kg,plaza_vea,NARANJA DE JUGO,2024-12-04 13:47:28.205986,1.0,kg,2.39,plaza_vea,Presentación 1 kg aprox.,,NARANJA DE JUGO
Bebida de Naranja Watts Botella 350ml,S/ 2.40,metro,NARANJA DE JUGO,2024-12-04 21:26:51.225788,350.0,ml,2.4,metro,,,NARANJA DE JUGO
Gaseosa sabor Naranja 500 mL,S/ 2.70,tottus,NARANJA DE JUGO,2024-12-04 13:26:28.788545,500.0,ml,2.7,tottus,,FANTA,NARANJA DE JUGO
Naranja para Jugo Chanchamayo x kg,S/ 2.99 x kg,wong,NARANJA DE JUGO,2024-12-04 19:21:27.217450,1.0,kg,2.99,wong,,,NARANJA DE JUGO
Gelatina UNIVERSAL Sabor a Naranja Bolsa 130g,S/ 3.50 8%,vega,NARANJA DE JUGO,2024-12-04 13:51:50.866862,130.0,g,3.5,vega,,Universal,NARANJA DE JUGO
BEBIDA NARANJA X 970ML,S/ 3.90,tottus,NARANJA DE JUGO,2024-12-04 13:26:28.788545,970.0,ml,3.9,tottus,,FRUGOS DEL VALLE,NARANJA DE JUGO
Bebida de Naranja Gloria Caja 1L,S/ 3.90,wong,NARANJA DE JUGO,2024-12-04 19:21:27.217450,1.0,l,3.9,wong,,,NARANJA DE JUGO
Bebida Sabor Naranja 1 L,S/ 3.90,tottus,NARANJA DE JUGO,2024-12-04 13:26:28.788545,1.0,l,3.9,tottus,,WATTS,NARANJA DE JUGO
