description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Caramelo BUBBALO Sparkies Bolsa 25gr,S/ 1.50,vega,CHIFLE (BOCADITOS),2024-12-04 14:42:25.756110,25.0,g,Caramelo BUBBALO Sparkies Bolsa r,1.5,vega,,Sparkies,CHIFLE (BOCADITOS)
Marshmallow con Cobertura Sabor Chocolate Olé Olé 7un.,S/ 1.50,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,7.0,un,Marshmallow con Cobertura Sabor Chocolate Olé Olé .,1.5,metro,,,CHIFLE (BOCADITOS)
Chicle Topline Sabor Inca Kola Sin Azúcar 11g,S/ 1.60,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,11.0,g,Chicle Topline Sabor Inca Kola Sin Azúcar,1.6,metro,,,CHIFLE (BOCADITOS)
Sazonador Ajinomix para Chifa Ajinomoto Pack 4 Unid x 12 g,S/ 2.20,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,4.0,un,Sazonador Ajinomix para Chifa Ajinomoto Pack  x,2.2,metro,,,CHIFLE (BOCADITOS)
Chifoncito de Naranja Metro 50g,S/ 2.47,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,50.0,g,Chifoncito de Naranja Metro,2.47,metro,,,CHIFLE (BOCADITOS)
Chifoncito de Marmoleado Metro 50g,S/ 2.47,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,50.0,g,Chifoncito de Marmoleado Metro,2.47,metro,,,CHIFLE (BOCADITOS)
Marshmellows Mr. Mallo Watermelons Bolsa 100 g,S/ 2.90,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,100.0,g,Marshmellows Mr. Mallo Watermelons Bolsa,2.9,metro,,,CHIFLE (BOCADITOS)
Gomitas Ambrosoli Ambrosito Ácido 90g,S/ 3.20,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,90.0,g,Gomitas Ambrosoli Ambrosito Ácido,3.2,metro,,,CHIFLE (BOCADITOS)
Gomitas Ambrosoli Enamoras Play 70g,S/ 3.20,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,70.0,g,Gomitas Ambrosoli Enamoras Play,3.2,metro,,,CHIFLE (BOCADITOS)
Chicle Sin Azúcar Trident X Splash Fresa y Limón 9un,S/ 3.50,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,9.0,un,Chicle Sin Azúcar Trident X Splash Fresa y Limón,3.5,metro,,,CHIFLE (BOCADITOS)
Chicle TRIDENT Splash Sin Azúcar sabor Hierbab...,S/ 3.60 un,plaza_vea,CHIFLE (BOCADITOS),2024-12-04 14:37:31.879604,9.0,un,Chicle TRIDENT Splash Sin Azúcar sabor Hierbab,3.6,plaza_vea,Envase 9un,,CHIFLE (BOCADITOS)
Chicle TRIDENT Splash Sin Azúcar sabor Menta V...,S/ 3.60 un,plaza_vea,CHIFLE (BOCADITOS),2024-12-04 14:37:31.879604,9.0,un,Chicle TRIDENT Splash Sin Azúcar sabor Menta V,3.6,plaza_vea,Envase 9un,,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Splash Sabor Menta y Vainilla 9un,S/ 3.60,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,9.0,un,Chicles Sin Azúcar Trident Splash Sabor Menta y Vainilla,3.6,wong,,,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón 9un,S/ 3.60,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,9.0,un,Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón,3.6,wong,,,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Splash Sabor Menta y Vainilla 9un,S/ 3.60,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,9.0,un,Chicles Sin Azúcar Trident Splash Sabor Menta y Vainilla,3.6,metro,,,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón 9un,S/ 3.60,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,9.0,un,Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón,3.6,metro,,,CHIFLE (BOCADITOS)
Chicle TRIDENT Sin Azúcar sabor Mora Azul Envase 18un,S/ 3.70,vivanda,CHIFLE (BOCADITOS),2024-12-04 18:16:14.960207,18.0,un,Chicle TRIDENT Sin Azúcar sabor Mora Azul Envase,3.7,vivanda,,TRIDENT,CHIFLE (BOCADITOS)
Chicle TRIDENT Sin Azúcar sabor Menta Envase 18un,S/ 3.70,vivanda,CHIFLE (BOCADITOS),2024-12-04 18:16:14.960207,18.0,un,Chicle TRIDENT Sin Azúcar sabor Menta Envase,3.7,vivanda,,TRIDENT,CHIFLE (BOCADITOS)
Chicle TRIDENT Sin Azúcar sabor Menta Herbal Envase 18un,S/ 3.70,vivanda,CHIFLE (BOCADITOS),2024-12-04 18:16:14.960207,18.0,un,Chicle TRIDENT Sin Azúcar sabor Menta Herbal Envase,3.7,vivanda,,TRIDENT,CHIFLE (BOCADITOS)
Piqueo BELL'S Chifles Salados Táper 100g,S/ 3.79,vivanda,CHIFLE (BOCADITOS),2024-12-04 18:16:14.960207,100.0,g,Piqueo BELL'S Chifles Salados Táper,3.79,vivanda,,BELL'S,CHIFLE (BOCADITOS)
Chifles Salados 100 g,S/ 3.79,tottus,CHIFLE (BOCADITOS),2024-12-04 13:57:07.948835,100.0,g,Chifles Salados,3.79,tottus,,TOTTUS,CHIFLE (BOCADITOS)
Piqueo BELL'S Chifles Salados Táper 100g,S/ 3.79 un,plaza_vea,CHIFLE (BOCADITOS),2024-12-04 14:37:31.879604,100.0,g,Piqueo BELL'S Chifles Salados Táper,3.79,plaza_vea,Táper 100g,,CHIFLE (BOCADITOS)
Pasta Dental DENTITO Chicle Globo Tubo 85 gr,S/ 4.00,vega,CHIFLE (BOCADITOS),2024-12-04 14:42:25.756110,85.0,g,Pasta Dental DENTITO Chicle Globo Tubo r,4.0,vega,,Dento,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Evup Menta 18un,S/ 4.00,metro,CHIFLE (BOCADITOS),2024-12-04 22:18:25.108944,18.0,un,Chicles Sin Azúcar Trident Evup Menta,4.0,metro,,,CHIFLE (BOCADITOS)
Chicles Sin Azúcar Trident Evup Cool Bubble 18un,S/ 4.10,wong,CHIFLE (BOCADITOS),2024-12-04 20:44:32.386273,18.0,un,Chicles Sin Azúcar Trident Evup Cool Bubble,4.1,wong,,,CHIFLE (BOCADITOS)
