description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Clavo de Olor Entero KARIÑO Sobre 4g,Kariño,4.0,g,0.7,vega,2024-12-04 14:35:11.977557,SAZONADORES CONCENTRADOS,1.0,kg,175.0,SAZONADORES CONCENTRADOS
Sazonador SIBARITA Ajos Sobre 24g,,24.0,g,1.79,plaza_vea,2024-12-04 14:30:08.306409,SAZONADORES CONCENTRADOS,1.0,kg,74.58333333333333,SAZONADORES CONCENTRADOS
Puré de Tomate Pomarola Concentrado 110 g,MOLITALIA,110.0,g,1.8,tottus,2024-12-04 13:53:10.665510,SAZONADORES CONCENTRADOS,1.0,kg,16.363636363636367,SAZONADORES CONCENTRADOS
Concentrado de Tomate POMAROLA Doypack 110g,,110.0,g,1.8,plaza_vea,2024-12-04 14:30:08.306409,SAZONADORES CONCENTRADOS,1.0,kg,16.363636363636367,SAZONADORES CONCENTRADOS
Sazonador Glutamato Monosódico NAKAMITO Bolsa 100g,NAKAMITO,100.0,g,1.9,vivanda,2024-12-04 18:11:33.842575,SAZONADORES CONCENTRADOS,1.0,kg,19.0,SAZONADORES CONCENTRADOS
Sazonador Glutamato Monosódico NAKAMITO Bolsa ...,,100.0,g,1.9,plaza_vea,2024-12-04 14:30:08.306409,SAZONADORES CONCENTRADOS,1.0,kg,19.0,SAZONADORES CONCENTRADOS
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,42.0,g,2.2,vivanda,2024-12-04 18:11:33.842575,SAZONADORES CONCENTRADOS,1.0,kg,52.38095238095238,SAZONADORES CONCENTRADOS
Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre 7g Caja 6un,DOÑA GUSTA,7.0,g,2.2,vivanda,2024-12-04 18:11:33.842575,SAZONADORES CONCENTRADOS,1.0,kg,314.28571428571433,SAZONADORES CONCENTRADOS
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,,42.0,g,2.2,plaza_vea,2024-12-04 14:30:08.306409,SAZONADORES CONCENTRADOS,1.0,kg,52.38095238095238,SAZONADORES CONCENTRADOS
Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,,42.0,g,2.2,plaza_vea,2024-12-04 14:30:08.306409,SAZONADORES CONCENTRADOS,1.0,kg,52.38095238095238,SAZONADORES CONCENTRADOS
Caldo Concentrado Sabor Tocino Doña Gusta Caja 42 g,,42.0,g,2.2,metro,2024-12-04 22:07:45.678322,SAZONADORES CONCENTRADOS,1.0,kg,52.38095238095238,SAZONADORES CONCENTRADOS
Caldo Concentrado Sabor Tocino Doña Gusta Caja 42 g,,42.0,g,2.3,wong,2024-12-04 20:24:46.988270,SAZONADORES CONCENTRADOS,1.0,kg,54.76190476190475,SAZONADORES CONCENTRADOS
Sal EMSAL MARINA de mesa en bolsa 1kg,Emsal,1.0,kg,2.4,vega,2024-12-04 14:35:11.977557,SAZONADORES CONCENTRADOS,1.0,kg,2.4,SAZONADORES CONCENTRADOS
