description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Duraznos en Mitades 415g,S/ 5.90,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,415.0,g,5.9,tottus,,TOTTUS,DURAZNO EN CONSERVA
Conserva de Duraznos 820 g,S/ 6.90,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,820.0,g,6.9,tottus,,PRECIO UNO,DURAZNO EN CONSERVA
Durazno en Mitades VEGA Lata 820g,S/ 7.20,vega,DURAZNO EN CONSERVA,2024-12-04 14:04:50.368573,820.0,g,7.2,vega,,Vega,DURAZNO EN CONSERVA
Durazno en Mitades Metro Lata 820g,S/ 7.50,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,820.0,g,7.5,metro,,,DURAZNO EN CONSERVA
Duraznos en Almíbar Cuisine & Co 820g,S/ 7.90,wong,DURAZNO EN CONSERVA,2024-12-04 19:40:11.428920,820.0,g,7.9,wong,,,DURAZNO EN CONSERVA
Duraznos en Almíbar Cuisine & Co 820g,S/ 7.90,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,820.0,g,7.9,metro,,,DURAZNO EN CONSERVA
Durazno en Mitades TIMONEL Lata 820g,S/ 8.30 2%,vega,DURAZNO EN CONSERVA,2024-12-04 14:04:50.368573,820.0,g,8.3,vega,,Timonel,DURAZNO EN CONSERVA
Duraznos En Mitades x 820 g,S/ 8.50,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,820.0,g,8.5,tottus,,COMPASS,DURAZNO EN CONSERVA
Duraznos en Almíbar 820 g,S/ 8.50,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,820.0,g,8.5,tottus,,ARICA,DURAZNO EN CONSERVA
Duraznos Deshidratados Wel-B 14g,S/ 8.70,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,14.0,g,8.7,metro,,,DURAZNO EN CONSERVA
Duraznos Deshidratados Wel-B 14g,S/ 8.70,wong,DURAZNO EN CONSERVA,2024-12-04 19:40:11.428920,14.0,g,8.7,wong,,,DURAZNO EN CONSERVA
Duraznos en Mitades Pulp 820g,S/ 8.90,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,820.0,g,8.9,metro,,,DURAZNO EN CONSERVA
Conservas De Durazno x 820 g,S/ 8.90,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,820.0,g,8.9,tottus,,PULP,DURAZNO EN CONSERVA
Duraznos en Mitades en Conserva Del Rio 820g,S/ 9.50,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,820.0,g,9.5,metro,,,DURAZNO EN CONSERVA
Cocktail de Frutas VEGA Lata 820g,S/ 10.40,vega,DURAZNO EN CONSERVA,2024-12-04 14:04:50.368573,820.0,g,10.4,vega,,Vega,DURAZNO EN CONSERVA
Duraznos en Conserva PULP Lata 820gr,S/ 10.50,vega,DURAZNO EN CONSERVA,2024-12-04 14:04:50.368573,820.0,g,10.5,vega,,Pulp,DURAZNO EN CONSERVA
Cocktail de Frutas TIMONEL Lata 820g,S/ 10.80,vega,DURAZNO EN CONSERVA,2024-12-04 14:04:50.368573,820.0,g,10.8,vega,,Timonel,DURAZNO EN CONSERVA
Duraznos en Almíbar Aconcagua 820g,S/ 10.90,wong,DURAZNO EN CONSERVA,2024-12-04 19:40:11.428920,820.0,g,10.9,wong,,,DURAZNO EN CONSERVA
Conserva de Durazno en Mitades ACONCAGUA en Al...,S/ 10.90 un,plaza_vea,DURAZNO EN CONSERVA,2024-12-04 13:59:40.381261,822.0,g,10.9,plaza_vea,Lata 822g,,DURAZNO EN CONSERVA
Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata 822g,S/ 10.90,vivanda,DURAZNO EN CONSERVA,2024-12-04 17:51:38.862885,822.0,g,10.9,vivanda,,ACONCAGUA,DURAZNO EN CONSERVA
Duraznos en Mitades Pulp 820g,S/ 11.00,wong,DURAZNO EN CONSERVA,2024-12-04 19:40:11.428920,820.0,g,11.0,wong,,,DURAZNO EN CONSERVA
Duraznos en Almíbar Dos Caballos 820g,S/ 11.50,metro,DURAZNO EN CONSERVA,2024-12-04 21:38:58.117099,820.0,g,11.5,metro,,,DURAZNO EN CONSERVA
Caja Duraznos Mitades 12 Unidades x 820 gr,S/ 118.80,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,12.0,un,118.8,tottus,,TOTTUS,DURAZNO EN CONSERVA
Caja Durazno En Mitades 415 g x 24 Unidades,S/ 141.60,tottus,DURAZNO EN CONSERVA,2024-12-04 13:34:33.635952,415.0,g,141.6,tottus,,TOTTUS,DURAZNO EN CONSERVA
