description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Infusiones DEL VALLE Hierba Luisa Caja 25 un,S/ 1.70,vega,HIERBAS PARA INFUSIONES,2024-12-04 14:46:01.339922,25.0,un,Infusiones DEL VALLE Hierba Luisa Caja,1.7,vega,,Del Valle,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa Huerto del Edén - 25 filtrantes,S/ 2.20,tottus,HIERBAS PARA INFUSIONES,2024-12-04 13:59:18.030006,25.0,filtrantes,Infusión de Hierba Luisa Huerto del Edén -,2.2,tottus,,HUERTO DEL EDEN,HIERBAS PARA INFUSIONES
Cuisine & Co Hierba Luisa para Infusión Caja 20 unid,S/ 3.20,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,20.0,un,Cuisine & Co Hierba Luisa para Infusión Caja,3.2,metro,,,HIERBAS PARA INFUSIONES
Cuisine & Co Hierba Luisa para Infusión Caja 20 unid,S/ 3.20,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,un,Cuisine & Co Hierba Luisa para Infusión Caja,3.2,wong,,,HIERBAS PARA INFUSIONES
Hierba Luisa Hornimans 25un,S/ 3.90,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,25.0,un,Hierba Luisa Hornimans,3.9,metro,,,HIERBAS PARA INFUSIONES
Hierba Luisa Hornimans 25un,S/ 3.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,25.0,un,Hierba Luisa Hornimans,3.9,wong,,,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa HORNIMANS Caja 25un,S/ 3.90 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,25.0,un,Infusión de Hierba Luisa HORNIMANS Caja,3.9,plaza_vea,Caja 25un,,HIERBAS PARA INFUSIONES
Infusión Orgánica de Hierba Luisa Sunka 20un,S/ 4.20,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,20.0,un,Infusión Orgánica de Hierba Luisa Sunka,4.2,metro,,,HIERBAS PARA INFUSIONES
Infusión Orgánica de Hierba Luisa Sunka 20un,S/ 4.30,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,un,Infusión Orgánica de Hierba Luisa Sunka,4.3,wong,,,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa McColins 25un,S/ 4.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,25.0,un,Infusión de Hierba Luisa McColins,4.9,wong,,,HIERBAS PARA INFUSIONES
Infusión Hierbas Andinas Gripal 12 Filtrantes,S/ 4.90,tottus,HIERBAS PARA INFUSIONES,2024-12-04 13:59:18.030006,12.0,Filtrantes,Infusión Hierbas Andinas Gripal,4.9,tottus,,WAWASANA,HIERBAS PARA INFUSIONES
Infusiones DEL VALLE Hierba Luisa Caja 100 un,S/ 6.40,vega,HIERBAS PARA INFUSIONES,2024-12-04 14:46:01.339922,100.0,un,Infusiones DEL VALLE Hierba Luisa Caja,6.4,vega,,Del Valle,HIERBAS PARA INFUSIONES
"Infusión de Valeriana, Toronjil, Hierba Luisa ...",S/ 7.20 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,60.0,g,"Infusión de Valeriana, Toronjil, Hierba Luisa",7.2,plaza_vea,Doypack 60g,,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa Huerto Del Edén con 100 filtrantes,S/ 7.90,tottus,HIERBAS PARA INFUSIONES,2024-12-04 13:59:18.030006,100.0,filtrantes,Infusión de Hierba Luisa Huerto Del Edén con,7.9,tottus,,HUERTO DEL EDEN,HIERBAS PARA INFUSIONES
Infusión de Hierbas SAINT GOTTARD Digestivo Ca...,S/ 7.90 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,20.0,un,Infusión de Hierbas SAINT GOTTARD Digestivo Ca,7.9,plaza_vea,Caja 20un,,HIERBAS PARA INFUSIONES
Infusiones Hierba Luisa HUERTO Caja 100 un,S/ 7.90,vega,HIERBAS PARA INFUSIONES,2024-12-04 14:46:01.339922,100.0,un,Infusiones Hierba Luisa HUERTO Caja,7.9,vega,,Huerto Del Eden,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa Orgánica Nature's Heart 20g,S/ 8.50,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,g,Infusión de Hierba Luisa Orgánica Nature's Heart,8.5,wong,,,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa McColins 100un,S/ 12.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,100.0,un,Infusión de Hierba Luisa McColins,12.9,wong,,,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa McColins 100un,S/ 12.90,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,100.0,un,Infusión de Hierba Luisa McColins,12.9,metro,,,HIERBAS PARA INFUSIONES
Infusión de Hierbas BIGELOW Manzanilla Caja 8un,S/ 13.80,vivanda,HIERBAS PARA INFUSIONES,2024-12-04 18:17:34.947073,8.0,un,Infusión de Hierbas BIGELOW Manzanilla Caja,13.8,vivanda,,BIGELOW,HIERBAS PARA INFUSIONES
Infusión de Hierbas BIGELOW Manzanilla Caja 8u...,S/ 13.80 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,8.0,un,Infusión de Hierbas BIGELOW Manzanilla Caja 8u,13.8,plaza_vea,Caja 8un,,HIERBAS PARA INFUSIONES
Infusión de Hierbas BIGELOW Sweet Dreams Caja ...,S/ 13.80 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,8.0,un,Infusión de Hierbas BIGELOW Sweet Dreams Caja,13.8,plaza_vea,Caja 8un,,HIERBAS PARA INFUSIONES
Infusión Gripal WAWASANA con Hierbas Andinas C...,S/ 14.50 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,50.0,un,Infusión Gripal WAWASANA con Hierbas Andinas C,14.5,plaza_vea,Caja 50un,,HIERBAS PARA INFUSIONES
Infusión Rose Mint 18 Unidades,S/ 21.20,tottus,HIERBAS PARA INFUSIONES,2024-12-04 13:59:18.030006,18.0,un,Infusión Rose Mint ades,21.2,tottus,,BIGELOW BENEFITS,HIERBAS PARA INFUSIONES
Infusiones BIGELOW Té de Hierbas Caja 20un,S/ 26.10,vivanda,HIERBAS PARA INFUSIONES,2024-12-04 18:17:34.947073,20.0,un,Infusiones BIGELOW Té de Hierbas Caja,26.1,vivanda,,BIGELOW,HIERBAS PARA INFUSIONES
Infusiones BIGELOW Té de Hierbas Caja 20un,S/ 26.70 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-04 14:40:36.855863,20.0,un,Infusiones BIGELOW Té de Hierbas Caja,26.7,plaza_vea,Caja 20un,,HIERBAS PARA INFUSIONES
Té de Hierbas Bigelow Red Strawberry 20 Filtrantes,S/ 26.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,Filtrantes,Té de Hierbas Bigelow Red Strawberry,26.9,wong,,,HIERBAS PARA INFUSIONES
Té de Hierbas Bigelow Lemon Ginger 20 Filtrantes,S/ 26.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,20.0,Filtrantes,Té de Hierbas Bigelow Lemon Ginger,26.9,wong,,,HIERBAS PARA INFUSIONES
Té de Hierbas Bigelow Red Strawberry 20 Filtrantes,S/ 27.50,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,20.0,Filtrantes,Té de Hierbas Bigelow Red Strawberry,27.5,metro,,,HIERBAS PARA INFUSIONES
Hierbas de Mate con Palo Playadito Bolsa 500 gr,S/ 36.90,metro,HIERBAS PARA INFUSIONES,2024-12-04 22:21:15.609953,500.0,g,Hierbas de Mate con Palo Playadito Bolsa r,36.9,metro,,,HIERBAS PARA INFUSIONES
Hierbas de Mate con Palo Bolsa 1 Kg + Bombilla Rosamonte,S/ 159.90,wong,HIERBAS PARA INFUSIONES,2024-12-04 20:48:08.852083,1.0,kg,Hierbas de Mate con Palo Bolsa  + Bombilla Rosamonte,159.9,wong,,,HIERBAS PARA INFUSIONES
