description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Pan para Hamburguesa 5un,S/ 3.00,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,5.0,un,3.0,wong,,,HAMBURGUESA
Arveja Partida 500 g,S/ 4.20,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,500.0,g,4.2,tottus,,TESORO DEL CAMPO,HAMBURGUESA
Nuggets de Pollo San Fernando Paquete 10un,S/ 4.40 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,10.0,un,4.4,plaza_vea,Paquete 10un,,HAMBURGUESA
Nuggets De Pollo (10 unidades),S/ 4.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,10.0,un,4.9,tottus,,SAN FERNANDO,HAMBURGUESA
CHIKI NUGGETS X 200 GR,S/ 4.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,200.0,g,4.9,tottus,,REDONDOS,HAMBURGUESA
Nuggets de Pollo Crispy San Fernando Paquete 1...,S/ 5 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,10.0,un,5.0,plaza_vea,Paquete 10un,,HAMBURGUESA
Pan Hamburguesa LA FLORENCIA Bolsa 405g,S/ 5.00,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,405.0,g,5.0,vivanda,,LA FLORENCIA,HAMBURGUESA
Chiqui Nuggets REDONDOS Bolsa 270g,S/ 5.10 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,10.0,un,5.1,plaza_vea,Bolsa 10un,,HAMBURGUESA
NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,180.0,g,5.5,tottus,,REDONDOS,HAMBURGUESA
Frijol Panamito 500 g,S/ 5.70,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,500.0,g,5.7,tottus,,TOTTUS,HAMBURGUESA
Nuggets de Pechuga de Pollo REDONDOS Bolsa 12u...,S/ 5.90 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,12.0,un,5.9,plaza_vea,Bolsa 12un,,HAMBURGUESA
HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,6.0,un,5.9,tottus,,REDONDOS,HAMBURGUESA
Frijol Castilla Costeño 500 g,S/ 6.60,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,500.0,g,6.6,tottus,,COSTENO,HAMBURGUESA
Hamburguesa de Pollo REDONDOS Bolsa 360g,S/ 6.60 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,6.0,un,6.6,plaza_vea,Bolsa 6un,,HAMBURGUESA
Nuggets de Pollo Dinosaurios San Fernando Paqu...,S/ 6.70 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,5.0,un,6.7,plaza_vea,Paquete 5un,,HAMBURGUESA
Hamburguesas de Pollo Redondos 6un,S/ 6.80,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,6.0,un,6.8,wong,,,HAMBURGUESA
Hamburguesas de Pollo Redondos 6un,S/ 6.80,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,6.0,un,6.8,metro,,,HAMBURGUESA
Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,180.0,g,6.9,tottus,,SAN FERNANDO,HAMBURGUESA
Pan para Hamburguesa Cuisine & Co 400g,S/ 6.90,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,400.0,g,6.9,wong,,,HAMBURGUESA
Nuggets de Tilapia Marina Santa Priscila 142g,S/ 6.90,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,142.0,g,6.9,metro,,,HAMBURGUESA
Hamburguesa de Carne x un,S/ 7.20,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,1.0,un,7.2,wong,,,HAMBURGUESA
Frijol Canario 500 g,S/ 7.74,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,500.0,g,7.74,tottus,,TOTTUS,HAMBURGUESA
Burger de Quinua Della Natura 100g,S/ 7.90,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,100.0,g,7.9,metro,,,HAMBURGUESA
Burger de Quinua Della Natura 100g,S/ 7.90,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,100.0,g,7.9,wong,,,HAMBURGUESA
Hamburguesa de Soya BHAKTI NATURA Caja 150g,S/ 8 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,150.0,g,8.0,plaza_vea,Caja 150g,,HAMBURGUESA
Papas Peruanas INKA CHIPS Bembos Hamburguesa Bolsa 120g,S/ 8.30,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,120.0,g,8.3,vivanda,,INKA CHIPS,HAMBURGUESA
Pan Hamburguesa Brioche Wong 4un,S/ 8.50,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,4.0,un,8.5,wong,,,HAMBURGUESA
Papa Hamburguesa Bembos 120 g,S/ 8.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,120.0,g,8.5,tottus,,INKA CHIPS,HAMBURGUESA
NUGGETS DE POLLO MULTIGRANOS X 270 GR,S/ 8.60,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,270.0,g,8.6,tottus,,REDONDOS,HAMBURGUESA
Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,12.0,un,8.6,tottus,,TOTTUS,HAMBURGUESA
Nuggets de Pavita con Cereales SAN FERNANDO Bo...,S/ 8.79 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,10.0,un,8.79,plaza_vea,Bolsa 10un,,HAMBURGUESA
Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,360.0,g,8.9,tottus,,REDONDOS,HAMBURGUESA
El Churrasquito de Carne Schilcayo 6un,S/ 8.90,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,6.0,un,8.9,metro,,,HAMBURGUESA
Nuggets de Pollo BELL'S Bolsa 15un,S/ 9 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,15.0,un,9.0,plaza_vea,Paquete 15un,,HAMBURGUESA
Pan Hamburguesa Brioche LA FLORENCIA Bolsa 340g,S/ 9.10,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,340.0,g,9.1,vivanda,,LA FLORENCIA,HAMBURGUESA
Nuggets de Pollo con Quinua AVINKA Bolsa 15un,S/ 9.49 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,270.0,g,9.49,plaza_vea,Bolsa 270g,,HAMBURGUESA
Nuggets de Pollo con Brócoli AVINKA Bolsa 15un,S/ 9.50 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,270.0,g,9.5,plaza_vea,Bolsa 270g,,HAMBURGUESA
Deli Bistec San Fernando 4un.,S/ 9.90,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,4.0,un,9.9,metro,,,HAMBURGUESA
Pan Hamburguesa Brioche Artesano 4P Bolsa 360 gr,S/ 10,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,360.0,g,10.0,tottus,,BIMBO,HAMBURGUESA
Pan Hamburguesa 480 g,S/ 10.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,480.0,g,10.5,tottus,,BIMBO,HAMBURGUESA
Nuggets de Pollo Precocido AVINKA Bolsa 15un,S/ 10.50 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,270.0,g,10.5,plaza_vea,Bolsa 270g,,HAMBURGUESA
NUGGETS PECHUGA X 350 GR,S/ 10.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,350.0,g,10.9,tottus,,REDONDOS,HAMBURGUESA
Hamburguesa Vegana Notburger 95g,S/ 10.90,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,95.0,g,10.9,wong,,,HAMBURGUESA
Nuggets de Pechuga de Pollo REDONDOS Caja 23un,S/ 10.90 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,23.0,un,10.9,plaza_vea,Caja 23un,,HAMBURGUESA
Nuggets de Pollo Safari SAN FERNANDO Bolsa 15u...,S/ 11.40 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,15.0,un,11.4,plaza_vea,Bolsa 15un,,HAMBURGUESA
Dedos de Pollo AVINKA 270g Bolsa 12un x 270g,S/ 11.50 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,276.0,g,11.5,plaza_vea,Bolsa 276g,,HAMBURGUESA
Pan para Hamburguesa Bimbo Bolsa 8 unid,S/ 11.50,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,8.0,un,11.5,wong,,,HAMBURGUESA
Hamburguesa de Pollo LOS HIERROS Bolsa 8un x 6...,S/ 11.90 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,504.0,g,11.9,plaza_vea,Bolsa 504g,,HAMBURGUESA
Chicken Pop Empanizados REDONDOS Bolsa 300g,S/ 11.90 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,300.0,g,11.9,plaza_vea,Bolsa 300g,,HAMBURGUESA
Pan Hamburguesa Brioche Don Mamino 600g,S/ 11.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,600.0,g,11.9,tottus,,DGNOTTAS,HAMBURGUESA
Hamburguesa de pollo REDONDOS Bolsa 14un,S/ 11.99 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,14.0,un,11.99,plaza_vea,Paquete 14un,,HAMBURGUESA
Hamburguesa de pollo REDONDOS Bolsa 14un,S/ 11.99,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,14.0,un,11.99,vivanda,,REDONDOS,HAMBURGUESA
Deditos de Pechuga de Pollo REDONDOS Bolsa 300...,S/ 11.99 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,300.0,g,11.99,plaza_vea,Bolsa 300g,,HAMBURGUESA
Hamburguesa San Fernando La Super Rica 14un,S/ 12.45,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,14.0,un,12.45,metro,,,HAMBURGUESA
Hamburguesa San Fernando La Super Rica 14un,S/ 12.45,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,14.0,un,12.45,wong,,,HAMBURGUESA
Hamburguesa de Pollo La Magnífica 14un,S/ 12.49,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,14.0,un,12.49,wong,,,HAMBURGUESA
Hamburguesa de Pollo La Magnífica 14un,S/ 12.49,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,14.0,un,12.49,metro,,,HAMBURGUESA
Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,12.0,un,12.5,tottus,,TOTTUS,HAMBURGUESA
Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,910.0,g,12.6,plaza_vea,Bolsa 910g,,HAMBURGUESA
Hamburguesa de Carne La Casera SAN FERNANDO Bolsa 910g,S/ 12.60,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,910.0,g,12.6,vivanda,,SAN FERNANDO,HAMBURGUESA
Hamburguesa La Casera de Pollo SAN FERNANDO Bo...,S/ 12.69 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,910.0,g,12.69,plaza_vea,Bolsa 910g,,HAMBURGUESA
Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,850.0,g,12.7,plaza_vea,Bolsa 850g,,HAMBURGUESA
Hamburguesa de Carne La Super SAN FERNANDO Bolsa 850g,S/ 12.70,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,850.0,g,12.7,vivanda,,SAN FERNANDO,HAMBURGUESA
Pan Hamburguesa Brioche DON MAMINO 600g,S/ 12.90,vivanda,HAMBURGUESA,2024-12-04 17:30:35.099051,600.0,g,12.9,vivanda,,DON MAMINO,HAMBURGUESA
Hamburguesa de Carne de Res La Magnífica 14un.,S/ 12.90,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,14.0,un,12.9,metro,,,HAMBURGUESA
Hamburguesas Pollo 12 unds 600 g,S/ 12.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160,12.0,un,12.9,tottus,,NATURAL HOME,HAMBURGUESA
Hamburguesas Practiburguer con Carne BELL'S Bo...,S/ 12.99 un,plaza_vea,HAMBURGUESA,2024-12-04 13:26:59.470052,14.0,un,12.99,plaza_vea,Bolsa 14un,,HAMBURGUESA
Hamburguesas de Pollo Natural Home 600g,S/ 12.99,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,600.0,g,12.99,wong,,,HAMBURGUESA
Queso para Hamburguesa President en Tajadas 200g,S/ 13.20,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,200.0,g,13.2,wong,,,HAMBURGUESA
Hamburguesas Premium de Pollo Los Hierros Bolsa 8 Unid /504 g,S/ 13.25,metro,HAMBURGUESA,2024-12-04 21:07:33.504356,8.0,un,13.25,metro,,,HAMBURGUESA
Pan para Hamburguesa Brioche Don Mamino 600g,S/ 13.30,wong,HAMBURGUESA,2024-12-04 18:56:29.906518,600.0,g,13.3,wong,,,HAMBURGUESA
