description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Frutos Secos VILLA NATURA Cocktail Premium Bolsa 150g,S/ 11.00,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,150.0,g,11.0,vivanda,VILLA NATURA,MAÍZ SECO CANCHA
Premium Cocktail Sin Maní Original Vallealto 150g,S/ 11.10,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,150.0,g,11.1,wong,,MAÍZ SECO CANCHA
Semillas de Calabaza Cuisine&Co Pote 200 g,S/ 11.20,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,200.0,g,11.2,wong,,MAÍZ SECO CANCHA
Mix de Nueces y Frutas Cuisine&Co Pote 200 g,S/ 11.20,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,200.0,g,11.2,metro,,MAÍZ SECO CANCHA
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,S/ 11.30,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,1.0,kg,11.3,vivanda,PAN,MAÍZ SECO CANCHA
Maíz Cancha Sierra Exportadora Desgranado Bolsa 425 g,S/ 11.30,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,425.0,g,11.3,wong,,MAÍZ SECO CANCHA
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,S/ 11.50,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,126.0,g,11.5,wong,,MAÍZ SECO CANCHA
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,S/ 11.50,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,126.0,g,11.5,wong,,MAÍZ SECO CANCHA
Tortillas de Maíz EL TACO Bolsa 10un,S/ 11.70,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,10.0,un,11.7,vivanda,EL TACO,MAÍZ SECO CANCHA
Cashews Vallealto 90g,S/ 11.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,90.0,g,11.9,wong,,MAÍZ SECO CANCHA
Aceite de Canola Cuisine & Co Botella 1 lt,S/ 11.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,1.0,l,11.9,metro,,MAÍZ SECO CANCHA
Maiz Gigante con Chocolate Inka Corn 100g,S/ 11.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,100.0,g,11.9,metro,,MAÍZ SECO CANCHA
Habas Saladas Villa Natura 250g,S/ 12.20,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,250.0,g,12.2,wong,,MAÍZ SECO CANCHA
Tortillas de Maíz NACHOS Mixtas Bolsa 260g,S/ 12.30,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,260.0,g,12.3,vivanda,NACHOS,MAÍZ SECO CANCHA
Pistachos con Cáscara Vallealto 90g,S/ 12.40,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,90.0,g,12.4,wong,,MAÍZ SECO CANCHA
Lunch Seco con Frejoles y Arroz LA FLORENCIA 450g,S/ 12.90,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,450.0,g,12.9,vivanda,LA FLORENCIA,MAÍZ SECO CANCHA
Aceite de Girasol Cuisine & Co 900ml,S/ 12.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,900.0,ml,12.9,metro,,MAÍZ SECO CANCHA
Pecanas Peladas Cuisine&Co Pote 100 g,S/ 13.70,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,100.0,g,13.7,metro,,MAÍZ SECO CANCHA
Pecanas Peladas Cuisine&Co Pote 100 g,S/ 13.80,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,100.0,g,13.8,wong,,MAÍZ SECO CANCHA
Pecanas Peladas Vallealto 90g,S/ 13.80,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,90.0,g,13.8,wong,,MAÍZ SECO CANCHA
Sanguinaccio con Frutos Secos LA GENOVESA 220g,S/ 13.90,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,220.0,g,13.9,vivanda,LA GENOVESA,MAÍZ SECO CANCHA
Maíz Desgranado Orgánico The Fresh Market 425g,S/ 13.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,425.0,g,13.9,wong,,MAÍZ SECO CANCHA
Seco de Res con Arroz Blanco Cuisine & Co 400g,S/ 13.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,400.0,g,13.9,metro,,MAÍZ SECO CANCHA
Cereal de Maíz Corn Flakes 405g,S/ 13.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,405.0,g,13.9,wong,,MAÍZ SECO CANCHA
Aceite de Canola Cuisine & Co Botella 1 lt,S/ 13.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,1.0,l,13.9,wong,,MAÍZ SECO CANCHA
Almendras Saladas Cuisine&Co Pote 200 g,S/ 14.36,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,200.0,g,14.36,wong,,MAÍZ SECO CANCHA
Seco de Res con Arroz Blanco Cuisine & Co 400g,S/ 14.50,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,400.0,g,14.5,wong,,MAÍZ SECO CANCHA
Aceite de Maíz BASSO Botella 1L,S/ 14.50,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,1.0,l,14.5,vivanda,BASSO,MAÍZ SECO CANCHA
Maíz Morado en Polvo Ecoandino Orgánico 200g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,200.0,g,14.9,wong,,MAÍZ SECO CANCHA
Espumante Semi Seco Tabernero Especial Botella 750ml,S/ 14.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,14.9,metro,,MAÍZ SECO CANCHA
Twelvepack Galletas de Maíz Salmas Horneadas 18g,S/ 14.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,18.0,g,14.9,metro,,MAÍZ SECO CANCHA
Seco de Res con Frejoles Nadú Criollo Bandeja 390 gr,S/ 14.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,390.0,g,14.9,metro,,MAÍZ SECO CANCHA
Maíz Mote Sierra Exportadora Desgranado Bolsa 425 g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,425.0,g,14.9,wong,,MAÍZ SECO CANCHA
Twelvepack Galletas de Maíz Salmas Horneadas 18g,S/ 14.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,18.0,g,14.9,wong,,MAÍZ SECO CANCHA
Pecanas Peladas Vallealto 135g,S/ 15.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,135.0,g,15.9,wong,,MAÍZ SECO CANCHA
Seco de Res con Frejoles Nadú Criollo Bandeja 390 gr,S/ 15.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,390.0,g,15.9,wong,,MAÍZ SECO CANCHA
Maíz Morado Deshidratado GUVA Bolsa 1kg,S/ 15.99,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,1.0,kg,15.99,vivanda,GUVA,MAÍZ SECO CANCHA
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,S/ 16.10,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,420.0,g,16.1,vivanda,ANGEL,MAÍZ SECO CANCHA
Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa 350Gr,S/ 16.10,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,350.0,g,16.1,vivanda,ANGEL,MAÍZ SECO CANCHA
Berry Mix Original Vallealto 250g,S/ 16.20,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,250.0,g,16.2,wong,,MAÍZ SECO CANCHA
Maíz Chulpi Desgranado Kuski Bolsa 425 g,S/ 16.30,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,425.0,g,16.3,wong,,MAÍZ SECO CANCHA
Vino Rosé Blend Gran Reserva Tabernero Semi Seco Botella 750ml,S/ 16.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,16.9,metro,,MAÍZ SECO CANCHA
Cranberry Vallealto 150g,S/ 16.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,150.0,g,16.9,wong,,MAÍZ SECO CANCHA
Vino Tinto Borgoña Queirolo Semi Seco Botella 750ml,S/ 16.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,16.9,metro,,MAÍZ SECO CANCHA
Vino Tinto Borgoña Tabernero Semi Seco Botella 750ml,S/ 16.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,16.9,metro,,MAÍZ SECO CANCHA
Vino TACAMA Rosé Semi Seco Botella 750ml,S/ 16.90,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,750.0,ml,16.9,vivanda,TACAMA,MAÍZ SECO CANCHA
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 420g,S/ 16.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,420.0,g,16.9,wong,,MAÍZ SECO CANCHA
Frutos de Secos Cocktail Premium Villa Natura 250g,S/ 17.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,250.0,g,17.9,metro,,MAÍZ SECO CANCHA
Vino Tinto Blend Reserva Queirolo Magdalena Semi Seco Botella 750ml,S/ 17.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,17.9,metro,,MAÍZ SECO CANCHA
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,S/ 17.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,360.0,g,17.9,wong,,MAÍZ SECO CANCHA
Vino Rosé TABERNERO Gran Rosé Semi Seco Afrutado Botella 750ml,S/ 17.90,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,750.0,ml,17.9,vivanda,TABERNERO,MAÍZ SECO CANCHA
Premium Cocktail Sin Maní Original Vallealto 250g,S/ 18.40,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,250.0,g,18.4,wong,,MAÍZ SECO CANCHA
Maíz Morado Deshidratado Guva 1kg,S/ 18.50,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,1.0,kg,18.5,wong,,MAÍZ SECO CANCHA
Cashew Cuisine&Co Pote 200 g,S/ 19.44,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,200.0,g,19.44,wong,,MAÍZ SECO CANCHA
Cancha Chulpi VILLA NATURA Bolsa 500gr,S/ 20.00,vega,MAÍZ SECO CANCHA,2024-12-04 13:00:36.165238,500.0,g,20.0,vega,Villa Natura,MAÍZ SECO CANCHA
Dátiles Medjool El Dátil 300g,S/ 22.49,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,300.0,g,22.49,wong,,MAÍZ SECO CANCHA
Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas Bolsa 1Kg,S/ 22.80,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,1.0,kg,22.8,vivanda,ANGEL,MAÍZ SECO CANCHA
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,S/ 22.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,360.0,g,22.9,metro,,MAÍZ SECO CANCHA
Maíz Gigante Original Inka Corn Doypack 500 g,S/ 24.50,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,500.0,g,24.5,metro,,MAÍZ SECO CANCHA
Panetón Artesanal con Frutos Secos LA FLORENCIA Caja 600g,S/ 24.90,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,600.0,g,24.9,vivanda,LA FLORENCIA,MAÍZ SECO CANCHA
Pasas Morenas x kg,S/ 27.00 x kg,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,1.0,kg,27.0,metro,,MAÍZ SECO CANCHA
Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa 3 Kg,S/ 28.50,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,3.0,kg,28.5,metro,,MAÍZ SECO CANCHA
Mantequilla de Frutos Secos Almendras The Butter Factory Frasco 200 g,S/ 28.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,200.0,g,28.9,wong,,MAÍZ SECO CANCHA
Twopack Aceite de Girasol Monteagle 900ml,S/ 29.00,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,900.0,ml,29.0,wong,,MAÍZ SECO CANCHA
Vino Tinto Borgoña Viña Vieja Semi Seco Botella 2L,S/ 29.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,2.0,l,29.9,metro,,MAÍZ SECO CANCHA
Vino Tinto Santiago Queirolo Borgoña Semi Seco Pack 2 Botellas 750 ml,S/ 30.50,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,750.0,ml,30.5,metro,,MAÍZ SECO CANCHA
Vino Tinto Santiago Queirolo Borgoña Semi Seco Pack 2 Botellas 750 ml,S/ 31.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,750.0,ml,31.9,wong,,MAÍZ SECO CANCHA
Maní Frito Salado x kg,S/ 32.00 x kg,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,1.0,kg,32.0,metro,,MAÍZ SECO CANCHA
Maní Frito Salado x kg,S/ 32.00 x kg,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,1.0,kg,32.0,wong,,MAÍZ SECO CANCHA
Aceite de Canola Wesson Botella 710 ml,S/ 35.80,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,710.0,ml,35.8,wong,,MAÍZ SECO CANCHA
Alimento Ricocat para Gatos Adultos Festival de Sabores 3 Kg,S/ 36.50,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,3.0,kg,36.5,metro,,MAÍZ SECO CANCHA
Anisado ANÍS NAJAR Seco Especial Botella 750ml,S/ 37.50,vivanda,MAÍZ SECO CANCHA,2024-12-04 17:12:29.058255,750.0,ml,37.5,vivanda,NAJAR,MAÍZ SECO CANCHA
Espumante Cinzano Prosecco Seco Botella 750ml,S/ 46.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,750.0,ml,46.9,wong,,MAÍZ SECO CANCHA
Aceite de Maíz Mazola Original Botella 1.18 lt,S/ 55.40,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,1.18,l,55.4,wong,,MAÍZ SECO CANCHA
Espumante Prosecco Riccadonna Seco Botella 750ml,S/ 61.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,750.0,ml,61.9,wong,,MAÍZ SECO CANCHA
Alimento para Gatos Esterilizados Bolsa 3 kg,S/ 62.90,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,3.0,kg,62.9,wong,,MAÍZ SECO CANCHA
Alimento para Gatos Esterilizados Purina One Pollo y Salmón 2kg,S/ 64.50,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,2.0,kg,64.5,wong,,MAÍZ SECO CANCHA
"Comida para Gatos SUPER CAT Adulto Sardina, Atún y Trucha Bolsa 9 kg",S/ 73.50 43%,vega,MAÍZ SECO CANCHA,2024-12-04 13:00:36.165238,9.0,kg,73.5,vega,SUPER CAT,MAÍZ SECO CANCHA
Alimento para Gatos Esterilizados Purina One Pollo y Salmón 2kg,S/ 74.10,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,2.0,kg,74.1,metro,,MAÍZ SECO CANCHA
Comida para Gatos RICOCAT Esterilizados Bolsa 9 kg,S/ 80.20 2%,vega,MAÍZ SECO CANCHA,2024-12-04 13:00:36.165238,9.0,kg,80.2,vega,Ricocat,MAÍZ SECO CANCHA
Alimento para Perros Adulto Pet's Fun Cereales y Carne 15kg,S/ 84.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,15.0,kg,84.9,metro,,MAÍZ SECO CANCHA
Almendras Naturales x kg,S/ 85.00 x kg,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,1.0,kg,85.0,metro,,MAÍZ SECO CANCHA
Comida para Gatos FRISKIES Adulto Selección Especial Bolsa 7.5kg,S/ 87.00 8%,vega,MAÍZ SECO CANCHA,2024-12-04 13:00:36.165238,7.5,kg,87.0,vega,Friskies,MAÍZ SECO CANCHA
Comida para perros DOGCHOW Adultos Razas Medianas y Grandes Bolsa 8kg,S/ 88.50 11%,vega,MAÍZ SECO CANCHA,2024-12-04 13:00:36.165238,8.0,kg,88.5,vega,Dog Chow,MAÍZ SECO CANCHA
Ricocat Alimento para Gatos Adultos Esterilizados Bolsa 9 Kg,S/ 89.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,9.0,kg,89.9,metro,,MAÍZ SECO CANCHA
Ricocat Cachorro Carne Pescado Leche 9Kg,S/ 89.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,9.0,kg,89.9,metro,,MAÍZ SECO CANCHA
Ricocat Adulto Atún Sardina Trucha 9Kg,S/ 89.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,9.0,kg,89.9,metro,,MAÍZ SECO CANCHA
"Ricocat Alimento para Gatos Adultos Pollo, Sardina y Salmón 9kg",S/ 89.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,9.0,kg,89.9,metro,,MAÍZ SECO CANCHA
"Ricocat Alimento para Gatos Adultos Carne, Salmón y Leche Bolsa 9 Kg",S/ 89.90,metro,MAÍZ SECO CANCHA,2024-12-04 20:36:38.353448,9.0,kg,89.9,metro,,MAÍZ SECO CANCHA
Almendras Naturales x kg,S/ 90.00 x kg,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,1.0,kg,90.0,wong,,MAÍZ SECO CANCHA
Alimento para Perros Dog Chow Longevidad 8kg,S/ 91.00,wong,MAÍZ SECO CANCHA,2024-12-04 18:03:09.390769,8.0,kg,91.0,wong,,MAÍZ SECO CANCHA
