description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Laurel KARIÑO Sobre 1g,S/ 0.60,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,1.0,g,0.6,vega,,Kariño,ADEREZOS HIDRATADOS
Clavo de Olor Entero KARIÑO Sobre 4g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,4.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Comino Molido KARIÑO Sobre 5g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,5.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Orégano Entero KARIÑO Sobre 4g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,4.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Anís KARIÑO Sobre 5g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,5.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Pimienta Negra Molida KARIÑO Sobre 5g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,5.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Paprika Molido KARIÑO Sobre 5g,S/ 0.70,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,5.0,g,0.7,vega,,Kariño,ADEREZOS HIDRATADOS
Canela Molida KARIÑO Sobre 4g,S/ 0.80,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,4.0,g,0.8,vega,,Kariño,ADEREZOS HIDRATADOS
Palillo VEGA Molido Sobre 30g,S/ 0.90,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,30.0,g,0.9,vega,,Vega,ADEREZOS HIDRATADOS
Hongos Secos KARIÑO Sobre 5g,S/ 0.90,vega,ADEREZOS HIDRATADOS,2024-12-04 14:37:20.589576,5.0,g,0.9,vega,,Kariño,ADEREZOS HIDRATADOS
