description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
"Galleta RITZ Taco 52,5gr",S/ 1.50,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,5.0,g,1.5,vega,,Ritz,GALLETAS BAÑADAS
Galleta Mini RITZ Bolsa 50gr,S/ 1.50,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,50.0,g,1.5,vega,,Ritz,GALLETAS BAÑADAS
Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,75.0,g,1.6,vega,,San Jorge,GALLETAS BAÑADAS
Galletas FIELD Cream Crakers Bolsa 73.5gr,S/ 1.60,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,73.5,g,1.6,vega,,Cream Cracker,GALLETAS BAÑADAS
Galletas RITZ Taco 52.5g x 2u,S/ 3.00,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,52.5,g,3.0,vega,,Ritz,GALLETAS BAÑADAS
Galletas SAN JORGE Familiar Paquete 75g x 2u,S/ 3.20,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,75.0,g,3.2,vega,,San Jorge,GALLETAS BAÑADAS
Galleta SODA V Soda Victoria Paquete 6un,S/ 3.50,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,6.0,un,3.5,vega,,Costa,GALLETAS BAÑADAS
Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,250.0,g,3.7,vega,,San Jorge,GALLETAS BAÑADAS
Galletas Vainilla BELL'S bañadas con Chocolate...,S/ 3.90 un,plaza_vea,GALLETAS BAÑADAS,2024-12-04 13:01:47.602316,6.0,un,3.9,plaza_vea,Paquete 6un,,GALLETAS BAÑADAS
Galleta Bañada 192g,S/ 4.20,tottus,GALLETAS BAÑADAS,2024-12-04 13:02:43.838474,192.0,g,4.2,tottus,,TOTTUS,GALLETAS BAÑADAS
Galletas Soda FIELD Bolsa 6u 32gr,S/ 4.20,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,32.0,g,4.2,vega,,Field,GALLETAS BAÑADAS
Galletas Integral COSTA con Salvado de Trigo Paquete 6u 37g,S/ 4.30,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,37.0,g,4.3,vega,,Costa,GALLETAS BAÑADAS
Galletas COSTA Gretel Manjar Paquete 6u 32g,S/ 4.30,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,32.0,g,4.3,vega,,Costa,GALLETAS BAÑADAS
Galletas COSTA Agua Line Paquete 6u 42g,S/ 4.40,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,42.0,g,4.4,vega,,Costa,GALLETAS BAÑADAS
Galleta RITZ Regular Paquete 6u 20gr,S/ 4.50,vega,GALLETAS BAÑADAS,2024-12-04 13:11:34.658539,20.0,g,4.5,vega,,Ritz,GALLETAS BAÑADAS
