description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,75.0,g,Galleta SAN JORGE Soda Familiar r,1.6,vega,,San Jorge,PAN FRANCÉS
Galleta SAN JORGE Vainilla Familiar Paquete 120gr,S/ 1.70,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,120.0,g,Galleta SAN JORGE Vainilla Familiar Paquete r,1.7,vega,,San Jorge,PAN FRANCÉS
Pan Francés Especial 5un,S/ 2.80,wong,PAN FRANCÉS,2024-12-04 18:13:18.440540,5.0,un,Pan Francés Especial,2.8,wong,,,PAN FRANCÉS
Fideo SAN JORGE Spaghetti Bolsa 500gr,S/ 3.00,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,500.0,g,Fideo SAN JORGE Spaghetti Bolsa r,3.0,vega,,San Jorge,PAN FRANCÉS
Pan Francés Precocido Congelado 6 Unidades,S/ 3.80,tottus,PAN FRANCÉS,2024-12-04 13:01:11.382032,6.0,un,Pan Francés Precocido Congelado ades,3.8,tottus,,TOTTUS,PAN FRANCÉS
Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,250.0,g,Galletas SAN JORGE Vainilla Gourmet Paquete,3.8,vega,,San Jorge,PAN FRANCÉS
Pan Francés Especial 5un,S/ 3.90,metro,PAN FRANCÉS,2024-12-04 20:43:43.077582,5.0,un,Pan Francés Especial,3.9,metro,,,PAN FRANCÉS
Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,150.0,g,Galletas Navideñas COLOMBINA Navidad Bolsa,4.2,vega,,San Jorge,PAN FRANCÉS
Pan Francés DON MAMINO Precocido Bolsa 250g,S/ 4.50 un,plaza_vea,PAN FRANCÉS,2024-12-04 12:59:39.734692,250.0,g,Pan Francés DON MAMINO Precocido Bolsa,4.5,plaza_vea,Bolsa 250g,,PAN FRANCÉS
Pan Francés Precocido Don Mamino 5 Unidades,S/ 4.50,tottus,PAN FRANCÉS,2024-12-04 13:01:11.382032,5.0,un,Pan Francés Precocido Don Mamino ades,4.5,tottus,,DGNOTTAS,PAN FRANCÉS
Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,7.0,un,Galleta SAN JORGE Soda Paquete,4.8,vega,,San Jorge,PAN FRANCÉS
