description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Fideos Caracol Rayado VEGA Bolsa 250gr,S/ 1.50,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,Fideos Caracol Rayado VEGA Bolsa r,1.5,vega,,Vega,PAN CARACOL
Fideo Caracol Multicereal 295 g,S/ 1.50,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,295.0,g,Fideo Caracol Multicereal,1.5,tottus,,GRANO DE ORO,PAN CARACOL
Fideo Caracol 250 g,S/ 1.50,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,250.0,g,Fideo Caracol,1.5,tottus,,GRANO DE ORO,PAN CARACOL
Fideos Caracol Rayado GRANO DOE ORO Bolsa 250g,S/ 1.60,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,Fideos Caracol Rayado GRANO DOE ORO Bolsa,1.6,vega,,Grano De Oro,PAN CARACOL
Fideos Caracol 250 g,S/ 1.70,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,250.0,g,Fideos Caracol,1.7,tottus,,TOTTUS,PAN CARACOL
Pan de la Casa 5 un,S/ 1.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan de la Casa,1.9,metro,,,PAN CARACOL
Pan Baguette Clásico x un,S/ 1.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,1.0,un,Pan Baguette Clásico,1.9,metro,,,PAN CARACOL
PASTA TRIGO CARACOL CHICO BOL X 235G,S/ 2,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,235.0,g,PASTA TRIGO CARACOL CHICO BOL X,2.0,tottus,,DON VITTORIO,PAN CARACOL
Pan Árabe Blanco 5un,S/ 2.20,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Árabe Blanco,2.2,metro,,,PAN CARACOL
Pan Baguette Especial LA FLORENCIA 1un,S/ 2.20,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,un,Pan Baguette Especial LA FLORENCIA,2.2,vivanda,,VIVANDA,PAN CARACOL
Pan Baguette Venuas x un,S/ 2.49,metro,PAN CARACOL,2024-12-04 20:43:43.005783,1.0,un,Pan Baguette Venuas,2.49,metro,,,PAN CARACOL
Pan Cachanga - Piura La Panadería x unid,S/ 2.50,metro,PAN CARACOL,2024-12-04 20:43:43.005783,1.0,un,Pan Cachanga - Piura La Panadería,2.5,metro,,,PAN CARACOL
Pan Baguette Finas Hierbas La Panadería x unid,S/ 2.50,metro,PAN CARACOL,2024-12-04 20:43:43.005783,1.0,un,Pan Baguette Finas Hierbas La Panadería,2.5,metro,,,PAN CARACOL
MOLIDO DOY PACK X 120 GR AJI PAN,S/ 2.80,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,120.0,g,MOLIDO DOY PACK X R AJI PAN,2.8,tottus,,PIKI,PAN CARACOL
Pan Italiano 1un,S/ 3.00,vivanda,PAN CARACOL,2024-12-04 17:15:04.780733,1.0,un,Pan Italiano,3.0,vivanda,,VIVANDA,PAN CARACOL
Palitos con Ajonjolí y Linaza Unión 65 g,S/ 3.10,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,65.0,g,Palitos con Ajonjolí y Linaza Unión,3.1,tottus,,UNION,PAN CARACOL
Hojuelas al ajo 50 gr,S/ 3.60,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,50.0,g,Hojuelas al ajo r,3.6,tottus,,EL CEDRO,PAN CARACOL
Galleta SAN JORGE Soda Gourmet 250gr,S/ 3.70,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,Galleta SAN JORGE Soda Gourmet r,3.7,vega,,San Jorge,PAN CARACOL
Pan Francés Precocido Congelado 6 Unidades,S/ 3.80,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,6.0,un,Pan Francés Precocido Congelado ades,3.8,tottus,,TOTTUS,PAN CARACOL
Pan Ciabatta Precocido Congelado 6 Unidades,S/ 3.80,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,6.0,un,Pan Ciabatta Precocido Congelado ades,3.8,tottus,,TOTTUS,PAN CARACOL
Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,Galletas SAN JORGE Vainilla Gourmet Paquete,3.8,vega,,San Jorge,PAN CARACOL
Pan Carioca 5un,S/ 3.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Carioca,3.9,metro,,,PAN CARACOL
Pan Integral 5un,S/ 3.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Integral,3.9,metro,,,PAN CARACOL
Pan de Yema 5un,S/ 3.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan de Yema,3.9,metro,,,PAN CARACOL
Pan Francés Especial 5un,S/ 3.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Francés Especial,3.9,metro,,,PAN CARACOL
Pan Arabe Blanco 5 Unidades,S/ 4,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,5.0,un,Pan Arabe Blanco ades,4.0,tottus,,EL CEDRO,PAN CARACOL
Pan Árabe con Salvado de Trigo 5 Unidades,S/ 4,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,5.0,un,Pan Árabe con Salvado de Trigo ades,4.0,tottus,,EL CEDRO,PAN CARACOL
Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,PAN CARACOL,2024-12-04 13:06:45.386092,150.0,g,Galletas Navideñas COLOMBINA Navidad Bolsa,4.2,vega,,San Jorge,PAN CARACOL
Pan Árabe Integral El Cedro 5un,S/ 4.30,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Árabe Integral El Cedro,4.3,metro,,,PAN CARACOL
Pan Árabe Blanco El Cedro 5un,S/ 4.30,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,Pan Árabe Blanco El Cedro,4.3,metro,,,PAN CARACOL
