description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta SAN JORGE Fruta Mixta Bolsa 55gr,S/ 1.00,vega,YOGUR MIXTO EN VASO,2024-12-04 13:45:35.887750,55.0,g,Galleta SAN JORGE Fruta Mixta Bolsa r,1.0,vega,,San Jorge,YOGUR MIXTO EN VASO
Yogurt Probiótico LAIVE Fresa Vaso 120g,S/ 1.59 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt Probiótico LAIVE Fresa Vaso,1.59,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Vainilla Vaso 120g,S/ 1.60 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt GLORIA Batti Shake Vainilla Vaso,1.6,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Fresa Vaso 120g,S/ 1.60 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt GLORIA Batti Shake Fresa Vaso,1.6,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Fresa Vaso 120g,S/ 1.60,vivanda,YOGUR MIXTO EN VASO,2024-12-04 17:38:10.971729,120.0,g,Yogurt GLORIA Batti Shake Fresa Vaso,1.6,vivanda,,GLORIA,YOGUR MIXTO EN VASO
Yogurt Batishake Gloria Vainilla Vaso 120 g,S/ 1.60,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,Yogurt Batishake Gloria Vainilla Vaso,1.6,metro,,,YOGUR MIXTO EN VASO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.70 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.7,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt Battishake Gloria Fresa Vaso 120 g,S/ 1.70,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,120.0,g,Yogurt Battishake Gloria Fresa Vaso,1.7,wong,,,YOGUR MIXTO EN VASO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.7,metro,,,YOGUR MIXTO EN VASO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.80,vivanda,YOGUR MIXTO EN VASO,2024-12-04 17:38:10.971729,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.8,vivanda,,GLORIA,YOGUR MIXTO EN VASO
Yogurt Bebible GLORIA Sabor a Vainilla Botella...,S/ 1.90 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,180.0,g,Yogurt Bebible GLORIA Sabor a Vainilla Botella,1.9,plaza_vea,Botella 180g,,YOGUR MIXTO EN VASO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.90,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.9,wong,,,YOGUR MIXTO EN VASO
Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 1.90 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,180.0,g,Yogurt GLORIA Parcialmente Descremado Sabor a,1.9,plaza_vea,Botella 180g,,YOGUR MIXTO EN VASO
Yogurt Bebible GLORIA Sabor a Lúcuma Botella 1...,S/ 1.90 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,180.0,g,Yogurt Bebible GLORIA Sabor a Lúcuma Botella 1,1.9,plaza_vea,Botella 180g,,YOGUR MIXTO EN VASO
Yogurt Frutado Gloria Fresa Vaso 120 g,S/ 1.90,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,120.0,g,Yogurt Frutado Gloria Fresa Vaso,1.9,wong,,,YOGUR MIXTO EN VASO
Yogurt Bebible Gloria Fresa Botella 180 g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,180.0,g,Yogurt Bebible Gloria Fresa Botella,2.0,metro,,,YOGUR MIXTO EN VASO
Yogurt Gloria Slim Sabor Fresa 120g,S/ 2.00,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,120.0,g,Yogurt Gloria Slim Sabor Fresa,2.0,wong,,,YOGUR MIXTO EN VASO
Yogurt Gloria Slim Sabor Fresa 120g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,Yogurt Gloria Slim Sabor Fresa,2.0,metro,,,YOGUR MIXTO EN VASO
Yogurt Bebible Sabor Vainilla Francesa Laive 180g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,180.0,g,Yogurt Bebible Sabor Vainilla Francesa Laive,2.0,metro,,,YOGUR MIXTO EN VASO
Yogurt Bebible Gloria Sabor Fresa y Plátano 180g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,180.0,g,Yogurt Bebible Gloria Sabor Fresa y Plátano,2.0,metro,,,YOGUR MIXTO EN VASO
Yogurt Bebible Gloria Vainilla Botella 180 g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,180.0,g,Yogurt Bebible Gloria Vainilla Botella,2.0,metro,,,YOGUR MIXTO EN VASO
Yogurt Batido GLORIA Griego Sabor Natural Vaso 120g,S/ 2.20,vivanda,YOGUR MIXTO EN VASO,2024-12-04 17:38:10.971729,120.0,g,Yogurt Batido GLORIA Griego Sabor Natural Vaso,2.2,vivanda,,GLORIA,YOGUR MIXTO EN VASO
Yogurt Batido GLORIA Griego Sabor Frutos Rojos...,S/ 2.20 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt Batido GLORIA Griego Sabor Frutos Rojos,2.2,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt Batido GLORIA Griego Sabor Natural Vaso...,S/ 2.20 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,Yogurt Batido GLORIA Griego Sabor Natural Vaso,2.2,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt Griego LAIVE Sabor a Pie de Limón Vaso ...,S/ 2.20 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,115.0,g,Yogurt Griego LAIVE Sabor a Pie de Limón Vaso,2.2,plaza_vea,Vaso 115g,,YOGUR MIXTO EN VASO
Yogurt Gloria Griego Sabor Maracuyá 120g,S/ 2.20,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,Yogurt Gloria Griego Sabor Maracuyá,2.2,metro,,,YOGUR MIXTO EN VASO
Yogurt Bebible Gloria Sabor Fresa y Plátano 180g,S/ 2.20,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,180.0,g,Yogurt Bebible Gloria Sabor Fresa y Plátano,2.2,wong,,,YOGUR MIXTO EN VASO
Yogurt Batido GLORIA Griego Sabor Mango Vaso 120g,S/ 2.20,vivanda,YOGUR MIXTO EN VASO,2024-12-04 17:38:10.971729,120.0,g,Yogurt Batido GLORIA Griego Sabor Mango Vaso,2.2,vivanda,,GLORIA,YOGUR MIXTO EN VASO
Yogurt Bebible Gloria Vainilla Botella 180 g,S/ 2.20,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,180.0,g,Yogurt Bebible Gloria Vainilla Botella,2.2,wong,,,YOGUR MIXTO EN VASO
