description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chocoteja de Pecana Helena 30g,,30.0,g,4.5,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,150.0,PECANAS
Teja de Pecana Helena 30g,,30.0,g,5.99,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,199.66666666666669,PECANAS
Chocoteja de Pecana Helena 30g,,30.0,g,5.99,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,199.66666666666669,PECANAS
PECANA PELADA 60 GR,VILLA NATURA,60.0,g,6.9,tottus,2024-12-04 13:34:42.292092,PECANAS,1.0,kg,115.00000000000001,PECANAS
Pecana Pelada Villa Natura 60g,,60.0,g,7.9,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,131.66666666666669,PECANAS
Pecana Pelada VILLA NATURA Bolsa 60g,,60.0,g,7.9,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,131.66666666666669,PECANAS
Pecana Pelada VILLA NATURA Bolsa 60g,VILLA NATURA,60.0,g,7.9,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,131.66666666666669,PECANAS
Chocolate en Barra LA IBÉRICA Milky Pecanas y ...,,50.0,g,8.5,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,170.0,PECANAS
Chocolate con Leche Milky Pecanas y Pasas 40% Cacao 50g,,50.0,g,8.5,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,170.0,PECANAS
Chocolate en Barra LA IBÉRICA Milky Pecanas y Pasas Paquete 50g,LA IBERICA,50.0,g,8.5,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,170.0,PECANAS
Bolitas de Cereal TRUBALLS Pecanas y Naranja D...,,90.0,g,8.8,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,97.77777777777779,PECANAS
Barras Truballs Pecanas y Naranja 90 g,,90.0,g,11.1,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,123.33333333333333,PECANAS
Pecanas Peladas Frutos y Snacks Seleccionados Cuisine & Co 80g,,80.0,g,11.9,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,148.75,PECANAS
Pecana Pelada VALLEALTO Bolsa 90g,,90.0,g,11.9,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,132.22222222222223,PECANAS
Piqueo BELL'S Pecanas Peladas Bolsa 80g,,80.0,g,11.9,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,148.75,PECANAS
Piqueo BELL'S Pecanas Peladas Bolsa 80g,BELL'S,80.0,g,11.9,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,148.75,PECANAS
Puré de Manzana con Pecanas y Pasas Premium Cuisine & Co 500g,,500.0,g,11.9,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,23.8,PECANAS
Pecana Acaramelada Cuisine & Co 80g,,80.0,g,12.5,metro,2024-12-04 21:39:26.297883,PECANAS,1.0,kg,156.25,PECANAS
Pecanas Peladas VILLA NATURA Bolsa 100g,,100.0,g,12.9,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,129.0,PECANAS
Pecana Pelada VALLEALTO Bolsa 90g,VALLEALTO,90.0,g,13.4,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,148.88888888888889,PECANAS
Pecanas Peladas Frutos y Snacks Seleccionados Cuisine & Co 80g,,80.0,g,13.5,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,168.75,PECANAS
Pecanas Peladas BELL'S Táper 100g,BELL'S,100.0,g,13.7,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,137.0,PECANAS
Pecanas Peladas Cuisine&Co Pote 100 g,,100.0,g,13.8,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,138.0,PECANAS
Cereal CROSOY Granola manzana pecana y canela Bolsa 380Gr,CROSOY,380.0,g,14.2,vivanda,2024-12-04 17:52:15.225790,PECANAS,1.0,kg,37.36842105263158,PECANAS
Cereal CROSOY Granola manzana pecana y canela ...,,380.0,g,14.2,plaza_vea,2024-12-04 14:01:00.634763,PECANAS,1.0,kg,37.36842105263158,PECANAS
"Granola Crosoy Manzana, Canela y Pecanas 380g",,380.0,g,14.4,wong,2024-12-04 19:41:57.167363,PECANAS,1.0,kg,37.89473684210527,PECANAS
