description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Huacatay Atado,S/ 1.49 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,1.0,un,1.49,plaza_vea,Paquete 1un,,LECHUGA
Lechuga de Seda Hidropónica de Invernadero Ecologic x unid,S/ 1.80,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,1.8,metro,,,LECHUGA
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,S/ 1.80,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,1.8,metro,,,LECHUGA
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,S/ 1.80,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,1.8,wong,,,LECHUGA
Lechuga de Seda Hidropónica de Invernadero Ecologic x unid,S/ 1.80,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,1.8,wong,,,LECHUGA
Lechuga Americana Metro x unid,S/ 1.99,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,1.99,metro,,,LECHUGA
Lechuga Americana BELL's Bolsa 300g,S/ 1.99 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,300.0,g,1.99,plaza_vea,Bolsa 300g,,LECHUGA
Lechuga Americana BELL'S FRESCOS Bolsa 300g,S/ 1.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696,300.0,g,1.99,vivanda,,BELL'S FRESCOS,LECHUGA
Lechuga Americana x unid,S/ 1.99,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,1.99,wong,,,LECHUGA
Lechuga Crespa BELL'S,S/ 2.19 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,1.0,un,2.19,plaza_vea,Paquete 1un,,LECHUGA
Lechuga Crespa BELL'S FRESCOS Bolsa x un,S/ 2.19,vivanda,LECHUGA,2024-12-04 17:52:58.943696,1.0,un,2.19,vivanda,,BELL'S FRESCOS,LECHUGA
Albahaca BELL'S Bolsa 80g,S/ 2.49 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,80.0,g,2.49,plaza_vea,Bolsa 80g,,LECHUGA
Lechuga Roja Hidropónica de Invernadero Ecologic x unid,S/ 2.70,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,2.7,wong,,,LECHUGA
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,S/ 2.80,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,2.8,metro,,,LECHUGA
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,S/ 2.80,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,2.8,wong,,,LECHUGA
Mix de Lechuga Crespa Ecologic x 2 Unid,S/ 2.80,wong,LECHUGA,2024-12-04 19:43:36.737854,2.0,un,2.8,wong,,,LECHUGA
Lechuga Hoja de Roble Roja Hidropónica de Invernadero Ecologic x unid,S/ 2.90,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,2.9,wong,,,LECHUGA
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,S/ 2.90,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,2.9,wong,,,LECHUGA
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,S/ 2.90,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,2.9,metro,,,LECHUGA
Lechuga Hoja de Roble Roja Hidropónica de Invernadero Ecologic x unid,S/ 2.90,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,2.9,metro,,,LECHUGA
Lechuga Crespa Hidropónica BELL'S Bolsa 200g,S/ 3.29 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,200.0,g,3.29,plaza_vea,Bolsa 200g,,LECHUGA
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,S/ 3.39,vivanda,LECHUGA,2024-12-04 17:52:58.943696,200.0,g,3.39,vivanda,,BELL'S FRESCOS,LECHUGA
Lechuga Seda Hidropónica BELL'S Bolsa 200g,S/ 3.39 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,200.0,g,3.39,plaza_vea,Bolsa 200g,,LECHUGA
Lechuga Crespa Mix Cuisine & Co Mix 200g,S/ 3.40,metro,LECHUGA,2024-12-04 21:40:56.825510,200.0,g,3.4,metro,,,LECHUGA
Lechuga Crespa Hidropónica Manantiales x unid,S/ 3.40,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,3.4,wong,,,LECHUGA
Lechuga Americana Ecologic x un,S/ 3.49,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,3.49,wong,,,LECHUGA
Lechuga Criolla Delisalad 200g,S/ 3.50,metro,LECHUGA,2024-12-04 21:40:56.825510,200.0,g,3.5,metro,,,LECHUGA
Lechuga Criolla Delisalad 200g,S/ 3.50,wong,LECHUGA,2024-12-04 19:43:36.737854,200.0,g,3.5,wong,,,LECHUGA
Lechuga Roja Hidropónica BELL'S FRESCOS Bolsa 200g,S/ 3.69,vivanda,LECHUGA,2024-12-04 17:52:58.943696,200.0,g,3.69,vivanda,,BELL'S FRESCOS,LECHUGA
Lechuga Romana BELL'S FRESCOS Bolsa 170g,S/ 3.69,vivanda,LECHUGA,2024-12-04 17:52:58.943696,170.0,g,3.69,vivanda,,BELL'S FRESCOS,LECHUGA
Lechuga Morada Delisalad 200g,S/ 3.70,wong,LECHUGA,2024-12-04 19:43:36.737854,200.0,g,3.7,wong,,,LECHUGA
Lechuga de Seda Hidropónica Manantiales x unid,S/ 3.70,wong,LECHUGA,2024-12-04 19:43:36.737854,1.0,un,3.7,wong,,,LECHUGA
Lechuga Crespa Hidropónica Manantiales x unid,S/ 3.70,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,3.7,metro,,,LECHUGA
Espinaca BELL'S Bolsa 350g,S/ 3.99 un,plaza_vea,LECHUGA,2024-12-04 14:02:16.416328,350.0,g,3.99,plaza_vea,Bolsa 350g,,LECHUGA
Lechuga Americana Ecologic x un,S/ 3.99,metro,LECHUGA,2024-12-04 21:40:56.825510,1.0,un,3.99,metro,,,LECHUGA
