description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
BEBIDA FRESH MANZANA BOT X 500ML,S/ 1.60,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,500.0,ml,1.6,tottus,,FRUGOS DEL VALLE,MANZANA ISRAEL
Agua Mineral SOCOSANI Manzana Botella 500ml,S/ 1.99,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,500.0,ml,1.99,vivanda,,SOCOSANI,MANZANA ISRAEL
Agua Manzana con gas 500 mL,S/ 2,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,500.0,ml,2.0,tottus,,SOCOSANI,MANZANA ISRAEL
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,S/ 2.10,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,475.0,ml,2.1,vivanda,,ELECTROLIGHT,MANZANA ISRAEL
Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,180.0,ml,2.2,vega,,Suavitel,MANZANA ISRAEL
Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml,S/ 2.20,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,625.0,ml,2.2,vivanda,,SAN LUIS,MANZANA ISRAEL
BEBIDA CON GAS MANZANA BOT X 625ML,S/ 2.20,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,625.0,ml,2.2,tottus,,SAN LUIS,MANZANA ISRAEL
Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,500.0,ml,2.4,tottus,,GATORADE,MANZANA ISRAEL
COMPOTA DURAZNO Y MANZANA X 90G,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5,tottus,,TOTTUS,MANZANA ISRAEL
Compota Pera Y Manzana - ENVASE 90 GR,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5,tottus,,TOTTUS,MANZANA ISRAEL
Compota de Manzana frasco de 113 g,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,113.0,g,2.5,tottus,,TOTTUS,MANZANA ISRAEL
COMPOTA DE MANZANA X 90G,S/ 2.50,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.5,tottus,,TOTTUS,MANZANA ISRAEL
Gaseosa FANTA Manzana Beetlejuice Botella 500ml,S/ 2.70,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,500.0,ml,2.7,vivanda,,FANTA,MANZANA ISRAEL
Colado Orgánico Manzana Bebé 90g,S/ 2.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,90.0,g,2.9,tottus,,TOTTUS,MANZANA ISRAEL
Maizena DURYEA Caja 100gr,S/ 2.90,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,100.0,g,2.9,vega,,Duryea,MANZANA ISRAEL
Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,180.0,g,3.0,vega,,Universal,MANZANA ISRAEL
Limpiador VCLEAN Manzana y Canela Botella 900ml,S/ 3.20,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,900.0,ml,3.2,vega,,Vclean,MANZANA ISRAEL
Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,180.0,g,3.3,vega,,Universal,MANZANA ISRAEL
Manzana Israel Añawi Metro x kg,S/ 3.39 x kg,metro,MANZANA ISRAEL,2024-12-04 21:29:16.122257,1.0,kg,3.39,metro,,,MANZANA ISRAEL
Avena Instantánea de Manzana y Canela BELL'S Vaso 45g,S/ 3.50,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,45.0,g,3.5,vivanda,,BELL'S,MANZANA ISRAEL
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,S/ 3.60,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,300.0,ml,3.6,vivanda,,BIO,MANZANA ISRAEL
Bebida BIO Manzana y Camu Camu Botella 300ml,S/ 3.60,vivanda,MANZANA ISRAEL,2024-12-04 17:45:28.811180,300.0,ml,3.6,vivanda,,BIO,MANZANA ISRAEL
Manzana Israel x kg,S/ 3.82 x kg,wong,MANZANA ISRAEL,2024-12-04 19:28:55.492801,1.0,kg,3.82,wong,,,MANZANA ISRAEL
Bebida sabor Camu Camu y manzana de 300 mL,S/ 3.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,300.0,ml,3.9,tottus,,BIO AMAYU,MANZANA ISRAEL
Bebida sabor arándanos uva y manzana de 300 mL,S/ 3.90,tottus,MANZANA ISRAEL,2024-12-04 13:28:17.181948,300.0,ml,3.9,tottus,,BIO AMAYU,MANZANA ISRAEL
Avena con Manzana SANTA CATALINA Bolsa 150g,S/ 4.10,vega,MANZANA ISRAEL,2024-12-04 13:54:55.495696,150.0,g,4.1,vega,,Santa Catalina,MANZANA ISRAEL
