description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Sillau Kikko Botella 160 ml,S/ 1.80,metro,SILLAO,2024-12-04 22:12:55.031298,160.0,ml,1.8,metro,,,SILLAO
Sillao BELL'S Botella 250ml,S/ 2.19,vivanda,SILLAO,2024-12-04 18:12:59.163818,250.0,ml,2.19,vivanda,,BELL'S,SILLAO
Sillao BELL'S Botella 250ml,S/ 2.19 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,250.0,ml,2.19,plaza_vea,Botella 250ml,,SILLAO
Sillao AJINOSILLAO Botella 150ml,S/ 2.30,vega,SILLAO,2024-12-04 14:38:49.444388,150.0,ml,2.3,vega,,Ajinosillao,SILLAO
Sillao AJI-NO-SILLAO Botella 150ml,S/ 2.40 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,150.0,ml,2.4,plaza_vea,Botella 150ml,,SILLAO
Sillao AJI-NO-SILLAO Botella 150ml,S/ 2.40,vivanda,SILLAO,2024-12-04 18:12:59.163818,150.0,ml,2.4,vivanda,,AJINOSILLAO,SILLAO
Ajino Sillao 150 mL,S/ 2.50,tottus,SILLAO,2024-12-04 13:55:20.203746,150.0,ml,2.5,tottus,,AJINOSILLAO,SILLAO
Vinagre Tinto Cuisine & Co 500ml,S/ 2.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,2.9,metro,,,SILLAO
Sillao AJINOSILLAO Botella 280ml,S/ 3.00,vega,SILLAO,2024-12-04 14:38:49.444388,280.0,ml,3.0,vega,,Ajinosillao,SILLAO
Vinagre Blanco Sibarita Botella 500 ml,S/ 3.40,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,3.4,metro,,,SILLAO
Vinagre Tinto Sibarita Botella 500 ml,S/ 3.40,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,3.4,metro,,,SILLAO
Vinagre Tinto Florida Botella Plástica 625 ml,S/ 3.50,metro,SILLAO,2024-12-04 22:12:55.031298,625.0,ml,3.5,metro,,,SILLAO
Sillao BELL'S Botella 500ml,S/ 3.50,vivanda,SILLAO,2024-12-04 18:12:59.163818,500.0,ml,3.5,vivanda,,BELL'S,SILLAO
Sillau #06 Kikko Botella 350 ml,S/ 3.50,metro,SILLAO,2024-12-04 22:12:55.031298,350.0,ml,3.5,metro,,,SILLAO
Sillao BELL'S Botella 500ml,S/ 3.50 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,500.0,ml,3.5,plaza_vea,Botella 500ml,,SILLAO
Vinagre Blanco Florida Botella Plástica 625 ml,S/ 3.50,metro,SILLAO,2024-12-04 22:12:55.031298,625.0,ml,3.5,metro,,,SILLAO
Ajino Sillao 280 mL,S/ 3.60,tottus,SILLAO,2024-12-04 13:55:20.203746,280.0,ml,3.6,tottus,,AJINOSILLAO,SILLAO
Salsa de Soya AJI-NO-SILLAO Frasco 280ml,S/ 3.60 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,280.0,ml,3.6,plaza_vea,Frasco 280ml,,SILLAO
Sillau Aji-No-Sillao Frasco 280 ml,S/ 3.70,metro,SILLAO,2024-12-04 22:12:55.031298,280.0,ml,3.7,metro,,,SILLAO
Sillau Lam Botella 500 ml,S/ 4.00,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,4.0,metro,,,SILLAO
Vinagre Tinto Cuisine & Co 1L,S/ 4.30,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,4.3,metro,,,SILLAO
Vinagre Blanco Cuisine & Co 1L,S/ 4.30,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,4.3,metro,,,SILLAO
Sillau Kikko Botella 500 ml,S/ 4.60,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,4.6,metro,,,SILLAO
Sillao AJI-NO-SILLAO Botella 500ml,S/ 4.70 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,500.0,ml,4.7,plaza_vea,Botella 500ml,,SILLAO
Ajino Sillao 500 mL,S/ 4.70,tottus,SILLAO,2024-12-04 13:55:20.203746,500.0,ml,4.7,tottus,,AJINOSILLAO,SILLAO
Sillao AJI-NO-SILLAO Botella 500ml,S/ 4.70,vivanda,SILLAO,2024-12-04 18:12:59.163818,500.0,ml,4.7,vivanda,,AJINOSILLAO,SILLAO
Sillao Aji-No-Sillao Botella 500 ml,S/ 4.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,4.9,metro,,,SILLAO
Salsa de Soya con Ajo y Kión Kikko 350ml,S/ 4.90,metro,SILLAO,2024-12-04 22:12:55.031298,350.0,ml,4.9,metro,,,SILLAO
Vinagre Tinto Venturo Botella Plástica 600 ml,S/ 5.20,metro,SILLAO,2024-12-04 22:12:55.031298,600.0,ml,5.2,metro,,,SILLAO
Vinagre Blanco Venturo Botella Plástica 600 ml,S/ 5.20,metro,SILLAO,2024-12-04 22:12:55.031298,600.0,ml,5.2,metro,,,SILLAO
Vinagre Tinto Del Firme Doy Pack 1000 ml,S/ 5.40,metro,SILLAO,2024-12-04 22:12:55.031298,1000.0,ml,5.4,metro,,,SILLAO
Vinagre Blanco Del Firme Doy Pack 1000 ml,S/ 5.40,metro,SILLAO,2024-12-04 22:12:55.031298,1000.0,ml,5.4,metro,,,SILLAO
Sillau Kikko Botella 1 Litro,S/ 7.70,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,7.7,metro,,,SILLAO
Sillao Aji-No-Sillao 1L,S/ 8.00,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,8.0,metro,,,SILLAO
Chicha de Jora Lorenza Botella 500ml,S/ 11.50,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,11.5,metro,,,SILLAO
Salsa de Soya Alida Chiang Botella 12 Onzas,S/ 13.70,metro,SILLAO,2024-12-04 22:12:55.031298,12.0,oz,13.7,metro,,,SILLAO
Salsa de Soya Oscura Superior Bárcidda 500ml,S/ 13.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,13.9,metro,,,SILLAO
Salsa de Soya Sabor a Champiñones Bárcidda 500ml,S/ 13.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,13.9,metro,,,SILLAO
Salsa de Soya Japonesa Shoyu Bárcidda 500ml,S/ 18.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,18.9,metro,,,SILLAO
Vinagre Blanco Andrea Milano 1L,S/ 21.30,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,21.3,metro,,,SILLAO
Vinagre Tinto Andrea Milano 1L,S/ 21.70,metro,SILLAO,2024-12-04 22:12:55.031298,1.0,l,21.7,metro,,,SILLAO
Salsa de Sillao LKK Premium Claro Botella 500ml,S/ 22.10,vivanda,SILLAO,2024-12-04 18:12:59.163818,500.0,ml,22.1,vivanda,,LKK,SILLAO
Salsa de Sillao LKK Premium Claro Botella 500m...,S/ 22.10 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,500.0,ml,22.1,plaza_vea,Frasco 500ml,,SILLAO
SILLAO OSCURO CHAMPINONES 500ML,S/ 22.30,tottus,SILLAO,2024-12-04 13:55:20.203746,500.0,ml,22.3,tottus,,LEE KUM KEE,SILLAO
Salsa de Sillao LKK Sabor a Champiñones Botell...,S/ 22.65 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,500.0,ml,22.65,plaza_vea,Frasco 500ml,,SILLAO
Salsa de Sillao LKK Sabor a Champiñones Botella 500 ml,S/ 22.65,vivanda,SILLAO,2024-12-04 18:12:59.163818,500.0,ml,22.65,vivanda,,LKK,SILLAO
Salsa de Sillao LKK Premium Oscuro Botella 500 ml,S/ 23.65,vivanda,SILLAO,2024-12-04 18:12:59.163818,500.0,ml,23.65,vivanda,,LKK,SILLAO
Salsa de Sillao LKK Premium Oscuro Botella 500...,S/ 23.65 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,500.0,ml,23.65,plaza_vea,Frasco 500ml,,SILLAO
Vinage Balsámico Colavita 500ml,S/ 24.90,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,24.9,metro,,,SILLAO
Sillao Oscuro Botella 50ml,S/ 25.90,metro,SILLAO,2024-12-04 22:12:55.031298,50.0,ml,25.9,metro,,,SILLAO
Salsa de Soya Lee Kum Kee Sabor a Champiñones 50ml,S/ 25.90,metro,SILLAO,2024-12-04 22:12:55.031298,50.0,ml,25.9,metro,,,SILLAO
Sillao Bajo en Sodio Botella 500 ml,S/ 33.60,metro,SILLAO,2024-12-04 22:12:55.031298,500.0,ml,33.6,metro,,,SILLAO
Sillau Lite Lee Kum Kee Con Dispensador Botella 150 ml,S/ 33.60,metro,SILLAO,2024-12-04 22:12:55.031298,150.0,ml,33.6,metro,,,SILLAO
Sillao Claro Lee Kum Kee Frasco C/Dispensador 150 ml,S/ 34.50,metro,SILLAO,2024-12-04 22:12:55.031298,150.0,ml,34.5,metro,,,SILLAO
Salsa de Sillao LKK Claro con Dispensador Bote...,S/ 35 un,plaza_vea,SILLAO,2024-12-04 14:33:17.242678,150.0,ml,35.0,plaza_vea,Frasco 150ml,,SILLAO
