description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Galletas Rellenas Oreo Coca Cola 108g,S/ 2.60,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,108.0,g,Galletas Rellenas Oreo Coca Cola,2.6,metro,,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,Galletas Rellenas con Crema sabor a Fresa BELL'S Paquete,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate ...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Chocolate,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paq...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas Rellenas BELL'S Sabor a Chocolate Paq,3.2,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Vainilla B...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Vainilla B,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Fresa BELL,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Coco BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,Galletas Rellenas con Crema sabor a Coco BELL'S Paquete,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paquete 6un,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas Rellenas BELL'S Sabor a Chocolate Paquete,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,Galletas Rellenas con Crema sabor a Chocolate BELL'S Paquete,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja...,S/ 4.10 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,40.0,g,Galletas Rellenas de Crema BISCOLATA Mood Caja,4.1,plaza_vea,Caja 40g,,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja 40g,S/ 4.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,40.0,g,Galletas Rellenas de Crema BISCOLATA Mood Caja,4.2,vivanda,,BISCOLATA MOOD,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Men,4.5,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas CASINO rellenas con Crema sabor a Luc...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO rellenas con Crema sabor a Luc,4.5,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema sabor a Alf...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema sabor a Alf,4.5,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Cho...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Cho,4.5,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete 135gr,S/ 4.90 6%,vega,GALLETAS RELLENAS,2024-12-04 13:12:45.104349,135.0,g,Galleta COLOMBINA MOMENTS Sabor a Chocolate Paquete r,4.9,vega,,Colombina,GALLETAS RELLENAS
Sixpack Galletas Rellenas Charada 37.8g,S/ 5.10,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,37.8,g,Sixpack Galletas Rellenas Charada,5.1,metro,,,GALLETAS RELLENAS
Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 5.20,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,Sixpack Galletas Rellenas Oreo Coca Cola,5.2,metro,,,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Alfajor Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Alfajor Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Vainilla Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Vainilla Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Chocolate Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Chocolate Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Fresa Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Fresa Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Galletas CASINO rellenas con Crema sabor a Lúcuma Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO rellenas con Crema sabor a Lúcuma Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Menta Paquete 6un,S/ 5.30,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Menta Paquete,5.3,vivanda,,CASINO,GALLETAS RELLENAS
Sixpack Galleta Rellena Chocman 40g,S/ 5.99,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,40.0,g,Sixpack Galleta Rellena Chocman,5.99,metro,,,GALLETAS RELLENAS
Galletas Rellenas con Manjar COSTA Chocman Paq...,S/ 5.99 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas Rellenas con Manjar COSTA Chocman Paq,5.99,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas Rellenas con Manjar COSTA Chocman Paquete 6un,S/ 6.00,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,Galletas Rellenas con Manjar COSTA Chocman Paquete,6.0,vivanda,,COSTA,GALLETAS RELLENAS
Sixpack Galletas Rellenas Moments Chocolate 15g,S/ 6.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,15.0,g,Sixpack Galletas Rellenas Moments Chocolate,6.9,metro,,,GALLETAS RELLENAS
Galletas Rellenas Nestlé Choco Cookies Crema de Avellana 120g,S/ 7.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,120.0,g,Galletas Rellenas Nestlé Choco Cookies Crema de Avellana,7.5,metro,,,GALLETAS RELLENAS
Wafer Morochas Rellenas de Vainilla Bolsa de 9 Unidades x 17 g,S/ 7.50,tottus,GALLETAS RELLENAS,2024-12-04 13:03:14.835035,9.0,un,Wafer Morochas Rellenas de Vainilla Bolsa de ades x,7.5,tottus,,NESTLE,GALLETAS RELLENAS
"Galletas Surtiditas ARCOR Rellenas, Glaceadas ...",S/ 7.90 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,400.0,g,"Galletas Surtiditas ARCOR Rellenas, Glaceadas",7.9,plaza_vea,Bolsa 400g,,GALLETAS RELLENAS
