description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Grageas de Colores para Tortas y Dulces BELL'S...,S/ 1.30 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,25.0,g,1.3,plaza_vea,Bolsa 25g,,GRATED DE PESCADO EN CONSERVA
Fideos DON VITTORIO Corbata Grande Bolsa 225g,S/ 2 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,225.0,g,2.0,plaza_vea,Bolsa 225g,,GRATED DE PESCADO EN CONSERVA
Yogurt de Vainilla BELL'S con Grageas Vaso 125...,S/ 2.50 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,125.0,g,2.5,plaza_vea,Vaso 125g,,GRATED DE PESCADO EN CONSERVA
Entero De Anchoveta En Salsa De Tomate 200 g,S/ 2.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,200.0,g,2.9,tottus,,SANTORINI,GRATED DE PESCADO EN CONSERVA
Anchoveta En Aceite Vegetal x 125 g,S/ 3.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,125.0,g,3.5,tottus,,SANTORINI,GRATED DE PESCADO EN CONSERVA
Conserva de Maíz BELL'S Lata 150g,S/ 3.79 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,150.0,g,3.79,plaza_vea,Lata 150g,,GRATED DE PESCADO EN CONSERVA
Conserva de Maíz BELL'S Lata 150g,S/ 3.79,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-04 17:35:02.950618,150.0,g,3.79,vivanda,,BELL'S,GRATED DE PESCADO EN CONSERVA
Grated de Atún CAMPOMAR en Aceite Vegetal Lata 160g,S/ 3.80,vega,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:39:45.798868,160.0,g,3.8,vega,,Campomar,GRATED DE PESCADO EN CONSERVA
Grated de Atún VEGA en Aceite Vegetal Lata 170g,S/ 3.80,vega,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:39:45.798868,170.0,g,3.8,vega,,Vega,GRATED DE PESCADO EN CONSERVA
Comida para Perros SUPERCAT Cachorro Todas las...,S/ 3.90 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,190.0,g,3.9,plaza_vea,Lata 190g,,GRATED DE PESCADO EN CONSERVA
Grated de Atún Campomar 160g,S/ 3.99,metro,GRATED DE PESCADO EN CONSERVA,2024-12-04 21:12:21.115521,160.0,g,3.99,metro,,,GRATED DE PESCADO EN CONSERVA
Aceitunas Enteras en Conserva OLIVALLE Botija ...,S/ 4 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,180.0,g,4.0,plaza_vea,Doypack 180g,,GRATED DE PESCADO EN CONSERVA
Yogurt TIGO Mix Vainilla con Grageas de Chocol...,S/ 4 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,125.0,g,4.0,plaza_vea,Vaso 125g,,GRATED DE PESCADO EN CONSERVA
Aceitunas Verdes Deshuesadas OLIVALLE en Conse...,S/ 4.20 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,160.0,g,4.2,plaza_vea,Doypack 160g,,GRATED DE PESCADO EN CONSERVA
Galletas COSTA Gretel Sabor a Chocolate Paquet...,S/ 4.20 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,192.0,g,4.2,plaza_vea,Paquete 192g,,GRATED DE PESCADO EN CONSERVA
Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack 160g,S/ 4.20,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-04 17:35:02.950618,160.0,g,4.2,vivanda,,OLIVALLE,GRATED DE PESCADO EN CONSERVA
Galletas COSTA Gretel Sabor a Manjar Paquete 1...,S/ 4.20 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,192.0,g,4.2,plaza_vea,Paquete 192g,,GRATED DE PESCADO EN CONSERVA
Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,200.0,g,4.29,plaza_vea,Bandeja 200g,,GRATED DE PESCADO EN CONSERVA
Tomate Entero Pelado CIDACOS Lata 400g,S/ 4.30 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,400.0,g,4.3,plaza_vea,Lata 400g,,GRATED DE PESCADO EN CONSERVA
Anchoveta en Aceite de Oliva 125g,S/ 4.30,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,125.0,g,4.3,tottus,,SANTORINI,GRATED DE PESCADO EN CONSERVA
Trozos De Atún x 140 g,S/ 4.30,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.3,tottus,,TOTTUS,GRATED DE PESCADO EN CONSERVA
Alimento Húmedo para Gatos CAT CHOW Esteriliza...,S/ 4.50 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,85.0,g,4.5,plaza_vea,Doypack 85g,,GRATED DE PESCADO EN CONSERVA
Alimento Húmedo para Gatos CAT CHOW Adultos Pe...,S/ 4.50 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,85.0,g,4.5,plaza_vea,Doypack 85g,,GRATED DE PESCADO EN CONSERVA
Comida para Perros RICOCAT Adulto Todas las Ra...,S/ 4.50 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,190.0,g,4.5,plaza_vea,Lata 190g,,GRATED DE PESCADO EN CONSERVA
Graned de Atún en Aceite Vegetal 140g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6,tottus,,FLORIDA,GRATED DE PESCADO EN CONSERVA
Filete De Atún En Aceite x 140 g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6,tottus,,TOTTUS,GRATED DE PESCADO EN CONSERVA
Grated de Atún FLORIDA en Aceite Vegetal Lata 140gr,S/ 4.60,vega,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:39:45.798868,140.0,g,4.6,vega,,Florida,GRATED DE PESCADO EN CONSERVA
Filetes De Atún En Agua x 140 g,S/ 4.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,4.6,tottus,,TOTTUS,GRATED DE PESCADO EN CONSERVA
Grated de Atún en Aceite Vegetal Florida 140g,S/ 4.60,metro,GRATED DE PESCADO EN CONSERVA,2024-12-04 21:12:21.115521,140.0,g,4.6,metro,,,GRATED DE PESCADO EN CONSERVA
Trozos De Jurel 170 g,S/ 4.70,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.7,tottus,,FRESCOMAR,GRATED DE PESCADO EN CONSERVA
Maní Tostado y Pelado TOÑA Bolsa 98g,S/ 4.80 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,98.0,g,4.8,plaza_vea,Bolsa 98g,,GRATED DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal 170 g,S/ 4.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.8,tottus,,TOTTUS,GRATED DE PESCADO EN CONSERVA
Trozos De Caballa 170 g,S/ 4.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.8,tottus,,FRESCOMAR,GRATED DE PESCADO EN CONSERVA
Filete de Atún en Aceite 170 g,S/ 4.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.9,tottus,,TOTTUS,GRATED DE PESCADO EN CONSERVA
Filete De Bonito Atún Aceite Vegetal 170Gr,S/ 4.90,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,4.9,tottus,,FRESCOMAR,GRATED DE PESCADO EN CONSERVA
D Gussto Trozos Atún Aceite Vegetal 170 g,S/ 5,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.0,tottus,,,GRATED DE PESCADO EN CONSERVA
D Gussto Trozos Atún Aceite Vegetal 140 g,S/ 5,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.0,tottus,,D'GUSSTO,GRATED DE PESCADO EN CONSERVA
Filete De Bonito Aceite Vegetal 150 g,S/ 5.10,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.1,tottus,,CAMPOMAR,GRATED DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 5.10,wong,GRATED DE PESCADO EN CONSERVA,2024-12-04 19:04:38.275795,140.0,g,5.1,wong,,,GRATED DE PESCADO EN CONSERVA
Trozos De Atún Aceite Vegetal 140 g,S/ 5.10,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.1,tottus,,COMPASS,GRATED DE PESCADO EN CONSERVA
Champiñon Picado BELL'S Bandeja 200g,S/ 5.19 un,plaza_vea,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:33:06.876407,200.0,g,5.19,plaza_vea,Bandeja 200g,,GRATED DE PESCADO EN CONSERVA
Filete Atún D Gussto Aceite Girasol 170 g,S/ 5.40,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.4,tottus,,,GRATED DE PESCADO EN CONSERVA
Filete de atún en aceite de girasol de 140 g,S/ 5.40,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.4,tottus,,REAL,GRATED DE PESCADO EN CONSERVA
D Gussto Filete Atún Aceite Girasol Lata x 140 g,S/ 5.40,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.4,tottus,,D'GUSSTO,GRATED DE PESCADO EN CONSERVA
Filete de Atún en Agua y Sal Cuisine & Co 140g,S/ 5.50,wong,GRATED DE PESCADO EN CONSERVA,2024-12-04 19:04:38.275795,140.0,g,5.5,wong,,,GRATED DE PESCADO EN CONSERVA
Filete De Atún Aceite Vegetal x 140 g,S/ 5.50,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.5,tottus,,COMPASS,GRATED DE PESCADO EN CONSERVA
Filete de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 5.50,wong,GRATED DE PESCADO EN CONSERVA,2024-12-04 19:04:38.275795,140.0,g,5.5,wong,,,GRATED DE PESCADO EN CONSERVA
Trozos de Atún en Aceite Primor 140g,S/ 5.50,wong,GRATED DE PESCADO EN CONSERVA,2024-12-04 19:04:38.275795,140.0,g,5.5,wong,,,GRATED DE PESCADO EN CONSERVA
Comida para Gatos CAT CHOW Adultos Pescado y Mariscos Pouch 85g,S/ 5.60,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-04 17:35:02.950618,85.0,g,5.6,vivanda,,CAT CHOW,GRATED DE PESCADO EN CONSERVA
Comida para Gatos CAT CHOW para Esterilizados Pescado Pouch 85g,S/ 5.60,vivanda,GRATED DE PESCADO EN CONSERVA,2024-12-04 17:35:02.950618,85.0,g,5.6,vivanda,,CAT CHOW,GRATED DE PESCADO EN CONSERVA
Trozos De Atún Aceite Vegetal 170Gr,S/ 5.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.6,tottus,,FRESCOMAR,GRATED DE PESCADO EN CONSERVA
Trozos de atún en aceite vegetal de 150 g,S/ 5.60,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.6,tottus,,CAMPOMAR,GRATED DE PESCADO EN CONSERVA
Sólido de Caballa en Aceite 170 g,S/ 5.70,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.7,tottus,,CAMPOMAR,GRATED DE PESCADO EN CONSERVA
Lomo De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.8,tottus,,CAMPOMAR,GRATED DE PESCADO EN CONSERVA
Filete De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,150.0,g,5.8,tottus,,CAMPOMAR,GRATED DE PESCADO EN CONSERVA
Sólido De Atún En Aceite Girasol 140 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,140.0,g,5.8,tottus,,REAL,GRATED DE PESCADO EN CONSERVA
Filete De Atún Aceite Vegetal 170 g,S/ 5.80,tottus,GRATED DE PESCADO EN CONSERVA,2024-12-04 13:18:28.009132,170.0,g,5.8,tottus,,FRESCOMAR,GRATED DE PESCADO EN CONSERVA
