description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Canela Molida KARIÑO Sobre 4g,S/ 0.80,vega,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:14:32.984313,4.0,g,0.8,vega,,Kariño,CEBOLLA DE CABEZA (ROJA)
Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:14:32.984313,3.0,g,0.9,vega,,Kariño,CEBOLLA DE CABEZA (ROJA)
Cebolla Blanca Metro x kg,S/ 1.19 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,1.19,metro,,,CEBOLLA DE CABEZA (ROJA)
Sopa de Gallina Criolla con Fideos Ajinomen Sobre 80 g,S/ 1.60,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,80.0,g,1.6,metro,,,CEBOLLA DE CABEZA (ROJA)
Sopa instantánea AJINOMEN Gallina criolla Bols...,S/ 1.60 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:10:23.205711,80.0,g,1.6,plaza_vea,Bolsa 80g,,CEBOLLA DE CABEZA (ROJA)
Infusiones DEL VALLE Te Canela Clavo Caja 25 un,S/ 1.70,vega,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:14:32.984313,25.0,un,1.7,vega,,Del Valle,CEBOLLA DE CABEZA (ROJA)
Cebolla Blanca,S/ 1.90 x kg,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:10:23.205711,1.0,kg,1.9,plaza_vea,Presentación 1 kg aprox.,,CEBOLLA DE CABEZA (ROJA)
Cebolla Roja Metro x kg,S/ 1.99 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,1.99,metro,,,CEBOLLA DE CABEZA (ROJA)
Cebolla Roja P x kg,S/ 2.09 x kg,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:10:23.205711,0.5,kg,2.09,plaza_vea,Presentación 0.5 kg aprox.,,CEBOLLA DE CABEZA (ROJA)
Canela Molida Cuisine & Co 8g,S/ 2.10,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,8.0,g,2.1,metro,,,CEBOLLA DE CABEZA (ROJA)
Canela Molida Cuisine & Co 8g,S/ 2.10,wong,CEBOLLA DE CABEZA (ROJA),2024-12-04 19:57:13.261129,8.0,g,2.1,wong,,,CEBOLLA DE CABEZA (ROJA)
Cebolla Blanca Agro Selecto 1kg,S/ 2.19,wong,CEBOLLA DE CABEZA (ROJA),2024-12-04 19:57:13.261129,1.0,kg,2.19,wong,,,CEBOLLA DE CABEZA (ROJA)
Yogurt Griego LAIVE Sabor a Frutos Rojos Vaso ...,S/ 2.20 un,plaza_vea,CEBOLLA DE CABEZA (ROJA),2024-12-04 14:10:23.205711,115.0,g,2.2,plaza_vea,Vaso 115g,,CEBOLLA DE CABEZA (ROJA)
