description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Jugo Pulp Fort Hierro Durazno 145ml,S/ 0.60,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,145.0,ml,Jugo Pulp Fort Hierro Durazno,0.6,metro,,,DURAZNO HUAYCO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.70 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.7,plaza_vea,Vaso 120g,,DURAZNO HUAYCO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.7,metro,,,DURAZNO HUAYCO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.80,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.8,vivanda,,GLORIA,DURAZNO HUAYCO
Yogurt Laive Kids Durazno 120g,S/ 1.80,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,120.0,g,Yogurt Laive Kids Durazno,1.8,metro,,,DURAZNO HUAYCO
Yogurt Laive Kids Durazno 120g,S/ 1.80,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,120.0,g,Yogurt Laive Kids Durazno,1.8,wong,,,DURAZNO HUAYCO
Yogurt Bebible GLORIA Sabor a Durazno Botella ...,S/ 1.90 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,180.0,g,Yogurt Bebible GLORIA Sabor a Durazno Botella,1.9,plaza_vea,Botella 180g,,DURAZNO HUAYCO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.9,wong,,,DURAZNO HUAYCO
Bebida de Durazno Pulp Caja 315 ml,S/ 2.00,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,315.0,ml,Bebida de Durazno Pulp Caja,2.0,metro,,,DURAZNO HUAYCO
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.00,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,180.0,g,Yogurt Bebible Gloria Durazno Botella,2.0,metro,,,DURAZNO HUAYCO
Bebida Durazno Gloria Caja 500ml,S/ 2.10,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,500.0,ml,Bebida Durazno Gloria Caja,2.1,wong,,,DURAZNO HUAYCO
Yogurt Bebible GLORIA Sabor a Durazno Botella 180g,S/ 2.10,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,180.0,g,Yogurt Bebible GLORIA Sabor a Durazno Botella,2.1,vivanda,,GLORIA,DURAZNO HUAYCO
Bebida Sabor Durazno 350 mL,S/ 2.10,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,350.0,ml,Bebida Sabor Durazno,2.1,tottus,,WATTS,DURAZNO HUAYCO
Bebida de Durazno GLORIA Caja 500ml,S/ 2.20 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,270.0,ml,Bebida de Durazno GLORIA Caja,2.2,plaza_vea,Caja 270ml,,DURAZNO HUAYCO
Jugo FRUGOS Sabor Durazno Botella 300ml,S/ 2.30,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,300.0,ml,Jugo FRUGOS Sabor Durazno Botella,2.3,vivanda,,FRUGOS,DURAZNO HUAYCO
Jugo FRUGOS Sabor Durazno Botella 300ml,S/ 2.30 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,300.0,ml,Jugo FRUGOS Sabor Durazno Botella,2.3,plaza_vea,Botella 300ml,,DURAZNO HUAYCO
Néctar de Durazno de 300 mL,S/ 2.30,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,300.0,ml,Néctar de Durazno de,2.3,tottus,,FRUGOS DEL VALLE,DURAZNO HUAYCO
Bebida de Durazno Frugos del Valle Botella 300ml,S/ 2.30,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,300.0,ml,Bebida de Durazno Frugos del Valle Botella,2.3,metro,,,DURAZNO HUAYCO
Bebida de Durazno Frugos del Valle Botella 300ml,S/ 2.35,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,300.0,ml,Bebida de Durazno Frugos del Valle Botella,2.35,wong,,,DURAZNO HUAYCO
Bebida de Durazno GLORIA Caja 500ml,S/ 2.40,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,500.0,ml,Bebida de Durazno GLORIA Caja,2.4,vivanda,,GLORIA,DURAZNO HUAYCO
Bebida de Durazno Watts Botella 350ml,S/ 2.40,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,350.0,ml,Bebida de Durazno Watts Botella,2.4,metro,,,DURAZNO HUAYCO
YOGURT GRIEGO DURAZNO VASO X 120 G,S/ 2.40,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,120.0,g,YOGURT GRIEGO DURAZNO VASO X,2.4,tottus,,LAIVE,DURAZNO HUAYCO
Tableta de Chocolate para Taza CURAZAO Cusco Premium Barra 90g,S/ 2.49,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,90.0,g,Tableta de Chocolate para Taza CURAZAO Cusco Premium Barra,2.49,vivanda,,CURAZAO,DURAZNO HUAYCO
BEBIDA NEGRO DURAZNO 500 ML,S/ 2.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,500.0,ml,BEBIDA NEGRO DURAZNO,2.5,tottus,,FREE TEA,DURAZNO HUAYCO
Compota de Fruta BELL'S Durazno Frasco 113g,S/ 2.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,113.0,g,Compota de Fruta BELL'S Durazno Frasco,2.5,plaza_vea,Frasco 113g,,DURAZNO HUAYCO
Mazamorra UNIVERSAL Sabor a Durazno Bolsa 150gr,S/ 2.50,vega,DURAZNO HUAYCO,2024-12-04 13:53:15.742387,150.0,g,Mazamorra UNIVERSAL Sabor a Durazno Bolsa r,2.5,vega,,Universal,DURAZNO HUAYCO
Té Negro FREE TEA Durazno Botella 500ml,S/ 2.50 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,500.0,ml,Té Negro FREE TEA Durazno Botella,2.5,plaza_vea,Botella 500ml,,DURAZNO HUAYCO
Yogurt Batido con Trozos de Durazno Laive Griego Frutado 120g,S/ 2.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,120.0,g,Yogurt Batido con Trozos de Durazno Laive Griego Frutado,2.5,wong,,,DURAZNO HUAYCO
Té Negro FREE TEA Durazno Botella 500ml,S/ 2.60,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,500.0,ml,Té Negro FREE TEA Durazno Botella,2.6,vivanda,,FREE TEA,DURAZNO HUAYCO
Té Negro Free Tea Durazno Botella 500 ml,S/ 2.70,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,500.0,ml,Té Negro Free Tea Durazno Botella,2.7,wong,,,DURAZNO HUAYCO
Té Negro Free Tea Durazno Botella 500 ml,S/ 2.70,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,500.0,ml,Té Negro Free Tea Durazno Botella,2.7,metro,,,DURAZNO HUAYCO
Yogurt LAIVE Bio Durazno Botella 370g,S/ 2.99 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,370.0,g,Yogurt LAIVE Bio Durazno Botella,2.99,plaza_vea,Botella 370g,,DURAZNO HUAYCO
Yogurt LAIVE Bio Durazno Botella 370g,S/ 2.99,vivanda,DURAZNO HUAYCO,2024-12-04 17:44:17.858512,370.0,g,Yogurt LAIVE Bio Durazno Botella,2.99,vivanda,,LAIVE,DURAZNO HUAYCO
Bebida Láctea Yofresh Sabor Durazno 320g,S/ 3.20,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,320.0,g,Bebida Láctea Yofresh Sabor Durazno,3.2,tottus,,GLORIA,DURAZNO HUAYCO
Yogut Bebible Tigo Durazno 140g,S/ 3.20,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,140.0,g,Yogut Bebible Tigo Durazno,3.2,metro,,,DURAZNO HUAYCO
Mazamorra UMSHA de Durazno Bolsa 125g,S/ 3.40 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,125.0,g,Mazamorra UMSHA de Durazno Bolsa,3.4,plaza_vea,Sobre 125g,,DURAZNO HUAYCO
Postre Instantáneo Umsha Sabor Mazamorra de Durazno 125g,S/ 3.50,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,125.0,g,Postre Instantáneo Umsha Sabor Mazamorra de Durazno,3.5,metro,,,DURAZNO HUAYCO
Postre Instantáneo Umsha Sabor Mazamorra de Durazno 125g,S/ 3.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,125.0,g,Postre Instantáneo Umsha Sabor Mazamorra de Durazno,3.5,wong,,,DURAZNO HUAYCO
Alimento Lácteo Durazno Yofresh Botella 330 gr,S/ 3.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,330.0,g,Alimento Lácteo Durazno Yofresh Botella r,3.5,wong,,,DURAZNO HUAYCO
Mazamorra de Durazno UNIVERSAL Bolsa 150g,S/ 3.60 un,plaza_vea,DURAZNO HUAYCO,2024-12-04 13:48:53.479053,150.0,g,Mazamorra de Durazno UNIVERSAL Bolsa,3.6,plaza_vea,Bolsa 150g,,DURAZNO HUAYCO
Mazamorra de Durazno UMSHA Bolsa 125g,S/ 3.70,vega,DURAZNO HUAYCO,2024-12-04 13:53:15.742387,125.0,g,Mazamorra de Durazno UMSHA Bolsa,3.7,vega,,UMSHA,DURAZNO HUAYCO
Mazamorra de Durazno Universal Bolsa 150 g,S/ 3.80,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,150.0,g,Mazamorra de Durazno Universal Bolsa,3.8,metro,,,DURAZNO HUAYCO
