description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Polvo de Hornear BELL'S Bolsa 25g,S/ 1 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,25.0,g,1.0,plaza_vea,Bolsa 25g,,ALIMENTO LACTEO EN POLVO
Sopa Instántanea AJINOMEN Sabor a Pollo Bolsa ...,S/ 1.60 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,80.0,g,1.6,plaza_vea,Bolsa 80g,,ALIMENTO LACTEO EN POLVO
Alimento Lácteo LAIVE Yopi Sabor a Fresa Botella 180g,S/ 1.99,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-04 17:36:38.265117,180.0,g,1.99,vivanda,,LAIVE,ALIMENTO LACTEO EN POLVO
Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,42.0,g,2.2,plaza_vea,Caja 42g,,ALIMENTO LACTEO EN POLVO
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,42.0,g,2.2,plaza_vea,Caja 42g,,ALIMENTO LACTEO EN POLVO
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,S/ 2.20,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-04 17:36:38.265117,42.0,g,2.2,vivanda,,DOÑA GUSTA,ALIMENTO LACTEO EN POLVO
Agua Mineral SAN MATEO Con Gas Botella 1.5L,S/ 2.20 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,1.5,l,2.2,plaza_vea,Botella 1.5L,,ALIMENTO LACTEO EN POLVO
Alimento Lácteo LAIVE Yopi Mix Bolitas de Color Vaso 100g,S/ 2.80,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-04 17:36:38.265117,100.0,g,2.8,vivanda,,LAIVE,ALIMENTO LACTEO EN POLVO
Agua Mineral SAN MATEO sin Gas Botella 2.5L,S/ 3 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,2.5,l,3.0,plaza_vea,Botella 2.5L,,ALIMENTO LACTEO EN POLVO
Paté de Pollo SAN FERNANDO Paquete 100g,S/ 3.50 un,plaza_vea,ALIMENTO LACTEO EN POLVO,2024-12-04 13:38:01.612433,100.0,g,3.5,plaza_vea,Paquete 100g,,ALIMENTO LACTEO EN POLVO
Alimento para Perro Razas Pequeñas PEDIGREE Pouch de Pollo Paquete 18un 100gr,S/ 4.20,vivanda,ALIMENTO LACTEO EN POLVO,2024-12-04 17:36:38.265117,18.0,un,4.2,vivanda,,PEDIGREE,ALIMENTO LACTEO EN POLVO
