description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Pimienta SIBARITA Sobre 10g,S/ 1.39 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,10.0,g,1.39,plaza_vea,Sobre 10g,,AJÍ PIMIENTO
Ají panca BELL'S Molido Sobre 15Gr,S/ 1.59 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,15.0,g,1.59,plaza_vea,Sobre 15g,,AJÍ PIMIENTO
Ají Panca BELL'S Molido Sobre 15g,S/ 1.59,vivanda,AJÍ PIMIENTO,2024-12-04 17:53:47.250094,15.0,g,1.59,vivanda,,BELL'S,AJÍ PIMIENTO
Pimentón BELL'S Molido Sobre 15Gr,S/ 1.59 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,15.0,g,1.59,plaza_vea,Sobre 15g,,AJÍ PIMIENTO
Ají Amarillo BELL'S Molido Sobre 10g,S/ 1.59,vivanda,AJÍ PIMIENTO,2024-12-04 17:53:47.250094,10.0,g,1.59,vivanda,,BELL'S,AJÍ PIMIENTO
Sazonador SIBARITA Ajos Sobre 24g,S/ 1.79 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,24.0,g,1.79,plaza_vea,Sobre 24g,,AJÍ PIMIENTO
Anís Atado,S/ 1.99 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,1.0,un,1.99,plaza_vea,Paquete 1un,,AJÍ PIMIENTO
Sazonador Ají Panca BELL'S Paquete 6un,S/ 2.09,vivanda,AJÍ PIMIENTO,2024-12-04 17:53:47.250094,6.0,un,2.09,vivanda,,BELL'S,AJÍ PIMIENTO
Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,20.0,g,2.1,tottus,,TOTTUS,AJÍ PIMIENTO
Ají Amarillo Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,100.0,g,2.2,plaza_vea,Doypack 100g,,AJÍ PIMIENTO
Ají Panca Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,100.0,g,2.2,plaza_vea,Doypack 100g,,AJÍ PIMIENTO
Sillao AJI-NO-SILLAO Botella 150ml,S/ 2.40 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,150.0,ml,2.4,plaza_vea,Botella 150ml,,AJÍ PIMIENTO
Ají Especial Panquita 100 g,S/ 2.40,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,100.0,g,2.4,tottus,,SIBARITA,AJÍ PIMIENTO
Pimienta Negra Molida 20 g,S/ 2.50,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,20.0,g,2.5,tottus,,TOTTUS,AJÍ PIMIENTO
Pimienta BELL'S Negra molida Sobre 18Gr,S/ 2.50 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,18.0,g,2.5,plaza_vea,Sobre 18g,,AJÍ PIMIENTO
Pimienta BELL'S Negra entera Sobre 15Gr,S/ 2.50 un,plaza_vea,AJÍ PIMIENTO,2024-12-04 14:04:33.354931,15.0,g,2.5,plaza_vea,Sobre 15g,,AJÍ PIMIENTO
MOLIDO DOY PACK X 120 GR AJI AMAR,S/ 2.80,tottus,AJÍ PIMIENTO,2024-12-04 13:36:25.534064,120.0,g,2.8,tottus,,PIKI,AJÍ PIMIENTO
Ají amarillo PIKI Molido Doypack 120g,S/ 2.90,vivanda,AJÍ PIMIENTO,2024-12-04 17:53:47.250094,120.0,g,2.9,vivanda,,PIKI,AJÍ PIMIENTO
Ají panca PIKI Molido Doypack 120Gr,S/ 2.90,vivanda,AJÍ PIMIENTO,2024-12-04 17:53:47.250094,120.0,g,2.9,vivanda,,PIKI,AJÍ PIMIENTO
