description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Leche Reconstituida con Vitaminas Gloria Lata 170g,S/ 2.20,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,170.0,g,Leche Reconstituida con Vitaminas Gloria Lata,2.2,metro,,,LECHE EVAPORADA
Mezcla Láctea Bonlé Defensis Lata 390g,S/ 2.50,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Mezcla Láctea Bonlé Defensis Lata,2.5,metro,,,LECHE EVAPORADA
Mezcla Láctea en Polvo Bonlé 96g,S/ 2.69,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,96.0,g,Mezcla Láctea en Polvo Bonlé,2.69,metro,,,LECHE EVAPORADA
Mezcla Láctea Bonlé Familiar Lata 390g,S/ 3.00,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Mezcla Láctea Bonlé Familiar Lata,3.0,metro,,,LECHE EVAPORADA
Mezcla Láctea Laive Nutrilac Botella 390g,S/ 3.40,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Mezcla Láctea Laive Nutrilac Botella,3.4,metro,,,LECHE EVAPORADA
Leche LAIVE Bolsitarro Bolsa 390gr,S/ 3.60,vega,LECHE EVAPORADA,2024-12-04 13:41:32.487467,390.0,g,Leche LAIVE Bolsitarro Bolsa r,3.6,vega,,Laive,LECHE EVAPORADA
Leche Concentrada Laive Bolsa 390g,S/ 3.70,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Concentrada Laive Bolsa,3.7,metro,,,LECHE EVAPORADA
Mezcla Láctea Ideal Amanecer 390g,S/ 3.90,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Mezcla Láctea Ideal Amanecer,3.9,metro,,,LECHE EVAPORADA
Mezcla Láctea 50% Menos Grasa Laive Light Caja 480g,S/ 3.90,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,480.0,g,Mezcla Láctea 50% Menos Grasa Laive Light Caja,3.9,metro,,,LECHE EVAPORADA
Leche Evaporada BELL'S Entera Lata 410g,S/ 3.90 un,plaza_vea,LECHE EVAPORADA,2024-12-04 13:34:42.924525,410.0,g,Leche Evaporada BELL'S Entera Lata,3.9,plaza_vea,Lata 410g,,LECHE EVAPORADA
Leche Evaporada BELL'S Light Lata 410g,S/ 3.90 un,plaza_vea,LECHE EVAPORADA,2024-12-04 13:34:42.924525,410.0,g,Leche Evaporada BELL'S Light Lata,3.9,plaza_vea,Lata 410g,,LECHE EVAPORADA
Leche Evaporada x 410 g,S/ 4,tottus,LECHE EVAPORADA,2024-12-04 13:19:59.074186,410.0,g,Leche Evaporada x,4.0,tottus,,TOTTUS,LECHE EVAPORADA
Leche Evaporada Entera Cuisine & Co Lata 410g,S/ 4.10,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,410.0,g,Leche Evaporada Entera Cuisine & Co Lata,4.1,metro,,,LECHE EVAPORADA
Leche Evaporada BELL'S Entera Lata 410g,S/ 4.20,vivanda,LECHE EVAPORADA,2024-12-04 17:36:10.187361,410.0,g,Leche Evaporada BELL'S Entera Lata,4.2,vivanda,,BELL'S,LECHE EVAPORADA
Leche Evaporada BELL'S Light Lata 410g,S/ 4.20,vivanda,LECHE EVAPORADA,2024-12-04 17:36:10.187361,410.0,g,Leche Evaporada BELL'S Light Lata,4.2,vivanda,,BELL'S,LECHE EVAPORADA
Leche Reconstituida GLORIA Entera Lata 390g,S/ 4.20,vega,LECHE EVAPORADA,2024-12-04 13:41:32.487467,390.0,g,Leche Reconstituida GLORIA Entera Lata,4.2,vega,,Gloria,LECHE EVAPORADA
Leche Reconstituida Gloria Lata 390g,S/ 4.20,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Reconstituida Gloria Lata,4.2,metro,,,LECHE EVAPORADA
Leche Concentrada Laive Botella 390g,S/ 4.30,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Concentrada Laive Botella,4.3,metro,,,LECHE EVAPORADA
Leche Reconstituida Gloria Niños Lata 390g,S/ 4.40,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Reconstituida Gloria Niños Lata,4.4,metro,,,LECHE EVAPORADA
Leche Ultrafiltrada Sin Lactosa Gloria Zero Lacto Lata 390g,S/ 4.40,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Ultrafiltrada Sin Lactosa Gloria Zero Lacto Lata,4.4,metro,,,LECHE EVAPORADA
Leche Reconstituida Gloria Light Lata 390g,S/ 4.40,metro,LECHE EVAPORADA,2024-12-04 21:15:39.387957,390.0,g,Leche Reconstituida Gloria Light Lata,4.4,metro,,,LECHE EVAPORADA
