description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,970.0,ml,Bebida de Durazno Frugos del Valle Caja,3.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida FRUGOS Sabor a Mango Caja 970ml,S/ 3.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,970.0,ml,Bebida FRUGOS Sabor a Mango Caja,3.9,vivanda,FRUGOS,CEBADA TOSTADA SOLUBLE
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9,vega,Vega,CEBADA TOSTADA SOLUBLE
Bebida de Naranja Gloria Caja 1L,S/ 3.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida de Naranja Gloria Caja,3.9,metro,,CEBADA TOSTADA SOLUBLE
Cebada Instantánea BELL'S Doypack 100g,S/ 3.99,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,100.0,g,Cebada Instantánea BELL'S Doypack,3.99,vivanda,BELL'S,CEBADA TOSTADA SOLUBLE
Bebida FRUGOS Mango y Fresa Caja 1L,S/ 4.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5,vivanda,FRUGOS,CEBADA TOSTADA SOLUBLE
Bebida de Mango y Fresa Frugos del Valle Caja 1L,S/ 4.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida de Mango y Fresa Frugos del Valle Caja,4.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Naranja Gloria Caja 1.5L,S/ 4.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.5,l,Bebida de Naranja Gloria Caja,4.9,metro,,CEBADA TOSTADA SOLUBLE
"Cerveza Sin Alcohol Mahou 0,0 Tostada Botella 330ml",S/ 5.00,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,330.0,ml,"Cerveza Sin Alcohol Mahou 0,0 Tostada Botella",5.0,metro,,CEBADA TOSTADA SOLUBLE
"Cerveza Sin Alcohol Mahou 0,0 Tostada Lata 330ml",S/ 5.00,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,330.0,ml,"Cerveza Sin Alcohol Mahou 0,0 Tostada Lata",5.0,metro,,CEBADA TOSTADA SOLUBLE
Galletas de Maíz Horneadas Salmitas Caja 80 g,S/ 5.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,80.0,g,Galletas de Maíz Horneadas Salmitas Caja,5.2,metro,,CEBADA TOSTADA SOLUBLE
Mostaza LIBBY'S Doypack 200g,S/ 5.20,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,200.0,g,Mostaza LIBBY'S Doypack,5.2,vivanda,LIBBY S,CEBADA TOSTADA SOLUBLE
Mostaza Libbys Doypack 200 g,S/ 5.30,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,200.0,g,Mostaza Libbys Doypack,5.3,metro,,CEBADA TOSTADA SOLUBLE
Mostaza AlaCena 220g,S/ 5.40,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,220.0,g,Mostaza AlaCena,5.4,metro,,CEBADA TOSTADA SOLUBLE
Mostaza ALACENA Doypack 220g,S/ 5.40,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,220.0,g,Mostaza ALACENA Doypack,5.4,vivanda,ALACENA,CEBADA TOSTADA SOLUBLE
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.5,l,Bebida de Durazno Frugos del Valle Caja,5.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Naranja Frugos del Valle Caja 1.5L,S/ 5.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.5,l,Bebida de Naranja Frugos del Valle Caja,5.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Manzana Frugos del Valle Caja 1.5L,S/ 5.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.5,l,Bebida de Manzana Frugos del Valle Caja,5.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SPORADE Tropical Electrolitos Botella 1.5L,S/ 5.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.5,l,Bebida Rehidratante SPORADE Tropical Electrolitos Botella,5.5,vivanda,SPORADE,CEBADA TOSTADA SOLUBLE
Tostada TOSTAGRILL Paquete 225g,S/ 5.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,225.0,g,Tostada TOSTAGRILL Paquete,5.7,vivanda,TOSTAGRILL,CEBADA TOSTADA SOLUBLE
Tostada Integral TOSTAGRILL Paquete 225g,S/ 5.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,225.0,g,Tostada Integral TOSTAGRILL Paquete,5.7,vivanda,TOSTAGRILL,CEBADA TOSTADA SOLUBLE
Bebida Frugos del Valle Fresh Fruit Punch Botella 3L,S/ 5.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,3.0,l,Bebida Frugos del Valle Fresh Fruit Punch Botella,5.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida Frugos Fresh Citrus Botella 3L,S/ 5.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,3.0,l,Bebida Frugos Fresh Citrus Botella,5.9,metro,,CEBADA TOSTADA SOLUBLE
"Bruschetas Chips Maretti Tomate, Aceituna y Orégano 70g",S/ 5.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,70.0,g,"Bruschetas Chips Maretti Tomate, Aceituna y Orégano",5.9,metro,,CEBADA TOSTADA SOLUBLE
Bruschetas Chips Maretti Mediterráneas 70g,S/ 5.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,70.0,g,Bruschetas Chips Maretti Mediterráneas,5.9,metro,,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Kimbo Doypack 100 g,S/ 6.10,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Cebada Instantánea Kimbo Doypack,6.1,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Soya UHT Soy Vida Caja 1L,S/ 6.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida de Soya UHT Soy Vida Caja,6.2,metro,,CEBADA TOSTADA SOLUBLE
Tostadas BELL'S Clásicas Paquete 10un,S/ 6.20,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,10.0,un,Tostadas BELL'S Clásicas Paquete,6.2,vivanda,BELL'S,CEBADA TOSTADA SOLUBLE
Mini Tostadas Clásicas Metro 110g,S/ 6.25,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,110.0,g,Mini Tostadas Clásicas Metro,6.25,metro,,CEBADA TOSTADA SOLUBLE
Croutones de Pan Caja 60 g,S/ 6.40,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,60.0,g,Croutones de Pan Caja,6.4,metro,,CEBADA TOSTADA SOLUBLE
Bebida con Avena Gloria Acti Avena Caja 1L,S/ 6.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida con Avena Gloria Acti Avena Caja,6.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SUEROX Sabor a Fresa - Kiwi Botella 630ml,S/ 6.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,630.0,ml,Bebida Rehidratante SUEROX Sabor a Fresa - Kiwi Botella,6.5,vivanda,SUEROX,CEBADA TOSTADA SOLUBLE
Tortillas Tradicionales Cuisine & Co 12un,S/ 6.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas Tradicionales Cuisine & Co,6.9,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas Metro Paquete 115 g,S/ 6.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,115.0,g,Tostadas Clásicas Metro Paquete,6.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas con Salvado de Trigo Cuisine & Co 12un,S/ 6.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas con Salvado de Trigo Cuisine & Co,6.9,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales Metro Paquete 125 g,S/ 6.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,125.0,g,Tostadas Integrales Metro Paquete,6.9,metro,,CEBADA TOSTADA SOLUBLE
Cebada Tostada Bolsa 150 g,S/ 7.00,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,150.0,g,Cebada Tostada Bolsa,7.0,metro,,CEBADA TOSTADA SOLUBLE
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3L",S/ 7.10,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,3.0,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",7.1,metro,,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Ecco 80g,S/ 7.10,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,80.0,g,Cebada Instantánea Ecco,7.1,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas PYC Paquete 8 unid,S/ 7.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,8.0,un,Tostadas Clásicas PYC Paquete,7.2,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales PYC Paquete 8 unid,S/ 7.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,8.0,un,Tostadas Integrales PYC Paquete,7.2,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas 20un,S/ 7.59,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,20.0,un,Tostadas Clásicas,7.59,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales 20un,S/ 7.59,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,20.0,un,Tostadas Integrales,7.59,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas Unión Bolsa 10 unid,S/ 7.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tostadas Clásicas Unión Bolsa,7.6,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales Unión Bolsa 10 unid,S/ 7.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tostadas Integrales Unión Bolsa,7.6,metro,,CEBADA TOSTADA SOLUBLE
Bebida con Soya Laive Vio Caja 946ml,S/ 7.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida con Soya Laive Vio Caja,7.6,metro,,CEBADA TOSTADA SOLUBLE
Mini Tostadas Integrales LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,36.0,un,Mini Tostadas Integrales LA FLORENCIA Bolsa,7.7,vivanda,LA FLORENCIA,CEBADA TOSTADA SOLUBLE
Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,S/ 7.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,36.0,un,Mini Tostadas Clásicas LA FLORENCIA Bolsa,7.7,vivanda,LA FLORENCIA,CEBADA TOSTADA SOLUBLE
Bebida de Soya LAIVE Vio Tetrapack 946ml,S/ 7.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Soya LAIVE Vio Tetrapack,7.9,vivanda,LAIVE,CEBADA TOSTADA SOLUBLE
Tortillas de Trigo Clásicas Rapiditas Bimbo Paquete 12 unid,S/ 7.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas de Trigo Clásicas Rapiditas Bimbo Paquete,7.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas de Trigo Clásicas Rapiditas Wraps Bimbo Paquete 6 unid,S/ 7.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,6.0,un,Tortillas de Trigo Clásicas Rapiditas Wraps Bimbo Paquete,7.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas de Trigo Integrales Rapiditas Bimbo Paquete 12 unid,S/ 7.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas de Trigo Integrales Rapiditas Bimbo Paquete,7.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas Bimbo Rapiditas Cero Cero 280g,S/ 7.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,280.0,g,Tortillas Bimbo Rapiditas Cero Cero,7.9,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas LA FLORENCIA Bolsa 200g,S/ 7.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,200.0,g,Tostadas Clásicas LA FLORENCIA Bolsa,7.9,vivanda,LA FLORENCIA,CEBADA TOSTADA SOLUBLE
Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja 85 g,S/ 7.99,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja,7.99,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Piqueo Arito Don Mamino 85 G,S/ 7.99,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostadas Piqueo Arito Don Mamino,7.99,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales UNIÓN Paquete 10un,S/ 8.20,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,10.0,un,Tostadas Integrales UNIÓN Paquete,8.2,vivanda,UNIÓN,CEBADA TOSTADA SOLUBLE
Tostadas Blancas UNIÓN Clásicas Paquete 10un,S/ 8.20,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,10.0,un,Tostadas Blancas UNIÓN Clásicas Paquete,8.2,vivanda,UNIÓN,CEBADA TOSTADA SOLUBLE
Tostadas Integrales 142 g,S/ 8.30,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,142.0,g,Tostadas Integrales,8.3,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas Bauducco 42g,S/ 8.30,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,42.0,g,Tostadas Clásicas Bauducco,8.3,metro,,CEBADA TOSTADA SOLUBLE
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 90 g,S/ 8.30,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,90.0,g,Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja,8.3,metro,,CEBADA TOSTADA SOLUBLE
Galletas de Maíz Horneadas Salmas 144g,S/ 8.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,144.0,g,Galletas de Maíz Horneadas Salmas,8.5,metro,,CEBADA TOSTADA SOLUBLE
Galletas Salmas Camote y Zanahoria 126g,S/ 8.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,126.0,g,Galletas Salmas Camote y Zanahoria,8.5,metro,,CEBADA TOSTADA SOLUBLE
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,S/ 8.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,126.0,g,Galletas de Maíz Horneadas Salmas Maíz Morado,8.5,metro,,CEBADA TOSTADA SOLUBLE
Mostaza AlaCena 400g,S/ 8.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,400.0,g,Mostaza AlaCena,8.6,metro,,CEBADA TOSTADA SOLUBLE
Tostada Clasica BAUDUCCO Paquete de 142g,S/ 8.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,142.0,g,Tostada Clasica BAUDUCCO Paquete de,8.7,vivanda,BAUDUCCO,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Kimbo Frasco 164 g,S/ 8.70,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,164.0,g,Cebada Instantánea Kimbo Frasco,8.7,metro,,CEBADA TOSTADA SOLUBLE
Tostaditas Piqueo Don Mamino Caja 85 g,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Piqueo Don Mamino Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Tostaditas Cuadradas Don Mamino Clásicas Caja 85 g,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Cuadradas Don Mamino Clásicas Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja 85 g,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Tostaditas Piqueo Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Piqueo Don Mamino Marmoleadas Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco Cuisine & Co Sin Azúcar Añadida Caja 1L,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida de Coco Cuisine & Co Sin Azúcar Añadida Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Tostaditas Cuadradas Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,85.0,g,Tostaditas Cuadradas Don Mamino Marmoleadas Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra Original Cuisine & Co Caja 1 lt,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida de Almendra Original Cuisine & Co Caja,8.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida De Almendra Sin Gluten y Sin Azúcar Cuisine & Co Caja 1 Litro,S/ 8.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.0,l,Bebida De Almendra Sin Gluten y Sin Azúcar Cuisine & Co Caja itro,8.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,S/ 8.99,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botella,8.99,vivanda,L ONDA,CEBADA TOSTADA SOLUBLE
Tostadas Integrales Bimbo Cero Cero 140g,S/ 9.30,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,140.0,g,Tostadas Integrales Bimbo Cero Cero,9.3,metro,,CEBADA TOSTADA SOLUBLE
Tostadas BIMBO Clásicas Paquete 10un,S/ 9.40,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,10.0,un,Tostadas BIMBO Clásicas Paquete,9.4,vivanda,BIMBO,CEBADA TOSTADA SOLUBLE
Tostadas BIMBO Integrales Paquete 10un,S/ 9.40,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,10.0,un,Tostadas BIMBO Integrales Paquete,9.4,vivanda,BIMBO,CEBADA TOSTADA SOLUBLE
Tostadas Clásicas Bimbo Paquete 10 unid,S/ 9.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tostadas Clásicas Bimbo Paquete,9.5,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Integrales Bimbo 10un,S/ 9.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tostadas Integrales Bimbo,9.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco LAIVE Vio sin Endulzante Tetrapack 946ml,S/ 9.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Coco LAIVE Vio sin Endulzante Tetrapack,9.9,vivanda,LAIVE,CEBADA TOSTADA SOLUBLE
Tortilla Artesanal Clásica El Cedro 12un,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortilla Artesanal Clásica El Cedro,9.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SPORADE Sabores Surtidos Botella 500ml Paquete 6un,S/ 9.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,500.0,ml,Bebida Rehidratante SPORADE Sabores Surtidos Botella  Paquete,9.9,vivanda,SPORADE,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante Sporade Pack Surtido 6un x 500ml,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,6.0,un,Bebida Rehidratante Sporade Pack Surtido  x,9.9,metro,,CEBADA TOSTADA SOLUBLE
Mini Tostada Il Pastificio Tomate y Orégano 100g,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Mini Tostada Il Pastificio Tomate y Orégano,9.9,metro,,CEBADA TOSTADA SOLUBLE
Harina Tostada de 7 Semillas Perú Inka 400g,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,400.0,g,Harina Tostada de 7 Semillas Perú Inka,9.9,metro,,CEBADA TOSTADA SOLUBLE
Mini Tostada Il Pastificio Ajo y Orégano 100g,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Mini Tostada Il Pastificio Ajo y Orégano,9.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas Artesanales Integrales El Cedro 12un,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas Artesanales Integrales El Cedro,9.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida Energizante VoL Pack 6 Botellas 300ml c/u,S/ 9.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,300.0,ml,Bebida Energizante VoL Pack 6 Botellas  c/u,9.9,metro,,CEBADA TOSTADA SOLUBLE
Cebada Instantánea BELL'S Frasco 170g,S/ 10.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,170.0,g,Cebada Instantánea BELL'S Frasco,10.5,vivanda,BELL'S,CEBADA TOSTADA SOLUBLE
Bebida de Coco NATURE'S HEART Caja 946ml,S/ 10.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Coco NATURE'S HEART Caja,10.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Bebida de Almendra NATURE'S HEART Sin Azúcar Caja 946ml,S/ 10.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendra NATURE'S HEART Sin Azúcar Caja,10.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Cuisine & Co 170g,S/ 10.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,170.0,g,Cebada Instantánea Cuisine & Co,10.5,metro,,CEBADA TOSTADA SOLUBLE
