description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Caigua x un,S/ 0.59,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,0.59,metro,,,MARGARINA ENVASADA
Poro x un,S/ 1.49,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,1.49,metro,,,MARGARINA ENVASADA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,500.0,ml,1.7,metro,,,MARGARINA ENVASADA
Zapallo Macre x kg,S/ 1.99 x kg,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,kg,1.99,metro,,,MARGARINA ENVASADA
Bebida Rehidratante GATORADE Mandarina Botella...,S/ 2 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,500.0,ml,2.0,plaza_vea,Botella 500ml,,MARGARINA ENVASADA
Bebida Rehidratante SPORADE Mandarina Botella 500ml,S/ 2.00,vega,MARGARINA ENVASADA,2024-12-04 13:50:14.619524,500.0,ml,2.0,vega,,Sporade,MARGARINA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,S/ 2.30,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,14.0,g,2.3,metro,,,MARGARINA ENVASADA
Margarina Manty Pote 90 g,S/ 2.38,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,2.38,metro,,,MARGARINA ENVASADA
Bebida Rehidratante SPORADE Mandarina Botella 500ml,S/ 2.40,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,500.0,ml,2.4,vivanda,,SPORADE,MARGARINA ENVASADA
Bebida Rehidratante Gatorade Mandarina Botella 500ml,S/ 2.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,500.0,ml,2.4,metro,,,MARGARINA ENVASADA
Bebida Rehidratante SPORADE Mandarina Botella ...,S/ 2.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,500.0,ml,2.4,plaza_vea,Botella 500ml,,MARGARINA ENVASADA
Zapallito Italiano x un,S/ 2.79,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,2.79,metro,,,MARGARINA ENVASADA
Pepinillo x un,S/ 2.80,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,2.8,metro,,,MARGARINA ENVASADA
Margarina MANTY Pote 90g,S/ 2.80,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,90.0,g,2.8,vivanda,,MANTY,MARGARINA ENVASADA
Margarina MANTY Pote 90g,S/ 2.80 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,90.0,g,2.8,plaza_vea,Pote 90g,,MARGARINA ENVASADA
Margarina MANTY Pote 90g,S/ 2.80,vega,MARGARINA ENVASADA,2024-12-04 13:50:14.619524,90.0,g,2.8,vega,,Manty,MARGARINA ENVASADA
Ají Pollero Adelmi 100g,S/ 2.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,100.0,g,2.9,metro,,,MARGARINA ENVASADA
Margarina Sello de Oro Barra 90g,S/ 2.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,2.9,metro,,,MARGARINA ENVASADA
Margarina SELLO DE ORO Barra 90g,S/ 2.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,90.0,g,2.9,plaza_vea,Barra 90g,,MARGARINA ENVASADA
Bebida Rehidratante GATORADE Mandarina Botella 500ml,S/ 2.90,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,500.0,ml,2.9,vivanda,,GATORADE,MARGARINA ENVASADA
Tornillo Especial MOLITALIA Pasta para Ensalad...,S/ 3.10 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,235.0,g,3.1,plaza_vea,Bolsa 235g,,MARGARINA ENVASADA
Tornillo Especial MOLITALIA Pasta para Ensalada Bolsa 235g,S/ 3.10,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,235.0,g,3.1,vivanda,,MOLITALIA,MARGARINA ENVASADA
Pasta para Ensalada Molitalia Tornillo Especial 235g,S/ 3.10,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,235.0,g,3.1,metro,,,MARGARINA ENVASADA
Palitos con Ajonjolí y Linaza Unión 65 g,S/ 3.10,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,65.0,g,3.1,tottus,,UNION,MARGARINA ENVASADA
Nabo x kg,S/ 3.19 x kg,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,kg,3.19,metro,,,MARGARINA ENVASADA
Margarina esparcible 90 g,S/ 3.20,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,90.0,g,3.2,tottus,,SELLO DE ORO,MARGARINA ENVASADA
Bebida Rehidratante GATORADE Sabor a Mandarina...,S/ 3.30 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,750.0,ml,3.3,plaza_vea,Botella 750ml,,MARGARINA ENVASADA
MARGARINA SWIS BARRA X 90 GR,S/ 3.30,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,90.0,g,3.3,tottus,,LAIVE,MARGARINA ENVASADA
Margarina LAIVE Swis Barra 90g,S/ 3.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,90.0,g,3.5,plaza_vea,Barra 90g,,MARGARINA ENVASADA
Hojuelas al ajo 50 gr,S/ 3.60,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,50.0,g,3.6,tottus,,EL CEDRO,MARGARINA ENVASADA
Mantequilla con Sal Gloria 50g,S/ 3.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,50.0,g,3.7,metro,,,MARGARINA ENVASADA
Margarina LAIVE Swis Barra 90g,S/ 3.80,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,90.0,g,3.8,vivanda,,LAIVE,MARGARINA ENVASADA
Ají De La Casa Metro 100g,S/ 3.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,100.0,g,3.9,metro,,,MARGARINA ENVASADA
Ensalada Rusa LA FLORENCIA Bandeja 170g,S/ 3.90,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,170.0,g,3.9,vivanda,,LA FLORENCIA,MARGARINA ENVASADA
Ensalada Rusa LA FLORENCIA Bandeja 170g,S/ 3.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,180.0,g,3.9,plaza_vea,Bandeja 180g,,MARGARINA ENVASADA
Margarina BELL'S Pote 240g,S/ 3.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,240.0,g,3.9,plaza_vea,Pote 240g,,MARGARINA ENVASADA
Margarina BELL'S Pote 240g,S/ 3.90,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,240.0,g,3.9,vivanda,,BELL'S,MARGARINA ENVASADA
Rabanito La Caserita 500g,S/ 3.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,500.0,g,3.9,metro,,,MARGARINA ENVASADA
Ensalada Fusilli Bandeja 170g,S/ 3.90,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,170.0,g,3.9,vivanda,,LA FLORENCIA,MARGARINA ENVASADA
Mix Hierbas Ensalada 4 ESTACIONES Sobre 5g,S/ 3.99,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,5.0,g,3.99,vivanda,,4ESTACIONES,MARGARINA ENVASADA
Mix Hierbas Ensalada 4 ESTACIONES Sobre 5g,S/ 3.99 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,5.0,g,3.99,plaza_vea,Sobre 5g,,MARGARINA ENVASADA
Pan Arabe Blanco 5 Unidades,S/ 4,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,5.0,un,4.0,tottus,,EL CEDRO,MARGARINA ENVASADA
Pan Árabe con Salvado de Trigo 5 Unidades,S/ 4,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,5.0,un,4.0,tottus,,EL CEDRO,MARGARINA ENVASADA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.5 lt",S/ 4.00,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.5,l,4.0,metro,,,MARGARINA ENVASADA
Salvia 4 ESTACIONES Ensalada Sobre 5g,S/ 4.10 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,5.0,g,4.1,plaza_vea,Sobre 5g,,MARGARINA ENVASADA
Salvia 4 ESTACIONES Ensalada Sobre 5g,S/ 4.10,vivanda,MARGARINA ENVASADA,2024-12-04 17:42:42.765619,5.0,g,4.1,vivanda,,4ESTACIONES,MARGARINA ENVASADA
Berenjena x un,S/ 4.19,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,4.19,metro,,,MARGARINA ENVASADA
Margarina SELLO DE ORO Barra 200g,S/ 4.30 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,200.0,g,4.3,plaza_vea,Barra 200g,,MARGARINA ENVASADA
Margarina Sello de Oro Barra 200g,S/ 4.30,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,4.3,metro,,,MARGARINA ENVASADA
Poro Fitz x unid,S/ 4.39,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,un,4.39,metro,,,MARGARINA ENVASADA
Margarina 200 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,200.0,g,4.4,tottus,,SELLO DE ORO,MARGARINA ENVASADA
Margarina Manty Clásica 300g,S/ 4.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,300.0,g,4.4,metro,,,MARGARINA ENVASADA
Galletas SAYON Margarita Bolsa 43g,S/ 4.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,258.0,g,4.4,plaza_vea,Bolsa 258g,,MARGARINA ENVASADA
Pan Petipan 600 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,600.0,g,4.4,tottus,,TOTTUS,MARGARINA ENVASADA
Pan Francés Precocido Don Mamino 5 Unidades,S/ 4.50,tottus,MARGARINA ENVASADA,2024-12-04 13:24:54.305577,5.0,un,4.5,tottus,,DGNOTTAS,MARGARINA ENVASADA
Bebida de Piña y Mandarina Frugos del Valle Caja 1L,S/ 4.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,1.0,l,4.5,metro,,,MARGARINA ENVASADA
Bebida FRUGOS Piña y Mandarina Caja 1L,S/ 4.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-04 13:45:34.813066,1.0,l,4.5,plaza_vea,Caja 1L,,MARGARINA ENVASADA
