description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Fideos Cabello de Ángel DON VITTORIO Bolsa 250g,S/ 2.00,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,250.0,g,2.0,vega,,Don Vittorio,CHOROS (CON VALVA)
Comino con Pimienta La Sazón de Don Benito 30g,S/ 2.00,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,30.0,g,2.0,metro,,,CHOROS (CON VALVA)
Agua Mineral SAN MATEO Con Gas Botella 1.5L,S/ 2.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,1.5,l,2.2,plaza_vea,Botella 1.5L,,CHOROS (CON VALVA)
Agua con Gas SAN LUIS Sabor a Manzana Botella ...,S/ 2.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,625.0,ml,2.2,plaza_vea,Botella 625ml,,CHOROS (CON VALVA)
Yogurt Griego LAIVE con Trozos de Blueberry Va...,S/ 2.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,120.0,g,2.2,plaza_vea,Vaso 120g,,CHOROS (CON VALVA)
Sazonador Tuco con Hongos y Laurel La Sazón de Don Benito 63g,S/ 2.40,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,63.0,g,2.4,metro,,,CHOROS (CON VALVA)
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,90.0,g,2.5,wong,,,CHOROS (CON VALVA)
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,90.0,g,2.5,metro,,,CHOROS (CON VALVA)
Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90gr,S/ 2.60,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,90.0,g,2.6,vega,,Sol Del Cuzco,CHOROS (CON VALVA)
Avena GRANO DE ORO con Quinua en Bolsa 170gr,S/ 2.90,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,170.0,g,2.9,vega,,Grano De Oro,CHOROS (CON VALVA)
Agua Mineral SAN LUIS Con Gas Botella 2.5L,S/ 3 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,2.5,l,3.0,plaza_vea,Botella 2.5L,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Aceituna 80g,S/ 3.00,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,80.0,g,3.0,metro,,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Tocino 80g,S/ 3.00,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,80.0,g,3.0,wong,,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Original 80g,S/ 3.00,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,80.0,g,3.0,wong,,,CHOROS (CON VALVA)
Agua de Mesa Con Gas San Luis Botella 2.5L,S/ 3.00,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,2.5,l,3.0,wong,,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Tocino 80g,S/ 3.00,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,80.0,g,3.0,metro,,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Aceituna 80g,S/ 3.00,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,80.0,g,3.0,wong,,,CHOROS (CON VALVA)
Crema con Queso Cuisine & Co Original 80g,S/ 3.00,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,80.0,g,3.0,metro,,,CHOROS (CON VALVA)
Yogur Battimix GLORIA Vainilla con Hojuelas Va...,S/ 3.10 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,144.0,g,3.1,plaza_vea,Vaso 144g,,CHOROS (CON VALVA)
Yogurt Battimix GLORIA Fresa con Bolitas de Ch...,S/ 3.10 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,146.0,g,3.1,plaza_vea,Vaso 146g,,CHOROS (CON VALVA)
Yogurt con Chocobolitas Cuisine & Co 125g,S/ 3.20,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,125.0,g,3.2,metro,,,CHOROS (CON VALVA)
Yogurt con Hojuelas Azucaradas Cuisine & Co 125g,S/ 3.20,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,125.0,g,3.2,metro,,,CHOROS (CON VALVA)
Galletas Choco Donuts COSTA Sabor a Chocolate con Leche Paquete 6un,S/ 4.19,vivanda,CHOROS (CON VALVA),2024-12-04 17:34:04.596644,6.0,un,4.19,vivanda,,COSTA,CHOROS (CON VALVA)
Galletas Choco Donuts COSTA Sabor a Chocolate ...,S/ 4.19 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.19,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Wafer Cuadrado NIK Relleno con Crema Sabor a F...,S/ 4.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.2,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Trigo Atómico Original FORTE GOLPE con Miel Bo...,S/ 4.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,125.0,g,4.2,plaza_vea,Bolsa 125g,,CHOROS (CON VALVA)
Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.2,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.2,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Maíz Pop Corn BELL'S Bolsa 500g,S/ 4.30 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,500.0,g,4.3,plaza_vea,Bolsa 500g,,CHOROS (CON VALVA)
Galletas COSTA Choco Donuts Chocolate con leche Paquete 6u 33g.,S/ 4.50,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,33.0,g,4.5,vega,,Costa,CHOROS (CON VALVA)
Galletas CASINO Rellenas con Crema Sabor a Fre...,S/ 4.50 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.5,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.5,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Galletas CASINO Rellenas con Crema Sabor a Cho...,S/ 4.50 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.5,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Galletas CASINO Rellenas con Crema Sabor a Vai...,S/ 4.50 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.5,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.60 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,500.0,g,4.6,plaza_vea,Bolsa 500g,,CHOROS (CON VALVA)
Panetón con Pasas y Frutas Confitadas TODINNIT...,S/ 4.60 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,85.0,g,4.6,plaza_vea,Caja 85g,,CHOROS (CON VALVA)
Galletas GLACITAS Bañadas con Sabor a Toffee B...,S/ 4.79 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.79,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Galletas GLACITAS Bañadas con Sabor a Fresa Bo...,S/ 4.79 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.79,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Galletas CHOCO ¡BUM! Bañadas con Sabor a Choco...,S/ 4.80 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,6.0,un,4.8,plaza_vea,Paquete 6un,,CHOROS (CON VALVA)
Avena SANTA CATALINA con Kiwicha Bolsa 280gr,S/ 4.80,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,280.0,g,4.8,vega,,Santa Catalina,CHOROS (CON VALVA)
Avena SANTA CATALINA con Maca Bolsa 280gr,S/ 4.80,vega,CHOROS (CON VALVA),2024-12-04 13:38:16.872948,280.0,g,4.8,vega,,Santa Catalina,CHOROS (CON VALVA)
Galletas CHOCO ¡BUM! Bañadas con Sabor a Chocolate Paquete 6un,S/ 4.80,vivanda,CHOROS (CON VALVA),2024-12-04 17:34:04.596644,6.0,un,4.8,vivanda,,VICTORIA,CHOROS (CON VALVA)
Maíz Pop Corn TESORO DEL CAMPO Bolsa 500g,S/ 4.99 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,500.0,g,4.99,plaza_vea,Bolsa 500g,,CHOROS (CON VALVA)
Piqueos TORTEES con Sal Bolsa 138g,S/ 5 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,138.0,g,5.0,plaza_vea,Bolsa 138g,,CHOROS (CON VALVA)
Maní con Pasas Cuisine & Co Bolsa 200 gr,S/ 5.20,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,200.0,g,5.2,wong,,,CHOROS (CON VALVA)
Hot Dog con Pollo Suiza 200g,S/ 5.60,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,200.0,g,5.6,metro,,,CHOROS (CON VALVA)
Avena SANTA CATALINA con Quinua Bolsa 280g,S/ 5.60 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,280.0,g,5.6,plaza_vea,Bolsa 280g,,CHOROS (CON VALVA)
Comida para Perros RICOCAN Adultos Paté con Co...,S/ 5.90 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,330.0,g,5.9,plaza_vea,Lata 330g,,CHOROS (CON VALVA)
Comida para Perros RICOCAN Adultos Paté con Ca...,S/ 5.90 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,330.0,g,5.9,plaza_vea,Lata 330g,,CHOROS (CON VALVA)
Filete de Atún con Agua y Sal PRIMOR Lata 140g,S/ 5.90 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,140.0,g,5.9,plaza_vea,Lata 140g,,CHOROS (CON VALVA)
Lejia Cloro Sapolio Original 2.5Kg,S/ 6.20,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,2.5,kg,6.2,metro,,,CHOROS (CON VALVA)
Mantequilla con Sal Gloria 90g,S/ 6.40,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,90.0,g,6.4,metro,,,CHOROS (CON VALVA)
Cereal Bar COSTA Choco Caja 12un,S/ 6.50,vivanda,CHOROS (CON VALVA),2024-12-04 17:34:04.596644,12.0,un,6.5,vivanda,,COSTA,CHOROS (CON VALVA)
Maní con Pasas Cuisine & Co Bolsa 200 gr,S/ 6.80,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,200.0,g,6.8,metro,,,CHOROS (CON VALVA)
Azúcar Blanca Con Stevia Cuisine&Co Doypack 500 g,S/ 6.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,500.0,g,6.9,metro,,,CHOROS (CON VALVA)
Pretzel con Sal de Maras Cuisine & Co Tradicional 110g,S/ 6.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,110.0,g,6.9,metro,,,CHOROS (CON VALVA)
Tortillas con Salvado de Trigo Cuisine & Co 12un,S/ 6.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,12.0,un,6.9,metro,,,CHOROS (CON VALVA)
Paleta de Helado Cuisine & Co Fresa con Leche Condensada 108g,S/ 6.90,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,108.0,g,6.9,wong,,,CHOROS (CON VALVA)
Azúcar Rubia Con Stevia Cuisine&Co Doypack 500 g,S/ 6.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,500.0,g,6.9,metro,,,CHOROS (CON VALVA)
Mantequilla LAIVE con Sal Barra 100g,S/ 6.90 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,100.0,g,6.9,plaza_vea,Barra 100g,,CHOROS (CON VALVA)
Tortillas con Salvado de Trigo Cuisine & Co 12un,S/ 6.90,wong,CHOROS (CON VALVA),2024-12-04 19:03:06.706368,12.0,un,6.9,wong,,,CHOROS (CON VALVA)
Yogurt Batido GLORIA Griego con Miel Bolsa 800...,S/ 7 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,800.0,g,7.0,plaza_vea,Bolsa 800g,,CHOROS (CON VALVA)
Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,10.0,un,7.2,plaza_vea,Paquete 10un,,CHOROS (CON VALVA)
Galletas INTEGRACKERS Con salvado sabor a miel...,S/ 7.50 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,9.0,un,7.5,plaza_vea,Paquete 9un,,CHOROS (CON VALVA)
Papas INKA CHIPS con Sal de Mar Bolsa 135g,S/ 7.60 un,plaza_vea,CHOROS (CON VALVA),2024-12-04 13:31:55.302743,135.0,g,7.6,plaza_vea,Bolsa 135g,,CHOROS (CON VALVA)
