description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida Instantánea en Polvo ZUKO Sabores de mi...,S/ 1.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,15.0,g,1.2,plaza_vea,Sobre 15g,,PIERNA (CARNE DE CERDO)
Hierba Luisa x unidad,S/ 1.29 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,1.0,un,1.29,plaza_vea,Paquete 1un,,PIERNA (CARNE DE CERDO)
Hierba Luisa x un,S/ 1.29,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,1.0,un,1.29,vivanda,,VIVANDA,PIERNA (CARNE DE CERDO)
Hierba Buena x unidad,S/ 1.39 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,1.0,un,1.39,plaza_vea,Paquete 1un,,PIERNA (CARNE DE CERDO)
Hierba Buena x un,S/ 1.39,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,1.0,un,1.39,vivanda,,VIVANDA,PIERNA (CARNE DE CERDO)
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,80.0,g,1.6,plaza_vea,Bolsa 80g,,PIERNA (CARNE DE CERDO)
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,42.0,g,2.2,plaza_vea,Caja 42g,,PIERNA (CARNE DE CERDO)
Queso Crema LAIVE Finas Hierbas Sachet 80g,S/ 3 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,80.0,g,3.0,plaza_vea,Sachet 80g,,PIERNA (CARNE DE CERDO)
Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,120.0,g,3.2,vega,,UMSHA,PIERNA (CARNE DE CERDO)
Hierba Luisa BELL'S Caja 20un,S/ 3.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,20.0,un,3.2,plaza_vea,Caja 20un,,PIERNA (CARNE DE CERDO)
