description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta SAN JORGE Fruta Mixta Bolsa 55gr,S/ 1.00,vega,YOGUR MIXTO EN VASO,2024-12-04 13:45:35.887750,55.0,g,1.0,vega,,San Jorge,YOGUR MIXTO EN VASO
Yogurt Probiótico LAIVE Fresa Vaso 120g,S/ 1.59 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,1.59,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Vainilla Vaso 120g,S/ 1.60 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,1.6,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Fresa Vaso 120g,S/ 1.60 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,1.6,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Fresa Vaso 120g,S/ 1.60,vivanda,YOGUR MIXTO EN VASO,2024-12-04 17:38:10.971729,120.0,g,1.6,vivanda,,GLORIA,YOGUR MIXTO EN VASO
Yogurt Batishake Gloria Vainilla Vaso 120 g,S/ 1.60,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,1.6,metro,,,YOGUR MIXTO EN VASO
Yogurt GLORIA Frutado Durazno Vaso 120g,S/ 1.70 un,plaza_vea,YOGUR MIXTO EN VASO,2024-12-04 13:40:45.769438,120.0,g,1.7,plaza_vea,Vaso 120g,,YOGUR MIXTO EN VASO
Yogurt Battishake Gloria Fresa Vaso 120 g,S/ 1.70,wong,YOGUR MIXTO EN VASO,2024-12-04 19:13:58.878277,120.0,g,1.7,wong,,,YOGUR MIXTO EN VASO
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,1.7,metro,,,YOGUR MIXTO EN VASO
Yogurt Frutado Gloria Fresa Vaso 120 g,S/ 1.70,metro,YOGUR MIXTO EN VASO,2024-12-04 21:20:00.051296,120.0,g,1.7,metro,,,YOGUR MIXTO EN VASO
