description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
BEBIDA FRESH MANZANA BOT X 500ML,S/ 1.60,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,500.0,ml,1.6,tottus,,FRUGOS DEL VALLE,MANZANA DELICIA
Bebida Frugos Fresh Manzana Botella 500ml,S/ 1.60,wong,MANZANA DELICIA,2024-12-04 19:28:40.428358,500.0,ml,1.6,wong,,,MANZANA DELICIA
Agua Mineral SOCOSANI Manzana Botella 500ml,S/ 1.99,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,500.0,ml,1.99,vivanda,,SOCOSANI,MANZANA DELICIA
Agua Socosani Saborizada Manzana Botella 500 ml,S/ 2.00,wong,MANZANA DELICIA,2024-12-04 19:28:40.428358,500.0,ml,2.0,wong,,,MANZANA DELICIA
Agua Manzana con gas 500 mL,S/ 2,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,500.0,ml,2.0,tottus,,SOCOSANI,MANZANA DELICIA
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,S/ 2.10,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,475.0,ml,2.1,vivanda,,ELECTROLIGHT,MANZANA DELICIA
BEBIDA CON GAS MANZANA BOT X 625ML,S/ 2.20,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,625.0,ml,2.2,tottus,,SAN LUIS,MANZANA DELICIA
Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml,S/ 2.20,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,625.0,ml,2.2,vivanda,,SAN LUIS,MANZANA DELICIA
Bebida Con Gas San Luis Manzana Botella 625ml,S/ 2.20,wong,MANZANA DELICIA,2024-12-04 19:28:40.428358,625.0,ml,2.2,wong,,,MANZANA DELICIA
Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA DELICIA,2024-12-04 13:54:35.988051,180.0,ml,2.2,vega,,Suavitel,MANZANA DELICIA
Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,500.0,ml,2.4,tottus,,GATORADE,MANZANA DELICIA
Compota de Manzana frasco de 113 g,S/ 2.50,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,113.0,g,2.5,tottus,,TOTTUS,MANZANA DELICIA
COMPOTA DURAZNO Y MANZANA X 90G,S/ 2.50,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,90.0,g,2.5,tottus,,TOTTUS,MANZANA DELICIA
Compota Pera Y Manzana - ENVASE 90 GR,S/ 2.50,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,90.0,g,2.5,tottus,,TOTTUS,MANZANA DELICIA
COMPOTA DE MANZANA X 90G,S/ 2.50,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,90.0,g,2.5,tottus,,TOTTUS,MANZANA DELICIA
Gaseosa FANTA Manzana Beetlejuice Botella 500ml,S/ 2.70,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,500.0,ml,2.7,vivanda,,FANTA,MANZANA DELICIA
Colado Orgánico Manzana Bebé 90g,S/ 2.90,tottus,MANZANA DELICIA,2024-12-04 13:27:48.894683,90.0,g,2.9,tottus,,TOTTUS,MANZANA DELICIA
Limpiador VCLEAN Manzana y Canela Botella 900ml,S/ 3.20,vega,MANZANA DELICIA,2024-12-04 13:54:35.988051,900.0,ml,3.2,vega,,Vclean,MANZANA DELICIA
Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,MANZANA DELICIA,2024-12-04 13:54:35.988051,180.0,g,3.3,vega,,Universal,MANZANA DELICIA
Bebida BIO Manzana y Camu Camu Botella 300ml,S/ 3.60,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,300.0,ml,3.6,vivanda,,BIO,MANZANA DELICIA
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,S/ 3.60,vivanda,MANZANA DELICIA,2024-12-04 17:44:54.248474,300.0,ml,3.6,vivanda,,BIO,MANZANA DELICIA
"Bebida de Manzana, Aguaymanto y Carambola Bio Amayu Botella 300ml",S/ 3.80,wong,MANZANA DELICIA,2024-12-04 19:28:40.428358,300.0,ml,3.8,wong,,,MANZANA DELICIA
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.80,wong,MANZANA DELICIA,2024-12-04 19:28:40.428358,300.0,ml,3.8,wong,,,MANZANA DELICIA
