description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa 80g,S/ 1.60,vivanda,CARNE MOLIDA DE VACUNO,2024-12-04 17:24:12.071870,80.0,g,1.6,vivanda,,AJINOMEN,CARNE MOLIDA DE VACUNO
Palillo Molido 20 g,S/ 2.10,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,20.0,g,2.1,tottus,,TOTTUS,CARNE MOLIDA DE VACUNO
Ají Panca Molido 20 g,S/ 2.10,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,20.0,g,2.1,tottus,,TOTTUS,CARNE MOLIDA DE VACUNO
"MOLIDO DOY PACK X 120 GRS PIKI, ROCOTO",S/ 2.20,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,120.0,g,2.2,tottus,,PIKI,CARNE MOLIDA DE VACUNO
Concentrado en Polvo Doña Gusta Sabor Carne 6un,S/ 2.20,metro,CARNE MOLIDA DE VACUNO,2024-12-04 20:59:11.183293,6.0,un,2.2,metro,,,CARNE MOLIDA DE VACUNO
Pimienta Negra Molida 20 g,S/ 2.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,20.0,g,2.5,tottus,,TOTTUS,CARNE MOLIDA DE VACUNO
Pimienta Negra Molida BELL'S Sobre 15g,S/ 2.50,vivanda,CARNE MOLIDA DE VACUNO,2024-12-04 17:24:12.071870,15.0,g,2.5,vivanda,,BELL'S,CARNE MOLIDA DE VACUNO
Canela Molida 20 g,S/ 2.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,20.0,g,2.5,tottus,,TOTTUS,CARNE MOLIDA DE VACUNO
Comino Molido 20 g,S/ 2.50,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,20.0,g,2.5,tottus,,TOTTUS,CARNE MOLIDA DE VACUNO
Canela Molida 10 g,S/ 2.60,tottus,CARNE MOLIDA DE VACUNO,2024-12-04 13:08:43.041295,10.0,g,2.6,tottus,,SIBARITA,CARNE MOLIDA DE VACUNO
