unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 1 kg aprox.,Cebolla Blanca,S/ 1.90 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,1.9
Paquete 1un,Apio Atado,S/ 1.89 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.89
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.25,kg,5.49
Paquete 1un,Lechuga Crespa BELL'S,S/ 2.19 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,2.19
Presentación 0.5 kg aprox.,Vainita Americana,S/ 6.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,6.99
Paquete 1un,Beterraga x Atado,S/ 2.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,2.99
Presentación 0.25 kg aprox.,Arveja,S/ 6.19 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.25,kg,6.19
Presentación 0.5 kg aprox.,Papa Amarilla Peruanita,S/ 7.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,7.49
Bolsa 60g,Culantro BELL'S Bolsa 60g,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,60.0,g,1.99
Paquete 1un,Zapallo Italiano x unidad,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.99
Bandeja 200g,Champiñon Entero BELL'S Bandeja 200g,S/ 4.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,4.99
Bolsa 80g,Albahaca BELL'S Bolsa 80g,S/ 2.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,80.0,g,2.49
Bolsa 150g,Espinaca Bebé BELL'S Bolsa 150g,S/ 4.39 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,150.0,g,4.39
Presentación 0.5 kg aprox.,Olluco,S/ 6.79 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,6.79
Bolsa 320g,Cebolla China BELL'S Bolsa 320g,S/ 3.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,320.0,g,3.49
Presentación 0.3 kg aprox.,Kion,S/ 9.90 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.3,kg,9.9
Bolsa 60g,Perejil BELL'S Bolsa 60g,S/ 1.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,60.0,g,1.99
Bolsa 1Kg,Papa Prefrita Congelada AVIKO Bolsa 1kg,S/ 10.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,10.9
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,2.69
Presentación 1 kg aprox.,Yuca,S/ 4.49 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,4.49
Pack 500g,Arverja Congelada BELL'S Bolsa 500g,S/ 6.50 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,6.5
Bandeja 200g,Champiñon Picado BELL'S Bandeja 200g,S/ 5.19 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,5.19
Bolsa 500g,Masa para Wantán SAN SEN Bolsa 500g,S/ 4.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,4.9
Bolsa 200g,Lechuga Seda Hidropónica BELL'S Bolsa 200g,S/ 3.39 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,3.39
Bolsa 400g,Rabanito BELL'S Bolsa 400g,S/ 3.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,400.0,g,3.99
Presentación 0.5 kg aprox.,Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,7.99
Bandeja 200g,Champiñones Enteros PACCU Bandeja 200g,S/ 6.50 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,6.5
Paquete 1un,Caigua x unidad,S/ 0.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,0.99
Paquete 1un,Espárragos Verdes BELL'S FRESCOS Paquete 300g,S/ 8 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,8.0
Paquete 1un,Coliflor Un,S/ 3.70 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,3.7
Paquete 1un,Pepino Holandés BELL'S,S/ 3.39 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,3.39
Presentación 1 kg aprox.,Papa Cocktail Amarilla,S/ 3.69 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,3.69
Paquete 1un,Rocoto x unidad,S/ 0.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,0.99
Presentación 1 kg aprox.,Papa Cocktail,S/ 1.80 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,1.8
Bolsa 1Kg,Tomate Italiano BELL'S Bolsa 1Kg,S/ 6.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,6.99
Paquete 1un,Tomate Cherry BELL'S Bandeja,S/ 6.89 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,6.89
Presentación 0.5 kg aprox.,Haba Verde,S/ 4.09 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,4.09
Paquete 1un,Berenjena un,S/ 2.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,2.99
Presentación 1 kg aprox.,Limón Tahití x kg,S/ 4.20 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,4.2
Bolsa 500g,Choclo Desgranado BELL'S Bolsa 500g,S/ 8.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,8.49
Paquete 1un,Nabo x unidad,S/ 1.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.49
Bandeja 250g,Ajos Pelados EL SABOR Arequipeños Bandeja 250g,S/ 9.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,250.0,g,9.99
Presentación 0.25 kg aprox.,Frejol Chino,S/ 4.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.25,kg,4.99
Bolsa 200g,Lechuga Crespa Hidropónica BELL'S Bolsa 200g,S/ 3.29 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,3.29
Presentación 0.5 kg aprox.,Papa Huayro,S/ 7.29 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,7.29
Paquete 1un,Hierba Buena x unidad,S/ 1.39 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.39
Bolsa 500g,Espinaca VERDE PURO Bolsa 500g,S/ 8.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,8.99
Bolsa 120gun,Albahaca Deshojada BELL'S FRESCOS 120g,S/ 4.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,120.0,g,4.99
Pack 500g,Ensalada Jardinera BELL'S Bolsa 500g,S/ 5.50 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,5.5
Bolsa 100g,Mix de Emoliente GUVA Bolsa 100g,S/ 3.30 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,100.0,g,3.3
Presentación 0.3 kg aprox.,Pimiento Verde,S/ 7.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.3,kg,7.99
Paquete 1un,Manzanilla x unidad,S/ 1.19 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.19
Presentación 1 kg aprox.,Tomate Redondo x kg,S/ 4.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,kg,4.99
Bolsa 500g,Champiñones Congelados BELL'S Bolsa 500g,S/ 8.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,8.9
Paquete 1un,Hierba Luisa x unidad,S/ 1.29 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.29
Paquete 1un,Col Corazón,S/ 3.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,3.9
Bolsa 500g,Zanahoria Congelada BELL'S Bolsa 500g,S/ 6.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,6.9
Bolsa 400g,Choclo Americano Precocido Congelado GREEN FOO...,S/ 10 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,400.0,g,10.0
Presentación 0.5 kg aprox.,Papa Andina Procesada,S/ 4.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.5,kg,4.99
Paquete 1un,Huacatay Atado,S/ 1.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,1.49
Presentación 0.25 kg aprox.,Holantao,S/ 7.90 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.25,kg,7.9
Bolsa 300g,Acelga BELL'S Bolsa 300g,S/ 3.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,300.0,g,3.99
Bolsa 200g,Lechuga Roja Hidropónica BELL'S Bolsa 200g,S/ 3.69 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,3.69
Paquete 1un,Apio VIVA x un,S/ 7.59 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,7.59
Paquete 160g,Arúgula VERDE PURO Paquete 160g,S/ 7.60 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,160.0,g,7.6
Bolsa 180g,Espinaca Bebé VERDE PURO Bolsa 180g,S/ 8.59 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,180.0,g,8.59
Bandeja 200g,Champiñon Entero PACCU Crimmini Bandeja 200g,S/ 6.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,200.0,g,6.99
Paquete 1un,Brócoli VIVA,S/ 11.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,11.99
Bolsa 1un,Lechuga Americana de Verano VIVA Bolsa Unidad,S/ 4.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,4.99
Bolsa 750g,Papas Prefritas Rizadas AVIKO Bolsa 750g,S/ 9.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,750.0,g,9.9
Bolsa 300g,Lechuga Crespa Entera VERDE PURO Bolsa 200g,S/ 3.69 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,300.0,g,3.69
Bandeja 500g,Sopa de Verduras BELL'S Bandeja 500g,S/ 9.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,9.99
Bolsa 1.05Kg,Papa Crinkle Congelada BEM BRASIL Bolsa 1.05kg,S/ 11.90 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.05,kg,11.9
Paquete 1un,Lechuga Entera VERDE PURO,S/ 7.99 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,7.99
Bolsa 250gun,Ensalada Col Zanahoria BELL'S FRESCOS Bolsa 25...,S/ 4.69 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,250.0,g,4.69
Bolsa 400g,Arveja Precocida GREEN FOOD Bolsa 400g,S/ 7.50 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,400.0,g,7.5
Presentación 0.4 kg aprox.,Zapallo Loche,S/ 18.99 x kg,plaza_vea,PORO,2024-12-04 14:10:26.437365,0.4,kg,18.99
Bolsa 1un,Mix de Lechuga VERDE PURO Bolsa Unidad,S/ 7.59 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,1.0,un,7.59
Paquete 500g,Fideo Chino SAN SEN Paquete 500g,S/ 5.49 un,plaza_vea,PORO,2024-12-04 14:10:26.437365,500.0,g,5.49
