unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 19.80 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.6,kg,19.8
Presentación 1.5 kg aprox.,Pechuga Especial de Pollo Empacada al vacío SA...,S/ 17.50 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.5,kg,17.5
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.6,kg,34.8
Presentación 0.8 kg aprox.,Guiso Tierno de Res EL BUEN CORTE,S/ 32.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.8,kg,32.9
Presentación 1.2 kg aprox.,Filete Pechuga Corte Mariposa Empacada al vací...,S/ 25.40 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,25.4
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,500.0,g,12.9
Presentación 1 kg aprox.,Muslo de Pollo Empacada al vacío SAN FERNANDO,S/ 16.49 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.0,kg,16.49
Presentación 1.2 kg aprox.,Pechuga Entera de Pollo Empacada al vacío SAN ...,S/ 14.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,14.9
Presentación 1.3 kg aprox.,Pierna con Encuentro de Pollo Empacada al vací...,S/ 13.50 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.3,kg,13.5
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.9,kg,8.9
Presentación 1.2 kg aprox.,Sasami de Pollo Empacada al vacío SAN FERNANDO,S/ 24.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,24.9
Presentación 0.8 kg aprox.,Guiso Especial de Res EL BUEN CORTE,S/ 38.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.8,kg,38.9
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,42.0,g,2.2
Presentación 0.9 kg aprox.,Corazón de Pollo Empacada al vacío SAN FERNAND...,S/ 12.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.9,kg,12.9
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,850.0,g,12.7
Presentación 0.9 kg aprox.,Patas de Pollo Empacada al vacío SAN FERNANDO,S/ 8.50 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.9,kg,8.5
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,910.0,g,12.6
NO MAPEADO 0.5Kg,Carne Molida Congelada LOS HIERROS 500g,S/ 10.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,0.5,kg,10.9
Presentación 1.2 kg aprox.,Pierna de Pollo Empacada al vacío SAN FERNANDO,S/ 15.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,15.9
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,80.0,g,1.6
Presentación 1.4 kg aprox.,Guiso de Cerdo Nacional Fresco x kg,S/ 19.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.4,kg,19.9
Presentación 1.2 kg aprox.,Filete Pierna Pollo Sin Piel Empacada al vacío...,S/ 22.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,22.9
Presentación 1.2 kg aprox.,Filete Pierna Pollo con Piel Empacada al vacío...,S/ 20.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,20.9
Frasco 6g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,6.0,g,65.9
Presentación 1.2 kg aprox.,Ala de Pollo Empacada al vacío SAN FERNANDO,S/ 14.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,14.9
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Raza Media...,S/ 94.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,15.0,kg,94.9
Caja 75.2g,Caldo en Cubitos MAGGI sabor Carne Caja 75.2g,S/ 4.50 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,75.2,g,4.5
Bolsa 9Kg,Comida para Gatos RICOCAT Gatitos Carne Pescad...,S/ 85.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,9.0,kg,85.9
Bolsa 8Kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm...,S/ 104.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,8.0,kg,104.9
Bolsa 22Kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve...",S/ 133.90 un,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,22.0,kg,133.9
Presentación 1.2 kg aprox.,Molleja de Pollo Empacada al vacío SAN FERNAND...,S/ 13.90 x kg,plaza_vea,CARNE PARA GUISO DE VACUNO,2024-12-04 13:16:25.023501,1.2,kg,13.9
