unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bolsa 100un,Caramelos ARCOR Limón Bolsa 100Un,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,100.0,un,8.3
Bolsa 420g,Caramelos Masticables AMBROSOLI Trifruna Manza...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,420.0,g,9.9
Envase 16g,Caramelos TIC TAC Naranja Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,16.0,g,3.1
Bolsa 280g,Caramelos Banderitas AMBROSOLI Bolsa 280g,S/ 5.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,280.0,g,5.5
Bolsa 360g,Caramelos ARCOR Chicha Morada Bolsa 360g,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,360.0,g,8.3
Paquete 9un,Caramelos HALLS Menta Fuerte Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1
Bolsa 283g,Caramelos Surtidos AMBROSOLI Arbolito Bolsa 28...,S/ 7.19 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,283.0,g,7.19
Bolsa 412g,Caramelos Masticables de Fruta ARCOR Bolsa 412...,S/ 12.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,412.0,g,12.9
Bolsa 100un,Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,S/ 8 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,100.0,un,8.0
Bolsa 420g,Caramelos AMBROSOLI Trifruna Chicha Mango Piña...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,420.0,g,9.9
Bolsa 620g,Caramelos AMBROSOLI Blando de leche Bolsa 620G...,S/ 16.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,620.0,g,16.9
Bolsa 210g,Chocolate CHOCOFUN Galleta y Caramelo Bolsa 21...,S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,210.0,g,6.9
Bolsa 450g,Caramelos rellenos con chicle AMBROSOLI Súper ...,S/ 10.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,450.0,g,10.5
Pote 900ml,Helado D'ONOFRIO Frio Rico Crocante Caramelo y...,S/ 24.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,900.0,ml,24.9
Lata 35g,Caramelos MENTOS Kiss menta Lata 35Gr,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,35.0,g,9.9
Barra 216g,Chocolate CHOCOFUN Caramelo Barra 216g,S/ 7.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,216.0,g,7.9
Bolsa 250g,Caramelos Surtidos BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,250.0,g,4.5
Bolsa 409g,Caramelos ARCOR Sabor a menta con chocolate Bo...,S/ 11.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,409.0,g,11.5
Paquete 9un,Caramelos HALLS Cereza Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1
Caja 6un,Café COLCAFÉ Capuccino Caramelo Caja 6un,S/ 13.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,6.0,un,13.9
Bolsa 29.04g,Caramelos MENTOS Fruta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0
Paquete 29.04g,Caramelos Masticables MENTOS Tutti Frutti Paqu...,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0
Paquete 9un,Caramelos HALLS Mora Azul Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1
Bolsa 250g,Caramelos de Chicha Morada BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,250.0,g,4.5
Bolsa 250g,Caramelos de Limón BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,250.0,g,4.5
Bolsa 100un,"Caramelos AMBROSOLI Rojo, Amarillo, Cola Negro...",S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,100.0,un,6.9
Bolsa 80g,Caramelos de Menta Rellenos de Chocolate ARCOR...,S/ 3.60 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,80.0,g,3.6
Bolsa 216g,Chocolate CHOCOFUN Caramelo Bolsa 216g,S/ 7.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,216.0,g,7.9
Bolsa 29.04g,Caramelos MENTOS Menta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0
Paquete 9un,Caramelos HALLS Hierbabuena Paquete 9un,S/ 1.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,1.9
Pote 180g,Yogurt Griego TIGO Sensaciones con Fudge de Ca...,S/ 4.70 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,180.0,g,4.7
Bolsa 20g,Galleta con Caramelo BISCOLATA Break Bolsa 20g,S/ 1 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,20.0,g,1.0
Envoltura 29.04g,Caramelos Masticables MENTOS Envoltura 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,29.04,g,2.0
Caja 1un,Tinte para Cabello CASTING Creme Gloss 630 Car...,S/ 28.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,1.0,un,28.9
Bolsa 100un,Caramelos con Relleno Líquido AMBROSOLI Bon Am...,S/ 10.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,100.0,un,10.5
Bolsa 390g,Caramelos con Leche BUTTER TOFFEES Bolsa 390g,S/ 13.90 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,390.0,g,13.9
Frasco 65g,Sazonador Pop Corn BELL'S Sabor a Caramelo Fra...,S/ 10.30 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,65.0,g,10.3
Paquete 9un,Caramelos HALLS Menta Eucalipto Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,2.1
Envase 16g,Caramelos TIC TAC Menta Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,16.0,g,3.1
Frasco 480g,Sirope Sabor a Caramelo SPITZE Frasco 480g,S/ 11.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,480.0,g,11.5
Bolsa 20un,Caramelos SPARKIES Bolsa 20un,S/ 20.30 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,20.0,un,20.3
Paquete 14g,Caramelos Ring Pop TOPPS Surtidos Unidad 14g,S/ 2.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,14.0,g,2.5
Caja 100g,Peccanroll HELENA Caramelo Crunch Caja 100g,S/ 17.50 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,100.0,g,17.5
Caja 12un,Caramelos HALLS Menthol Lyptus Caja 12un,S/ 24 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,12.0,un,24.0
Bolsa 400g,Caramelos Masticables MOGUL Super Blandos Bols...,S/ 13 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,400.0,g,13.0
Paquete 9un,Caramelos HALLS Cereza Eucalipto Paquete 9un,S/ 24 un,plaza_vea,CARAMELOS,2024-12-04 14:23:01.385410,9.0,un,24.0
