unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 1 kg aprox.,Mandarina Malvacea,S/ 5.70 x kg,plaza_vea,MANDARINA,2024-12-04 13:45:58.764855,1.0,kg,5.7
Presentación 1 kg aprox.,Naranja para Jugo,S/ 2.39 x kg,plaza_vea,MANDARINA,2024-12-04 13:45:58.764855,1.0,kg,2.39
